I II V1 V2 V3 V4 V5 V6
2 -6 16 49 28 25 5 -5
7 -2 17 49 28 27 6 -4
11 3 17 52 30 28 7 -4
11 1 16 53 30 28 6 -4
13 0 13 53 28 26 5 -5
15 1 14 55 31 28 8 -3
16 -1 14 59 33 31 10 -1
18 3 13 57 32 30 11 1
19 8 13 58 32 30 12 2
16 5 16 60 34 34 14 4
14 5 14 60 35 35 13 6
18 6 12 58 33 33 14 5
24 5 9 56 29 32 13 4
32 5 7 52 27 29 13 2
31 6 5 52 27 29 12 3
12 4 11 58 32 35 18 9
12 8 10 60 33 36 19 9
21 7 6 54 29 33 18 10
22 6 5 53 29 33 18 11
19 7 4 51 28 32 18 10
17 9 4 49 27 31 18 10
23 9 4 46 26 30 17 11
26 8 4 45 24 29 16 10
29 8 3 44 24 28 17 11
30 14 2 44 22 26 15 8
29 12 0 40 19 25 14 8
22 9 0 38 16 23 15 10
17 9 1 39 17 25 18 11
18 7 1 38 16 24 16 10
21 10 1 33 12 20 15 8
26 10 -1 31 10 19 12 7
26 7 -1 29 10 17 10 4
17 6 2 31 12 19 11 5
13 7 2 31 11 20 13 6
19 9 3 30 11 17 12 7
23 7 3 29 9 14 12 6
18 3 2 29 9 13 11 7
8 2 5 32 12 16 12 9
8 5 5 29 9 12 9 5
9 6 4 25 6 11 7 2
12 6 5 25 6 10 5 2
7 4 6 25 7 11 6 2
5 4 7 25 7 11 5 0
5 4 5 23 7 9 4 0
2 0 6 23 8 7 3 -1
2 2 7 22 8 9 3 0
6 2 6 21 5 5 3 -2
5 0 4 20 4 3 -1 -5
4 -1 5 21 6 5 -1 -2
1 -3 8 20 7 5 0 -3
-4 -7 6 20 7 4 0 -4
-9 -11 8 20 7 4 -1 -4
-5 -8 7 18 7 4 -2 -6
-2 -4 8 19 7 5 -1 -6
-4 -5 8 18 5 5 -3 -9
-5 -5 4 15 1 0 -6 -10
-1 -2 5 16 3 1 -4 -7
2 -3 6 18 5 2 -3 -6
4 -3 9 19 7 4 -1 -6
1 1 10 17 6 4 -1 -5
-5 0 9 16 5 3 -3 -5
0 -1 7 14 4 1 -5 -10
1 -6 8 14 4 1 -4 -8
-2 -5 6 11 1 -1 -6 -10
-2 -4 5 11 0 -2 -7 -11
-7 -7 9 15 3 0 -4 -6
-8 -8 8 16 4 1 -4 -7
-3 -5 10 16 5 0 -6 -10
-5 -6 11 16 5 0 -4 -8
-9 -7 12 14 2 0 -4 -5
-9 -3 9 12 1 -3 -7 -9
-6 -3 8 10 1 -4 -9 -10
-6 -7 8 9 0 -3 -6 -8
-5 -9 8 9 0 -4 -7 -9
-3 -8 9 11 1 -3 -5 -7
1 -4 7 10 -1 -5 -7 -8
0 -6 5 8 -2 -7 -7 -9
0 -7 7 10 -2 -7 -7 -9
-2 -6 7 9 -2 -7 -8 -9
-2 -7 8 9 -1 -6 -6 -8
0 -6 7 9 -1 -6 -7 -8
-1 -5 7 7 -2 -6 -9 -12
-5 -8 8 9 0 -5 -7 -8
-11 -7 9 10 1 -4 -6 -7
-12 -7 10 12 0 -4 -10 -7
-9 -7 9 10 -2 -6 -8 -10
-9 -5 9 12 -1 -6 -6 -9
-5 -4 6 10 -2 -7 -10 -11
-5 -5 6 10 -2 -7 -10 -11
-5 -5 5 9 -2 -9 -9 -10
-3 -5 5 8 -2 -10 -10 -12
-2 -5 4 6 -5 -12 -13 -11
-1 -7 4 6 -4 -13 -13 -12
2 -10 4 5 -5 -13 -13 -14
-5 -8 2 3 -7 -16 -14 -17
-15 -10 2 5 -6 -15 -13 -15
-15 -11 7 11 0 -9 -7 -8
-4 -4 8 13 1 -9 -7 -8
-1 -7 7 12 0 -11 -8 -8
-7 -8 9 12 1 -9 -7 -7
-7 -4 7 9 -2 -12 -11 -11
-1 -1 7 10 0 -11 -10 -12
-4 -4 10 10 1 -9 -9 -13
-7 -6 12 11 2 -9 -10 -12
-5 -5 10 12 1 -11 -11 -13
-6 -2 7 10 -1 -13 -13 -12
-7 -2 7 9 -1 -13 -12 -13
-13 -6 9 13 1 -11 -10 -10
-11 -8 7 13 1 -11 -11 -12
-8 -7 8 14 3 -10 -12 -12
-8 -5 8 13 2 -11 -12 -13
-18 -8 11 15 3 -9 -11 -11
-13 -5 12 15 4 -9 -9 -8
-8 -4 11 15 4 -11 -9 -9
-8 -4 11 17 5 -9 -9 -8
-5 -1 10 15 2 -11 -11 -10
-6 3 10 15 3 -10 -10 -10
-8 2 10 18 6 -8 -10 -10
-9 2 10 17 6 -9 -10 -11
-10 2 10 16 7 -8 -10 -10
-9 -2 12 17 7 -6 -9 -11
-10 -3 12 18 7 -7 -10 -9
-8 0 11 16 6 -8 -9 -10
-10 -2 9 15 5 -9 -10 -11
-10 0 10 17 7 -8 -9 -10
-8 1 9 18 7 -8 -10 -9
-10 -2 9 18 7 -7 -10 -10
-9 -1 8 18 6 -9 -12 -12
-7 -1 9 18 5 -10 -10 -11
-3 0 10 17 4 -9 -10 -9
1 2 10 16 4 -10 -11 -12
0 3 9 15 4 -10 -11 -11
-1 0 8 14 4 -8 -11 -12
-1 1 8 15 5 -8 -8 -10
1 -1 8 15 3 -10 -11 -12
-9 1 11 17 6 -7 -10 -10
-11 5 13 20 10 -4 -9 -11
-9 2 9 18 7 -7 -10 -10
-5 3 9 18 7 -6 -8 -9
-6 0 9 16 6 -7 -11 -11
-5 0 9 16 5 -8 -12 -8
-2 2 7 13 2 -10 -14 -8
-1 4 6 11 3 -11 -13 -10
-6 3 6 12 5 -9 -11 -10
-8 2 8 16 7 -8 -9 -9
-8 1 7 14 5 -10 -10 -10
-3 -3 7 14 4 -11 -10 -9
-3 -3 6 13 2 -12 -13 -12
-5 -3 7 12 2 -14 -13 -11
-3 -5 6 14 5 -12 -10 -9
-4 0 6 13 5 -12 -10 -9
-4 3 7 14 4 -11 -10 -9
-10 0 8 15 7 -8 -7 -6
-16 -4 7 14 6 -8 -7 -5
-8 -1 4 13 5 -11 -8 -7
-1 2 4 11 4 -12 -10 -10
0 6 5 11 2 -12 -11 -11
-8 3 8 13 5 -10 -8 -6
-7 2 7 12 4 -11 -9 -8
-5 1 7 12 3 -12 -10 -10
-8 2 6 13 5 -10 -8 -8
-11 1 6 13 5 -10 -9 -8
-7 1 6 12 4 -10 -10 -10
-9 -2 5 11 3 -11 -9 -8
-8 -3 5 11 2 -13 -11 -9
-7 -1 4 10 1 -14 -11 -10
-8 -1 5 10 -1 -16 -12 -11
-6 2 4 10 0 -17 -13 -13
-6 1 4 9 0 -17 -12 -12
-7 -2 5 9 0 -17 -13 -9
-6 1 3 7 -1 -18 -13 -10
-8 0 2 8 -1 -17 -13 -9
-7 -1 3 6 -2 -17 -13 -9
-7 -1 3 7 -2 -17 -11 -8
-6 1 3 5 -4 -19 -13 -9
-3 2 2 8 0 -16 -10 -8
-4 2 2 7 1 -17 -11 -9
-8 1 3 6 -1 -18 -11 -7
-7 0 4 6 -1 -15 -10 -6
-7 -2 5 7 -1 -16 -11 -7
-7 -5 5 9 2 -13 -9 -7
-5 -2 5 8 -1 -14 -10 -9
-5 -1 6 7 -2 -14 -8 -9
-6 3 5 6 -4 -17 -9 -8
-7 8 5 5 -5 -19 -13 -9
-9 4 5 4 -4 -17 -14 -10
-8 -1 5 6 -2 -15 -11 -9
-9 -4 4 6 -1 -16 -13 -8
-10 -3 3 5 -1 -18 -13 -10
-7 0 3 6 0 -18 -13 -10
-5 3 1 5 0 -17 -13 -11
-5 5 0 4 -2 -18 -13 -12
-7 1 1 3 -4 -18 -13 -12
-7 -1 3 3 -6 -19 -13 -13
-5 1 5 6 -4 -17 -11 -7
-5 3 3 7 -2 -18 -13 -13
-5 1 3 8 0 -17 -10 -8
-5 0 1 5 -3 -19 -10 -9
-7 -2 0 4 -3 -20 -12 -11
-7 -2 3 6 -2 -18 -8 -8
-8 -1 1 5 -4 -18 -10 -9
-8 -3 -1 2 -6 -21 -13 -12
-5 -1 0 3 -4 -19 -13 -12
-5 0 -1 2 -3 -18 -12 -13
-5 0 0 5 -3 -16 -13 -11
-5 -3 1 6 -3 -16 -11 -8
-7 -5 1 5 -4 -17 -11 -9
-7 -1 1 3 -5 -18 -12 -9
-8 0 0 2 -5 -18 -12 -9
-7 0 0 1 -7 -19 -14 -10
-6 -2 -2 1 -7 -18 -13 -10
-7 -6 -2 0 -6 -19 -13 -9
-7 -5 -2 -1 -8 -20 -11 -10
-6 -2 0 2 -7 -17 -8 -8
-9 -6 -2 1 -7 -17 -11 -9
-8 -4 -1 1 -6 -17 -11 -10
-8 -8 1 3 -5 -15 -11 -13
-5 -6 3 4 -5 -14 -10 -10
2 0 4 4 -5 -14 -5 -6
2 -3 2 2 -6 -16 -10 -10
2 -6 -1 1 -7 -16 -12 -15
-4 -6 0 3 -3 -14 -11 -15
-4 -5 -1 1 -6 -16 -10 -9
-2 -6 -1 1 -7 -16 -8 -9
-6 -6 1 2 -6 -14 -7 -6
-9 1 4 6 -2 -11 -2 -1
-1 7 3 5 -4 -12 -4 -3
5 4 3 4 -5 -14 -8 -9
8 4 3 3 -4 -13 -8 -7
9 7 5 5 -2 -11 -2 -2
5 7 4 6 -1 -9 -3 -3
-2 6 8 9 2 -4 1 0
-6 4 9 9 1 -4 3 -2
-4 6 10 10 1 -6 2 0
-6 8 13 11 2 -4 6 4
-7 6 12 12 3 -3 5 3
-6 6 8 10 0 -6 3 0
-4 8 10 11 3 -4 3 1
-7 5 13 14 8 0 6 3
-8 4 12 15 8 1 6 5
-12 3 8 11 5 -2 3 1
-9 7 14 12 6 0 5 3
-3 18 16 14 7 2 9 9
-7 16 16 14 7 4 12 12
-5 16 15 14 8 5 12 12
-4 11 14 13 7 5 13 11
-9 5 11 13 8 6 13 9
-9 6 9 13 8 6 12 8
-4 12 10 12 7 5 11 9
4 19 10 12 8 6 15 11
9 23 8 12 9 6 13 11
7 19 7 11 9 6 13 11
5 16 5 9 7 5 11 8
4 13 7 12 8 7 13 10
4 14 6 12 8 8 11 11
5 12 3 10 7 6 10 9
1 8 1 8 4 4 11 11
-1 8 -2 5 0 1 9 9
-1 5 -1 4 1 3 9 8
-3 4 -1 0 -3 1 9 7
-3 3 0 0 -4 0 8 6
-3 -3 -1 1 -2 -1 7 4
1 -1 -4 -1 -3 1 7 5
0 -2 -4 -2 -4 1 6 4
-4 -6 -4 -1 -4 -1 7 3
0 -3 -3 -2 -6 0 6 1
0 1 0 1 -3 2 7 3
-7 -2 0 3 -2 2 9 5
-9 -4 -4 -1 -5 0 8 4
-9 -6 -3 -2 -6 1 8 6
-10 -7 -2 -5 -10 -1 7 3
-7 -6 -3 -7 -12 -3 3 2
-2 -6 -4 -5 -7 0 4 2
-1 -7 -4 -5 -9 -2 5 0
-5 -8 -2 -6 -10 -2 6 3
-6 -10 -1 -5 -9 -1 6 1
-6 -8 -2 -5 -11 -1 6 0
-6 -8 -3 -7 -13 -2 4 1
-1 -9 -6 -9 -13 -2 3 1
1 -11 -5 -10 -14 -3 1 -3
-2 -13 -7 -11 -15 -4 2 -1
-4 -11 -7 -11 -14 -2 1 -1
-4 -9 -8 -10 -13 -3 3 0
-8 -12 -8 -8 -12 -3 4 2
-8 -11 -3 -5 -9 1 8 5
-11 -14 -3 -5 -9 3 9 5
-13 -12 -5 -5 -9 1 7 4
-10 -9 -4 -6 -10 -2 6 3
-6 -10 -6 -9 -12 -3 4 1
-4 -10 -4 -7 -10 0 6 1
-10 -10 -2 -4 -8 4 10 5
-11 -11 -2 -6 -8 3 8 6
-6 -12 -5 -9 -11 1 5 0
-11 -12 -5 -9 -14 -1 5 0
-14 -13 -5 -9 -11 1 8 3
-12 -11 -3 -6 -10 3 8 2
-9 -14 -5 -8 -14 1 6 0
-10 -10 -2 -6 -10 4 11 3
-11 -8 0 -4 -6 6 11 8
-10 -9 -2 -3 -7 5 11 7
-8 -11 -1 -1 -5 6 10 5
-9 -16 -1 2 -4 6 10 4
-3 -16 0 6 -1 8 7 1
2 -12 2 15 8 14 10 1
-1 -7 3 25 18 22 13 4
2 -7 5 32 26 30 16 4
7 -5 7 38 36 39 19 4
-1 -2 13 43 46 50 28 8
-7 6 18 40 54 65 42 23
-5 13 15 26 59 78 56 34
-5 20 9 -1 56 89 71 49
3 27 -2 -36 49 99 86 62
7 36 -12 -76 33 99 101 78
9 47 -21 -116 11 97 120 97
3 56 -32 -153 -11 94 134 115
-3 58 -42 -187 -34 86 145 129
-4 60 -57 -221 -64 72 146 135
-5 69 -75 -251 -84 61 148 141
-13 72 -88 -265 -91 57 148 145
-18 72 -98 -273 -101 44 132 135
-20 54 -103 -272 -114 14 93 104
-21 28 -103 -265 -130 -27 40 63
-24 11 -101 -259 -143 -63 0 27
-39 -3 -100 -251 -150 -85 -23 8
-40 -7 -104 -241 -147 -86 -29 5
-34 -10 -105 -226 -141 -79 -29 1
-34 -14 -103 -211 -135 -77 -27 1
-31 -16 -97 -187 -123 -70 -25 -2
-26 -18 -84 -155 -104 -57 -21 -5
-18 -17 -67 -125 -87 -44 -15 -4
-13 -12 -51 -97 -69 -34 -10 -2
-11 -10 -39 -71 -51 -24 -4 -1
-7 -10 -27 -52 -40 -18 -2 1
-10 -10 -20 -39 -31 -14 -3 -2
-15 -9 -18 -33 -26 -11 -2 -3
-15 -9 -16 -27 -21 -8 0 -1
-12 -13 -14 -24 -19 -7 -2 -3
-6 -7 -8 -18 -14 -3 2 1
-5 -1 -3 -11 -11 -1 4 3
-4 -2 -6 -10 -12 -3 3 0
-5 -3 -5 -7 -11 -2 4 -1
-7 -6 -3 -3 -8 0 5 2
-6 -3 -2 -2 -7 0 6 3
-9 0 0 2 -2 4 9 4
-14 -7 2 3 -1 5 9 4
-13 -11 1 1 -3 3 8 3
-17 -15 1 0 -5 1 7 1
-16 -15 2 -2 -7 -1 3 -2
-6 -7 5 3 -3 2 5 0
-3 -3 6 5 -2 4 7 1
-4 -3 5 4 -2 2 4 -1
-1 -7 3 4 -3 0 4 -2
3 -6 3 6 -3 1 6 1
6 -2 3 3 -5 0 5 1
2 -5 2 4 -2 2 6 3
-5 -4 3 5 0 3 8 4
-5 -2 2 4 -2 3 8 5
-8 -9 2 5 -1 4 9 5
-14 -12 1 4 -1 5 7 3
-14 -11 2 5 -1 3 6 1
-13 -14 4 7 1 5 7 3
-9 -11 7 9 3 4 8 2
-6 -7 8 10 2 1 7 3
-2 -6 7 9 0 1 6 3
2 -6 6 7 1 2 5 2
3 -6 2 4 -1 0 3 0
4 0 2 4 -1 2 5 0
3 -2 3 3 -2 2 6 1
-2 -4 3 4 0 3 3 -2
-3 -4 5 9 1 4 7 2
-9 -8 5 9 3 7 7 3
-10 -8 5 11 2 7 7 3
-5 -9 3 11 1 6 7 3
-6 -7 1 11 3 5 7 3
-5 -5 2 10 5 7 8 3
1 0 6 10 4 7 9 4
5 2 5 9 1 6 10 3
3 -3 3 8 1 6 8 3
-1 -8 4 10 3 8 8 5
2 -9 2 9 1 6 8 4
6 -6 0 7 -1 4 6 1
-1 -6 4 13 4 8 10 5
-12 -5 11 19 9 13 13 8
-9 -6 9 17 6 12 12 6
-8 -8 7 15 6 10 10 4
-7 -9 4 15 7 9 7 0
-8 -11 4 13 6 10 8 0
-5 -7 5 14 6 11 10 3
-4 -5 5 15 7 12 10 5
-4 -7 4 15 6 12 10 4
-3 -7 4 16 7 13 14 7
-2 -3 5 22 10 15 14 8
1 -3 4 22 11 13 13 7
2 -2 3 22 10 14 12 5
-8 -5 5 21 10 13 12 5
-8 -6 6 20 6 12 14 8
-1 -2 6 21 7 13 14 5
3 4 6 21 10 15 12 4
2 -1 5 25 16 18 14 6
-1 -6 3 26 15 19 12 6
-5 -2 4 27 14 18 11 5
-2 1 4 28 15 18 12 5
-1 -2 4 31 16 19 12 4
2 1 2 31 17 20 13 5
5 -1 2 32 19 21 15 7
3 -4 1 31 18 20 16 7
7 1 2 30 15 20 15 8
10 1 0 31 17 22 16 9
9 -4 1 35 19 25 19 11
10 -2 2 36 18 24 20 13
12 -1 0 36 18 27 22 13
12 -1 -1 40 21 29 23 15
13 -1 -1 42 23 31 25 16
15 1 -4 41 24 31 24 16
15 4 -3 40 25 31 23 15
13 2 -4 39 24 30 23 16
10 -2 -4 39 23 31 24 18
13 0 -4 38 21 31 26 18
19 6 -4 40 23 34 28 20
19 5 -3 41 21 35 29 21
18 4 -6 39 21 33 30 22
19 6 -10 39 21 31 27 20
23 7 -9 37 18 30 26 20
24 5 -10 35 17 30 27 19
30 9 -13 32 15 28 26 19
30 12 -11 32 16 30 28 22
25 10 -12 29 14 30 29 23
24 10 -12 26 11 28 28 22
21 9 -12 26 11 29 28 23
25 4 -13 24 7 26 26 22
24 4 -12 25 7 26 28 24
18 8 -11 27 9 27 29 26
16 11 -10 29 11 28 31 28
16 10 -10 28 10 27 31 27
15 6 -11 25 7 26 28 24
15 6 -13 22 7 23 26 25
13 7 -12 21 5 24 26 24
6 7 -7 22 4 23 26 24
6 7 -6 22 4 22 26 24
7 5 -5 20 2 20 24 20
2 3 -5 17 0 17 20 16
2 2 -6 17 0 16 20 16
3 2 -7 16 0 15 18 15
6 0 -5 16 0 15 17 14
6 4 -3 17 0 15 20 16
1 5 -3 18 2 15 20 19
2 3 -5 14 0 14 17 15
0 -3 -4 13 1 14 16 16
-1 -5 -4 13 0 13 14 12
-5 -4 -3 12 0 14 14 12
-10 -7 -3 9 -4 10 12 10
-7 -5 -2 10 -3 9 10 10
-3 -2 -4 8 -3 7 10 11
-1 -2 -4 9 -1 8 10 10
0 -1 -5 6 -4 7 9 7
-6 -6 -3 7 -2 9 8 8
-3 -6 -4 4 -3 7 6 5
2 -2 -4 1 -5 4 7 5
-4 -3 -3 2 -5 6 8 5
-6 -5 -3 4 -2 6 9 6
-4 0 -2 4 -2 7 10 7
-4 -4 -2 4 -3 7 10 6
0 -4 -3 3 -4 6 6 4
-2 -5 -4 1 -4 5 6 5
-4 -6 -5 0 -5 5 5 5
-4 -4 -6 -3 -6 3 2 2
-8 -4 -5 -2 -6 3 2 2
-11 -2 -3 0 -4 5 6 5
-12 -6 -2 2 -3 6 6 4
-12 -3 -3 0 -4 4 3 2
-9 -3 -2 0 -4 5 5 2
-10 -8 -3 0 -7 3 2 0
-7 -8 -4 -4 -10 -2 -2 -3
-4 -8 -9 -4 -7 -2 -3 -3
-3 -8 -8 -5 -8 -1 -1 -3
-5 -2 -5 -2 -5 2 1 -1
-12 -1 -3 -1 -4 3 2 0
-13 -4 -3 -3 -9 1 0 -1
-8 -1 -5 -3 -7 0 1 -2
-7 -8 -4 -4 -8 0 0 -3
-8 -11 -5 -6 -12 -2 0 -2
-6 -9 -6 -5 -10 -1 1 -2
-2 -7 -7 -5 -11 -3 -2 -6
-3 -5 -8 -5 -10 -3 -2 -3
-4 -1 -6 -4 -10 -1 0 -1
1 1 -4 -4 -9 0 1 1
-5 -4 -3 -2 -7 1 3 3
-10 -7 -4 -3 -7 1 3 2
-11 -10 -5 -2 -6 0 3 2
-10 -9 -4 -3 -7 0 0 1
-7 -9 -4 -3 -9 -1 1 2
-8 -8 -4 -2 -7 -1 2 1
-10 -7 -2 0 -6 -1 2 4
-10 -6 -3 -3 -9 -4 -1 -1
-11 -5 -2 -3 -10 -3 -1 -3
-10 -6 -4 -4 -11 -4 -2 -2
-9 -5 -2 -4 -9 -4 -1 0
-9 -7 -2 -3 -9 -4 -2 0
-7 -9 -3 -2 -7 -3 -2 -2
-8 -7 -3 -2 -9 -4 -3 -4
-9 -6 -3 -1 -10 -6 -4 -5
-9 -5 -3 -2 -10 -5 -2 -1
-7 -6 -4 -2 -10 -6 -4 -3
-9 -9 -3 -1 -7 -5 -4 -3
-8 -8 -3 -2 -10 -6 -4 -4
-7 -8 -2 -2 -8 -5 -4 -7
-13 -14 -3 -2 -11 -6 -4 -5
-8 -11 -7 -2 -11 -7 -4 -5
-2 -9 -9 -2 -8 -7 -5 -4
-4 -8 -8 1 -5 -5 -4 -3
-2 -1 -6 1 -6 -5 -3 -2
-6 -2 -5 1 -7 -5 -3 -4
-13 -4 -2 4 -4 -5 0 -2
-12 -2 -2 3 -3 -4 0 0
-2 0 -5 0 -7 -8 -3 -3
9 -2 -7 -3 -10 -11 -8 -6
11 -5 -7 -3 -10 -11 -8 -6
-3 -5 -4 1 -6 -7 -5 -3
-23 -4 1 8 0 0 1 2
-22 -4 2 8 -1 -1 2 4
-16 -4 0 7 -2 -2 1 2
-14 -7 0 6 -2 -1 2 1
-14 -6 0 8 0 0 0 0
-12 -3 -3 5 0 -1 -3 -2
-8 -2 -2 5 -1 -3 -3 -3
-9 -1 -1 5 1 -3 -3 -2
-10 -1 -1 5 1 -2 0 0
-6 0 -1 5 1 -1 1 -1
-6 -2 -3 6 1 0 0 -1
-7 -3 -2 7 1 0 0 0
-5 2 -3 6 -2 -3 -1 -1
-6 -1 -2 6 -2 -3 0 0
-8 -7 -2 8 1 -1 2 1
-6 -4 -2 7 1 0 2 -2
-4 -2 -3 4 -4 -4 0 -2
-7 -8 -6 3 -3 -5 -3 -1
-9 -4 -4 6 3 0 -1 0
-6 2 -3 6 1 0 -1 -1
-5 4 -3 5 1 -1 -1 -1
-10 4 -2 7 2 -1 1 1
-10 3 -1 6 2 -2 1 0
-7 2 -1 6 -1 -4 -1 -1
-9 0 -1 7 1 -3 1 2
-7 -1 -5 3 -2 -5 -3 -3
-3 1 -6 3 -2 -6 -4 -4
-4 0 -5 4 0 -3 -2 -2
-4 1 -4 2 -2 -3 0 -1
-4 -3 -6 2 -4 -3 -2 -3
-5 -5 -6 3 -3 -3 -1 -2
-3 -2 -3 4 -1 -1 0 -2
-1 1 -1 5 0 -1 1 2
0 3 -4 2 -4 -5 -1 -3
-6 0 -5 3 0 -2 -1 -2
-8 -2 -3 5 3 -1 3 -1
0 6 -5 4 2 -2 0 -3
3 4 -5 2 -2 -3 -1 -1
1 1 -5 0 -2 -4 0 -2
0 2 -6 -1 -1 -4 -1 0
-4 2 -3 3 -1 -5 2 2
-5 0 -5 3 0 -3 2 2
-3 1 -5 3 -1 -2 1 2
-5 3 -3 4 -1 -2 0 2
-8 3 -3 4 0 -4 0 2
-11 4 -4 5 0 -5 -1 0
-10 2 -5 2 -2 -8 -2 -3
-10 1 -3 2 -1 -8 -2 -2
-9 -3 -3 1 -2 -8 -3 -2
-10 -6 -4 1 -3 -8 -5 -4
-8 -4 -3 1 -3 -8 -6 -6
-6 -2 -1 1 -3 -6 -5 -3
0 1 -1 3 -2 -6 -5 -3
3 4 -3 3 -1 -6 -5 -4
0 0 -4 2 -3 -7 -4 -3
-7 -1 -2 3 -2 -6 -2 0
-3 2 -2 5 1 -4 0 0
-2 2 -2 3 -2 -5 -2 -1
-2 0 -3 1 -4 -6 -1 -1
-3 -2 -5 0 -4 -7 -2 -1
-4 -4 -6 0 -6 -8 -3 -2
-6 -3 -5 -1 -7 -9 -4 -2
-6 -4 -6 -1 -6 -11 -6 -3
-5 -4 -7 -2 -6 -11 -6 -5
-2 -1 -6 0 -6 -10 -5 -6
2 -1 -6 0 -4 -11 -5 -4
3 -1 -3 0 -3 -10 -5 -4
2 -3 -5 -1 -5 -11 -7 -5
3 -5 -5 -1 -5 -9 -5 -4
0 -2 -4 0 -5 -8 -5 -2
-6 -6 -4 0 -4 -9 -3 -1
-8 -4 -4 1 -4 -8 -2 0
-7 -3 -5 -1 -6 -10 -4 -3
-5 -5 -5 -1 -8 -12 -6 -4
-11 -4 -2 2 -4 -9 -3 0
-11 -5 -4 1 -2 -9 -3 0
-10 -6 -4 0 -4 -9 -5 -2
-12 -6 -4 -1 -5 -9 -8 -3
-12 -9 -4 -3 -6 -9 -7 -4
-5 -4 -2 -1 -4 -7 -3 -2
3 0 -5 -2 -6 -9 -6 -5
3 -2 -7 -4 -9 -12 -9 -7
3 -5 -6 -4 -10 -12 -8 -6
3 -4 -3 -1 -7 -9 -5 -3
0 -2 0 3 -4 -7 -3 -2
1 -2 -2 1 -6 -8 -4 -3
0 -4 -1 1 -5 -8 -5 -3
-4 -2 0 1 -4 -6 -4 -4
-6 -1 -2 0 -5 -7 -4 0
-6 -4 -1 0 -4 -9 -4 -2
-6 -2 -2 -1 -6 -10 -5 -3
-8 -4 -2 -3 -9 -12 -7 -4
-11 -7 -4 -4 -9 -14 -9 -6
-12 -8 -2 -3 -8 -13 -8 -4
-4 -3 -2 0 -8 -11 -7 -5
-2 -1 -1 2 -6 -10 -5 -3
-7 -6 -4 -2 -8 -12 -7 -5
-12 -4 -2 -3 -9 -10 -8 -5
-6 -2 1 -1 -6 -6 -3 -1
3 2 1 -3 -7 -7 -4 -1
7 2 0 -4 -9 -9 -8 -3
11 1 -5 -6 -11 -14 -11 -8
9 -3 -6 -6 -10 -13 -10 -8
0 -5 -2 -1 -6 -9 -6 -4
-7 -5 -1 0 -6 -9 -6 -3
-9 -3 2 0 -4 -8 -6 -1
-2 -1 1 0 -6 -9 -7 -2
0 3 1 0 -6 -8 -6 -3
0 5 3 0 -4 -6 -5 0
-3 4 6 4 -2 -3 -2 2
-4 5 5 4 -2 -4 -3 1
-4 8 6 5 0 -2 -2 2
-2 5 4 6 -1 -3 -3 2
1 5 5 5 -2 -3 -2 2
4 10 7 6 0 -2 -1 1
4 8 9 6 -2 -3 -3 0
5 7 8 5 -2 -4 -4 0
6 7 8 6 -1 -3 -3 -1
0 7 9 7 0 -3 -4 -3
-5 7 9 7 2 -2 -1 -1
-8 8 9 8 3 -3 -1 2
-3 8 12 10 4 -1 1 3
3 14 13 11 4 -1 -1 3
8 18 14 12 4 0 1 2
7 18 15 14 7 3 3 4
7 18 14 13 8 5 4 7
10 14 12 11 6 3 2 6
10 16 12 12 7 4 4 7
6 18 13 11 8 4 3 6
-2 15 14 13 9 6 6 10
-3 13 13 12 8 7 6 8
-3 13 11 11 7 4 3 6
5 16 8 9 5 2 4 5
13 19 7 11 7 4 5 7
16 18 6 10 5 3 1 1
13 18 7 10 7 3 1 3
2 19 11 13 10 8 5 7
2 17 11 11 8 6 5 5
6 13 8 9 5 4 2 3
7 10 6 7 3 3 1 1
7 9 4 5 0 1 -1 0
5 10 2 4 0 -1 -3 0
2 6 1 1 -4 -4 -6 -2
5 4 0 -1 -6 -6 -7 -3
10 6 -2 -3 -10 -9 -10 -3
6 4 -1 -2 -8 -8 -8 -2
2 2 2 0 -5 -5 -7 -2
-2 0 4 2 -3 -2 -4 1
1 2 7 5 0 0 -2 3
2 1 7 3 -2 -2 -3 0
2 -2 4 0 -6 -5 -5 -2
11 3 3 0 -8 -5 -7 -3
9 1 2 1 -7 -6 -7 -3
-8 -2 6 4 -2 -2 -6 0
-5 -1 8 4 -4 -3 -8 -4
1 -2 6 -1 -10 -10 -13 -7
5 -1 3 -3 -9 -10 -14 -9
0 -2 2 -2 -7 -8 -14 -9
-3 -3 4 -1 -6 -8 -11 -5
-2 -2 6 0 -5 -8 -10 -6
-2 -3 6 -1 -8 -11 -12 -7
-1 -2 3 -2 -9 -12 -12 -8
0 -4 2 -3 -11 -12 -13 -11
0 -5 2 -3 -11 -12 -16 -11
-2 -3 3 -2 -9 -10 -12 -6
-3 -7 6 -1 -9 -11 -12 -6
-1 -6 3 -5 -11 -13 -15 -9
2 -6 2 -6 -12 -13 -17 -11
1 -12 4 -5 -12 -13 -17 -12
-4 -11 4 -4 -10 -12 -16 -11
-2 -6 5 -4 -10 -13 -18 -11
-1 -6 5 -3 -11 -13 -18 -14
1 -7 5 -2 -11 -13 -17 -12
1 -6 5 -1 -10 -11 -17 -11
3 -2 5 -1 -9 -10 -16 -11
6 -4 5 -2 -9 -10 -15 -10
8 -9 3 -5 -12 -12 -16 -9
1 -10 6 -4 -11 -9 -16 -10
-5 -7 9 0 -7 -6 -11 -7
