I II V1 V2 V3 V4 V5 V6
-16 -12 -23 -58 -6 -38 -15 -16
-15 -16 -25 -59 -9 -40 -19 -20
-10 -15 -26 -60 -11 -42 -20 -21
-8 -15 -26 -60 -10 -41 -20 -23
-9 -13 -26 -59 -9 -41 -22 -26
-14 -14 -22 -59 -7 -38 -20 -22
-19 -13 -18 -55 -4 -35 -16 -18
-19 -15 -21 -58 -5 -36 -18 -20
-13 -14 -20 -57 -4 -36 -17 -19
-18 -14 -19 -54 -1 -33 -15 -17
-17 -16 -20 -56 -6 -33 -14 -14
-16 -11 -22 -61 -10 -35 -18 -18
-17 -9 -22 -64 -9 -35 -17 -19
-18 -13 -22 -62 -6 -32 -15 -16
-20 -12 -21 -59 -5 -33 -16 -17
-25 -11 -18 -55 -4 -30 -15 -14
-23 -7 -15 -52 -2 -27 -11 -11
-19 -6 -18 -55 -5 -29 -14 -14
-21 -12 -18 -54 -4 -29 -15 -15
-18 -13 -20 -58 -5 -32 -18 -18
-12 -10 -23 -62 -8 -34 -21 -22
-5 -9 -23 -62 -9 -33 -19 -23
-8 -10 -21 -60 -9 -32 -19 -22
-10 -13 -21 -63 -9 -34 -20 -22
-13 -13 -18 -59 -7 -30 -20 -21
-14 -14 -17 -59 -7 -29 -19 -19
-13 -15 -19 -60 -8 -29 -19 -18
-11 -16 -19 -59 -8 -28 -17 -18
-11 -14 -21 -58 -8 -27 -17 -19
-11 -13 -20 -57 -6 -27 -18 -18
-13 -13 -17 -56 -5 -25 -15 -15
-14 -10 -19 -57 -6 -27 -16 -16
-15 -6 -19 -58 -8 -27 -16 -16
-12 -9 -20 -60 -9 -29 -17 -17
-11 -9 -19 -58 -9 -29 -18 -18
-13 -9 -16 -55 -7 -27 -17 -17
-13 -10 -16 -56 -5 -28 -18 -17
-9 -8 -16 -57 -5 -27 -18 -19
-12 -11 -15 -55 -7 -26 -19 -20
-12 -12 -16 -55 -5 -27 -20 -20
-9 -13 -16 -53 -5 -27 -20 -21
-7 -10 -16 -51 -5 -26 -19 -20
-10 -8 -16 -50 -5 -26 -17 -16
-12 -11 -16 -50 -6 -26 -17 -15
-15 -13 -15 -50 -6 -26 -19 -19
-16 -13 -13 -47 -4 -24 -17 -17
-16 -10 -12 -43 -1 -21 -16 -14
-17 -11 -14 -47 -4 -23 -19 -19
-16 -11 -14 -47 -6 -23 -18 -18
-15 -12 -10 -46 -4 -22 -17 -14
-16 -13 -11 -45 -3 -22 -17 -15
-12 -7 -14 -46 -5 -25 -20 -16
-10 -4 -15 -48 -7 -24 -19 -16
-10 -9 -15 -49 -6 -24 -20 -15
-9 -8 -14 -48 -8 -25 -20 -17
-9 -10 -17 -51 -11 -27 -23 -21
-5 -11 -18 -50 -10 -25 -23 -20
-1 -11 -18 -53 -11 -25 -25 -22
0 -11 -16 -51 -9 -22 -23 -20
-2 -9 -14 -43 -4 -20 -20 -16
-8 -11 -13 -39 -1 -20 -19 -18
-17 -9 -9 -35 1 -16 -16 -13
-21 -5 -5 -33 1 -14 -13 -10
-19 -8 -7 -40 -3 -17 -18 -13
-17 -7 -8 -41 -5 -18 -19 -15
-13 -5 -8 -39 -3 -18 -20 -15
-11 -7 -7 -36 -1 -15 -20 -14
-8 -9 -9 -35 -3 -16 -22 -16
-8 -13 -11 -36 -6 -17 -23 -20
-4 -9 -11 -37 -6 -17 -21 -19
-8 -10 -11 -35 -5 -15 -20 -18
-8 -8 -10 -34 -3 -14 -19 -18
-8 -7 -8 -32 -2 -12 -16 -15
-9 -12 -9 -34 -4 -15 -20 -18
-7 -9 -10 -35 -6 -16 -22 -20
-7 -8 -7 -30 -2 -14 -20 -16
-8 -8 -8 -30 -3 -14 -21 -17
-4 -9 -10 -32 -3 -16 -24 -18
-7 -13 -10 -31 -2 -16 -24 -16
-6 -12 -8 -27 -2 -13 -21 -16
-6 -5 -7 -24 -2 -12 -21 -13
-13 -10 -6 -26 -2 -12 -21 -14
-18 -13 -5 -27 -1 -11 -22 -15
-13 -8 -3 -28 2 -11 -21 -15
-10 -8 -3 -28 -2 -11 -22 -18
-3 -4 -2 -24 -1 -9 -23 -16
-1 0 -1 -21 1 -7 -22 -14
-1 -1 -1 -20 1 -8 -23 -17
-3 1 1 -18 0 -6 -21 -15
-5 -2 0 -23 0 -7 -21 -13
-3 1 -1 -22 0 -7 -19 -13
-3 7 1 -22 0 -7 -21 -13
-6 4 4 -20 0 -7 -21 -14
-4 6 7 -17 3 -5 -20 -13
-5 5 11 -15 4 -3 -19 -12
-2 4 13 -11 7 -1 -18 -11
3 6 15 -8 6 -1 -18 -11
3 3 16 -11 6 -1 -18 -13
3 2 18 -12 7 0 -17 -14
2 2 19 -10 10 3 -16 -12
1 1 16 -5 11 4 -14 -12
1 2 16 -1 13 6 -15 -11
0 2 14 -1 13 6 -15 -10
-1 1 11 -1 12 7 -17 -11
-1 2 6 -3 10 7 -17 -12
0 4 5 -3 12 8 -16 -10
-2 6 5 -4 13 7 -17 -8
-3 6 4 -2 10 6 -17 -7
1 4 2 -2 8 4 -19 -11
4 6 1 -4 7 4 -19 -12
9 6 -1 -13 3 2 -22 -14
11 6 -5 -24 -2 0 -24 -15
5 9 -7 -18 0 4 -21 -14
6 10 -12 -13 1 2 -25 -16
10 6 -11 -11 -1 1 -24 -17
9 6 -9 -12 -2 2 -24 -15
5 2 -11 -18 -6 0 -27 -18
8 6 -11 -17 -1 2 -26 -14
13 9 -13 -19 -5 3 -25 -17
14 5 -15 -16 -3 4 -24 -14
14 8 -12 -11 0 7 -22 -13
14 9 -12 -12 1 8 -22 -10
11 13 -12 -12 1 7 -23 -11
10 7 -15 -15 -5 4 -25 -14
8 4 -14 -18 -8 4 -26 -14
13 4 -15 -20 -9 2 -27 -14
19 7 -18 -22 -11 0 -29 -14
11 8 -17 -18 -7 4 -26 -14
5 8 -14 -12 1 8 -22 -11
7 5 -17 -12 -2 7 -24 -12
12 8 -19 -17 -10 3 -29 -15
10 5 -16 -16 -9 4 -31 -15
0 0 -12 -15 -5 5 -31 -14
-3 1 -10 -12 -4 6 -31 -15
-1 5 -8 -12 -6 5 -33 -18
3 1 -9 -10 -8 5 -33 -19
8 0 -11 -10 -10 4 -36 -21
6 -5 -13 -11 -10 3 -38 -25
4 -6 -10 -11 -10 3 -39 -24
-1 -5 -10 -11 -11 4 -37 -24
-1 -3 -8 -14 -12 3 -38 -24
0 -3 -8 -15 -11 3 -38 -24
2 -3 -9 -14 -12 1 -39 -25
7 -1 -9 -11 -12 0 -39 -26
8 -1 -8 -11 -14 0 -41 -28
8 -1 -8 -10 -13 3 -43 -28
4 -6 -6 -6 -13 4 -41 -25
4 -8 -8 -6 -14 3 -43 -26
5 -8 -6 -8 -15 3 -41 -27
-1 -7 -2 -4 -12 5 -39 -25
-7 -10 -2 -3 -11 5 -38 -25
-3 -8 -3 -4 -11 4 -41 -26
-4 -4 -1 -2 -9 7 -40 -25
-7 -4 -1 -3 -10 7 -39 -25
-5 -4 -1 -5 -13 6 -42 -29
-2 -5 -3 -5 -14 6 -43 -28
5 -4 -3 -5 -13 6 -44 -29
6 -4 -2 -3 -11 5 -45 -30
0 -7 0 -3 -11 5 -45 -30
1 -6 3 -3 -11 6 -43 -27
6 -3 1 -4 -14 5 -45 -31
6 -6 -2 -5 -16 3 -48 -32
4 -8 -2 -5 -15 5 -47 -31
-1 -10 1 -2 -12 8 -46 -31
3 -7 4 -2 -12 7 -46 -31
5 -7 7 0 -9 9 -45 -29
6 -7 5 -3 -12 8 -47 -33
2 -7 7 -2 -11 10 -46 -31
2 -6 10 2 -9 12 -47 -29
1 -8 9 4 -10 12 -46 -31
4 -5 7 3 -10 12 -46 -29
-2 -6 9 2 -10 11 -47 -29
2 -5 7 -1 -11 9 -49 -31
10 -2 7 0 -12 9 -48 -31
5 -1 6 0 -13 10 -49 -30
4 1 7 1 -11 15 -47 -28
6 -3 5 -1 -13 13 -51 -31
8 -2 4 4 -11 13 -50 -32
8 0 5 6 -7 14 -49 -31
-1 0 8 7 -5 17 -47 -29
-2 1 9 6 -8 18 -44 -28
0 -4 8 6 -7 18 -44 -28
3 -3 6 4 -10 15 -46 -30
5 -3 9 9 -9 14 -46 -30
5 -4 16 12 -6 13 -50 -29
3 -3 19 17 -3 11 -54 -32
1 -4 27 25 3 15 -51 -32
0 0 35 41 17 26 -44 -25
2 5 35 51 31 38 -34 -17
8 10 32 54 41 51 -24 -9
8 16 29 58 51 62 -14 -3
9 22 26 62 61 75 -1 5
16 26 22 66 72 89 10 13
24 29 23 80 86 106 23 22
35 41 30 100 110 132 44 39
47 52 33 119 137 162 69 56
59 65 33 136 162 193 94 74
78 76 30 152 187 224 120 92
94 88 21 163 209 247 141 103
112 97 13 163 220 268 161 119
131 110 -13 145 220 277 173 128
143 118 -42 121 205 271 176 132
160 128 -72 95 185 256 172 133
174 133 -103 71 163 236 161 127
171 113 -115 59 135 199 128 100
158 82 -117 13 83 135 73 53
136 58 -125 -63 12 73 26 20
118 49 -135 -129 -47 28 0 8
97 45 -144 -188 -104 -11 -18 1
78 45 -147 -246 -170 -57 -39 -6
55 40 -146 -296 -228 -100 -63 -15
27 32 -137 -305 -239 -115 -75 -20
8 31 -123 -287 -236 -118 -83 -24
-8 28 -102 -259 -224 -119 -88 -26
-24 23 -85 -235 -211 -116 -93 -31
-32 19 -77 -218 -200 -113 -95 -36
-33 15 -75 -205 -182 -106 -94 -39
-32 8 -80 -190 -166 -95 -91 -38
-27 4 -87 -178 -158 -89 -89 -40
-24 1 -90 -166 -150 -86 -88 -42
-21 -6 -86 -150 -140 -79 -86 -44
-16 -8 -74 -130 -124 -69 -81 -43
-15 -8 -60 -110 -107 -58 -75 -39
-12 -7 -51 -98 -96 -49 -71 -37
-6 -6 -43 -87 -87 -42 -68 -36
0 -3 -38 -76 -76 -35 -62 -33
-1 -5 -37 -64 -66 -27 -58 -30
-6 -3 -26 -50 -52 -18 -50 -23
-4 2 -15 -39 -40 -7 -43 -17
-9 -1 -7 -27 -31 -2 -40 -15
-12 0 -3 -17 -27 0 -40 -16
-9 -1 1 -13 -23 2 -40 -14
-7 -2 3 -8 -20 3 -40 -15
-3 1 6 -4 -17 5 -40 -15
5 3 6 -1 -17 6 -41 -17
7 5 7 3 -16 5 -39 -15
10 5 8 3 -16 2 -42 -16
9 3 12 3 -14 4 -42 -16
5 1 14 -1 -15 4 -40 -16
3 1 14 -1 -15 5 -38 -14
6 -1 14 1 -15 5 -40 -16
5 -1 14 6 -12 8 -36 -15
0 -2 15 10 -8 12 -34 -12
2 2 15 12 -8 13 -32 -11
7 8 17 16 -2 14 -32 -10
3 8 16 18 -4 14 -32 -9
5 6 14 13 -8 11 -36 -11
12 7 17 13 -8 12 -35 -11
8 4 17 14 -6 14 -35 -10
6 3 17 13 -7 15 -34 -10
8 1 16 11 -9 12 -35 -12
9 1 15 12 -9 12 -33 -11
6 2 14 13 -10 13 -32 -11
7 1 14 16 -9 13 -31 -12
4 -1 14 14 -9 12 -31 -12
2 0 11 10 -11 13 -31 -11
9 6 13 6 -10 14 -27 -8
8 5 13 8 -10 15 -25 -5
4 2 14 12 -7 16 -24 -3
3 3 12 12 -8 15 -24 -4
6 5 13 7 -8 13 -25 -4
6 5 10 3 -9 11 -27 -4
3 2 9 6 -9 11 -27 -4
5 4 7 8 -10 10 -28 -5
6 4 8 8 -8 11 -27 -5
8 5 4 8 -9 10 -27 -6
10 7 7 8 -8 13 -25 -5
9 5 8 9 -8 14 -25 -4
11 5 10 9 -8 14 -24 -2
10 6 11 9 -9 14 -23 -2
6 3 12 9 -7 15 -23 -3
7 3 14 11 -5 14 -23 -1
8 3 12 12 -5 12 -24 -3
7 4 12 13 -5 13 -24 -3
8 5 13 16 -2 15 -23 -2
7 5 12 21 -2 15 -22 -1
12 7 12 21 0 16 -21 -1
16 6 13 21 -1 15 -21 -2
12 4 15 20 -1 15 -21 -1
14 8 16 20 -1 14 -20 -1
11 9 19 22 2 15 -19 -1
7 4 18 23 5 16 -18 0
7 7 20 27 3 18 -18 0
7 7 21 27 5 19 -18 1
8 10 19 27 8 22 -17 2
2 9 18 30 9 24 -14 5
5 8 16 30 8 23 -14 5
14 8 15 28 6 22 -15 5
23 8 11 21 2 18 -19 0
29 9 7 18 -2 15 -21 -1
31 10 7 22 -1 15 -21 -1
27 11 8 28 3 17 -19 2
21 13 11 33 6 21 -15 4
15 16 15 35 9 24 -11 8
11 14 18 38 11 26 -10 8
13 11 16 38 10 24 -9 8
12 10 15 37 10 27 -7 9
14 13 18 38 14 30 -4 11
19 9 15 34 13 27 -7 9
24 9 10 33 6 24 -11 6
28 10 11 38 8 24 -12 6
23 9 15 41 11 26 -9 8
20 8 17 45 14 29 -7 9
20 10 18 47 16 32 -6 11
19 11 18 49 19 32 -4 12
22 13 17 52 21 35 -3 13
28 16 17 54 23 37 -2 14
26 14 18 56 24 35 -2 14
24 13 18 54 24 34 -1 14
25 11 18 52 23 34 -2 14
24 11 18 53 22 34 -3 13
23 13 19 60 26 38 1 17
29 16 19 61 25 39 2 16
33 17 17 60 26 38 3 14
30 16 20 65 30 42 6 17
27 16 20 67 33 47 9 20
30 17 17 69 34 47 10 20
30 20 21 74 38 50 12 23
29 22 21 78 38 53 13 26
29 22 21 80 38 51 13 26
30 22 23 80 38 50 11 25
30 20 23 81 39 51 11 25
33 23 22 85 40 53 13 26
27 26 23 89 44 55 15 27
29 23 27 95 48 58 17 29
33 24 24 94 47 59 17 29
41 24 21 96 47 60 17 28
45 23 24 99 52 63 19 31
46 25 25 97 52 64 21 31
44 24 27 99 53 65 23 31
42 24 28 105 55 67 27 33
44 24 26 109 58 68 30 34
42 26 26 112 60 72 32 35
35 26 31 117 62 77 36 38
34 27 31 121 66 79 36 39
39 30 30 122 67 81 36 42
45 32 27 122 65 78 33 40
47 33 29 128 68 78 34 41
45 32 31 135 70 79 34 42
44 30 32 134 68 79 35 42
45 34 34 132 69 80 38 43
43 34 34 129 68 81 37 43
44 31 33 127 67 84 39 43
43 30 31 131 67 83 39 43
41 33 29 133 67 81 39 42
48 38 26 131 66 82 39 42
50 37 26 134 67 84 41 44
38 30 29 135 68 83 40 46
37 29 31 137 71 86 42 47
41 31 30 135 69 83 42 45
43 30 29 134 66 79 39 41
41 30 33 136 66 79 37 41
38 29 32 133 63 79 37 40
37 30 33 135 62 78 39 40
37 27 30 131 58 74 36 38
39 27 28 123 56 72 35 38
38 26 26 116 53 69 33 37
40 25 25 113 49 66 31 36
38 28 23 111 45 63 30 34
36 24 24 108 45 63 30 35
37 23 24 106 42 62 30 35
33 22 27 105 41 61 30 36
24 17 24 101 38 58 28 33
22 15 25 100 36 57 28 34
19 13 25 96 32 53 26 32
20 12 23 89 27 50 24 31
24 13 20 81 22 48 22 29
24 14 22 77 19 44 20 28
19 10 20 73 17 41 17 25
18 9 17 69 11 38 14 22
17 7 19 69 10 36 12 21
12 6 21 67 10 36 11 20
11 5 21 62 6 34 10 18
10 1 20 59 3 30 8 17
16 3 20 57 0 27 6 16
9 0 21 55 -1 26 5 15
2 -2 20 54 -3 25 6 15
0 -3 23 55 0 24 4 15
-1 -6 20 52 -7 21 1 11
-3 -8 19 46 -12 18 0 10
-1 -8 19 38 -15 14 -3 8
1 -8 18 31 -18 13 -6 7
3 -7 17 32 -20 10 -7 5
-1 -8 17 35 -21 9 -8 6
-3 -12 17 33 -23 8 -9 5
5 -11 16 28 -26 4 -12 2
9 -10 12 22 -32 -1 -15 -2
4 -13 16 25 -30 0 -15 -1
-6 -14 20 27 -27 4 -11 3
-15 -14 23 28 -24 7 -8 4
-14 -14 19 26 -25 4 -11 1
-4 -18 17 20 -31 -2 -15 -1
5 -18 12 16 -36 -6 -18 -4
2 -18 16 18 -35 -6 -16 -2
-2 -21 16 17 -35 -8 -17 -3
-1 -17 15 16 -38 -8 -18 -5
-2 -21 14 17 -41 -5 -16 -4
-3 -24 15 18 -40 -8 -18 -5
-7 -25 17 18 -38 -7 -19 -4
-11 -25 16 15 -44 -8 -19 -5
-11 -22 18 18 -43 -7 -18 -4
-11 -22 21 18 -41 -7 -18 -3
-12 -22 19 15 -43 -7 -21 -4
-11 -24 17 12 -44 -9 -23 -5
-10 -22 18 14 -43 -8 -22 -6
-8 -23 18 17 -43 -8 -22 -6
-8 -24 18 20 -44 -9 -21 -6
-9 -25 23 23 -42 -8 -20 -5
-10 -26 21 21 -44 -9 -21 -6
-12 -29 24 20 -44 -9 -20 -5
-15 -28 25 19 -42 -9 -21 -5
-18 -29 28 20 -40 -6 -18 -4
-15 -29 25 18 -44 -7 -20 -6
-13 -29 21 16 -45 -7 -23 -9
-11 -28 22 15 -44 -6 -24 -9
-7 -27 20 13 -45 -8 -26 -10
-4 -27 18 15 -45 -8 -26 -9
-3 -26 22 20 -42 -7 -24 -8
-6 -27 21 17 -44 -8 -26 -8
-10 -26 23 18 -43 -5 -23 -6
-12 -23 25 20 -43 -3 -19 -3
-15 -24 24 17 -44 -6 -19 -4
-14 -23 23 15 -48 -7 -20 -7
-14 -26 21 17 -46 -6 -19 -7
-18 -30 23 19 -47 -6 -18 -5
-23 -28 26 23 -45 -4 -16 -2
-20 -26 26 20 -48 -5 -18 -4
-15 -28 25 17 -49 -8 -21 -6
-4 -29 20 11 -54 -12 -23 -8
-1 -28 17 10 -54 -11 -23 -8
3 -26 17 11 -53 -12 -23 -8
2 -27 16 12 -53 -13 -24 -8
-1 -26 15 12 -53 -12 -23 -8
0 -25 17 17 -50 -9 -20 -6
-2 -27 15 17 -48 -7 -19 -6
2 -24 15 18 -47 -5 -17 -5
-3 -25 15 20 -48 -4 -16 -4
-8 -26 17 21 -45 -5 -16 -3
-3 -18 13 16 -48 -8 -19 -5
-1 -21 16 16 -47 -7 -17 -4
-3 -20 18 16 -47 -6 -17 -3
-3 -18 20 19 -45 -2 -15 1
-5 -20 18 17 -47 -3 -13 1
-3 -18 15 17 -45 -4 -13 0
2 -15 14 17 -48 -7 -13 -1
0 -18 15 19 -45 -5 -12 -1
1 -18 16 19 -45 -5 -10 0
3 -19 17 16 -48 -6 -13 -1
3 -19 14 15 -49 -6 -14 -2
4 -17 13 18 -50 -8 -15 -2
3 -17 15 19 -49 -8 -14 -2
4 -9 16 18 -47 -6 -14 0
6 -11 14 10 -50 -7 -14 -1
5 -16 14 11 -50 -6 -13 -2
8 -16 12 15 -49 -4 -10 -1
9 -16 11 14 -49 -5 -10 0
9 -14 11 17 -48 -4 -9 0
6 -11 16 22 -43 0 -5 3
1 -12 16 20 -44 -1 -5 4
2 -14 18 20 -43 0 -4 6
1 -14 18 16 -43 -1 -5 4
1 -12 16 17 -42 -3 -5 3
3 -11 17 19 -44 0 -5 6
2 -13 18 20 -45 1 -4 5
7 -11 16 20 -45 -1 -6 4
13 -11 14 17 -46 -3 -8 2
15 -14 13 14 -49 -5 -10 0
15 -10 13 14 -47 -5 -10 0
11 -11 13 14 -45 -4 -9 2
3 -17 12 16 -43 -2 -7 3
3 -13 15 17 -42 0 -5 4
2 -14 17 20 -41 -1 -5 5
5 -16 14 19 -43 -3 -7 3
11 -11 11 19 -43 -4 -8 2
11 -12 10 15 -46 -6 -9 1
13 -7 11 15 -46 -4 -8 1
14 -9 13 16 -46 -1 -7 2
8 -12 13 19 -43 -2 -7 2
11 -10 13 18 -43 -3 -7 3
14 -11 10 13 -45 -4 -9 1
14 -12 10 9 -46 -5 -9 2
9 -9 13 13 -41 -1 -6 4
2 -11 12 13 -41 -1 -6 4
0 -8 12 13 -42 -3 -7 3
0 -8 9 14 -42 -4 -8 2
9 -7 8 15 -40 -4 -8 2
14 -10 9 16 -40 -2 -7 3
11 -13 9 16 -42 -5 -11 0
10 -13 9 15 -41 -6 -12 -1
13 -11 10 15 -43 -6 -13 -1
12 -10 13 17 -40 -4 -10 1
6 -11 15 20 -37 -2 -7 2
1 -14 15 17 -39 -3 -8 2
1 -11 17 14 -38 -3 -6 3
1 -10 17 14 -37 -3 -7 2
1 -14 11 11 -40 -6 -11 -2
10 -14 9 9 -43 -7 -13 -3
9 -13 10 12 -39 -5 -10 -1
5 -12 11 10 -38 -3 -9 0
7 -10 10 9 -38 -4 -10 0
8 -10 10 10 -39 -6 -11 -2
8 -12 11 13 -36 -4 -10 -1
6 -13 13 12 -36 -3 -9 0
4 -13 11 10 -36 -3 -8 1
10 -10 11 6 -36 -4 -8 0
4 -12 10 5 -35 -3 -9 1
1 -13 12 9 -37 -3 -8 2
8 -13 9 9 -35 -7 -12 -3
10 -13 10 9 -37 -8 -12 -2
9 -12 10 7 -37 -8 -11 -2
8 -12 12 8 -36 -6 -9 -1
2 -12 13 9 -34 -4 -9 0
3 -11 13 9 -35 -5 -9 0
1 -9 15 11 -33 -3 -7 0
2 -8 13 10 -35 -5 -10 -2
4 -12 10 6 -36 -6 -11 -2
4 -13 10 4 -37 -6 -11 -3
3 -12 10 6 -36 -7 -11 -3
4 -11 10 6 -35 -5 -10 -2
5 -14 11 6 -34 -5 -10 0
8 -13 9 4 -33 -8 -13 -2
6 -12 12 3 -32 -5 -12 0
4 -16 9 4 -33 -6 -13 -2
8 -12 9 7 -32 -6 -12 -3
5 -11 9 8 -31 -4 -12 -2
2 -13 9 7 -31 -6 -12 -2
5 -15 8 9 -31 -5 -11 -3
0 -13 9 9 -28 -5 -11 -3
-2 -12 10 10 -26 -2 -9 -1
-6 -12 11 10 -24 0 -7 1
-10 -14 8 7 -28 -2 -10 -2
-6 -14 10 7 -27 -2 -10 0
-7 -14 8 7 -29 -4 -11 -1
-7 -15 7 8 -28 -4 -10 -1
-3 -13 6 9 -27 -4 -11 -2
-3 -13 6 6 -28 -5 -12 -2
-2 -13 8 3 -29 -4 -10 -2
-4 -12 6 2 -27 -5 -11 -3
-5 -15 2 4 -28 -7 -15 -6
-1 -16 3 7 -28 -9 -16 -6
-3 -17 4 9 -26 -9 -16 -7
-7 -18 5 7 -25 -8 -16 -6
-6 -17 6 0 -26 -7 -13 -5
-4 -18 4 -2 -27 -5 -12 -5
-5 -15 3 2 -25 -4 -12 -5
-8 -14 4 6 -22 -2 -11 -4
-11 -14 6 9 -20 -1 -10 -3
-5 -10 7 9 -19 -1 -9 -2
-4 -11 5 5 -21 -4 -12 -4
-2 -16 2 2 -23 -5 -13 -6
-3 -14 3 4 -22 -3 -12 -5
-9 -16 3 6 -20 -3 -12 -6
-8 -17 2 4 -20 -5 -13 -7
-9 -16 0 3 -21 -7 -13 -7
-12 -16 -1 2 -22 -6 -13 -6
-8 -13 2 3 -18 -3 -9 -4
-9 -17 2 4 -18 -4 -11 -5
-11 -14 4 9 -15 -1 -10 -3
-9 -13 5 8 -11 -1 -10 -3
-5 -13 2 3 -14 -5 -12 -5
-4 -14 0 2 -18 -6 -14 -7
-12 -16 2 3 -15 -3 -12 -6
-12 -16 1 0 -15 -5 -13 -7
-9 -13 2 -1 -14 -4 -12 -5
-6 -14 -3 -2 -15 -6 -16 -8
-6 -16 -6 -2 -16 -8 -16 -10
-9 -15 -3 1 -14 -6 -12 -6
-11 -12 -1 3 -12 -3 -10 -5
-13 -12 0 1 -10 -2 -10 -6
-15 -13 1 -2 -10 -3 -10 -6
-16 -13 0 -2 -11 -5 -12 -7
-16 -14 -1 0 -10 -4 -12 -6
-13 -12 -4 -5 -13 -8 -16 -9
-15 -14 -2 -5 -12 -7 -13 -7
-18 -16 -1 -3 -10 -6 -13 -7
-12 -16 -5 -6 -12 -7 -15 -9
-10 -16 -7 -5 -13 -9 -17 -10
-8 -12 -5 -2 -11 -9 -15 -9
-7 -13 -5 -3 -11 -9 -15 -10
-10 -15 -4 -4 -10 -8 -15 -10
-11 -15 -3 -5 -10 -8 -16 -10
-13 -14 -4 -6 -10 -7 -15 -10
-15 -14 -4 -7 -8 -7 -15 -9
-13 -13 -3 -7 -7 -7 -13 -6
-14 -11 -3 -6 -8 -6 -12 -5
-16 -11 -5 -7 -8 -5 -10 -5
-15 -12 -6 -9 -10 -5 -10 -5
-14 -8 -3 -4 -5 -3 -8 -4
-16 -12 -5 -2 -8 -4 -9 -5
-13 -12 -5 -3 -10 -6 -10 -8
-10 -10 -6 -3 -12 -9 -13 -9
-12 -13 -5 -3 -12 -9 -14 -10
-11 -14 -2 -3 -10 -7 -12 -7
-9 -11 -4 -9 -11 -8 -13 -8
-11 -11 -6 -13 -13 -9 -13 -10
-14 -8 -4 -6 -11 -5 -10 -7
-14 -11 -2 0 -11 -5 -9 -6
-17 -7 2 4 -8 -3 -7 -4
-18 -5 4 7 -6 -2 -6 -3
-15 -2 3 3 -5 -4 -7 -4
-12 -2 6 -1 -6 -2 -6 -3
-15 -1 9 0 -4 0 -4 0
-14 -1 10 -2 -6 -2 -4 -1
-13 1 13 -1 -3 0 -3 0
-3 1 9 0 -6 -3 -7 -4
3 3 9 4 -3 -1 -6 -3
3 2 10 5 -2 -2 -6 -4
3 3 15 7 -4 -1 -5 -3
0 1 19 7 -2 0 -4 -3
-1 0 20 7 -3 -1 -5 -3
2 -1 19 7 -4 -1 -6 -6
2 -1 18 8 -3 -1 -6 -5
2 -1 15 7 -2 -2 -6 -6
3 2 14 10 0 0 -4 -4
3 -1 10 8 -1 0 -3 -3
4 0 3 6 -5 -2 -7 -6
7 -1 0 4 -7 -3 -6 -5
5 -1 -1 3 -8 -2 -6 -6
4 0 -2 1 -7 -4 -6 -6
7 1 0 0 -7 -3 -7 -6
0 -2 0 -1 -10 -4 -7 -5
-3 -1 -1 1 -5 -2 -5 -4
0 -1 -2 -1 -9 -3 -5 -4
4 2 -5 -5 -13 -4 -6 -4
3 1 -6 -5 -11 -5 -5 -3
3 0 -9 -5 -13 -6 -5 -4
9 4 -8 -6 -16 -7 -5 -4
11 7 -5 -3 -13 -5 -4 -2
9 3 -6 -6 -16 -6 -3 -3
8 8 -8 -10 -17 -7 -4 -3
9 11 -7 -9 -16 -5 -3 -1
7 7 -8 -6 -13 -2 -1 0
8 4 -10 -8 -14 -4 -1 0
10 4 -14 -12 -19 -8 -4 -2
8 0 -15 -12 -20 -9 -4 -4
9 -3 -14 -10 -19 -9 -4 -4
8 -3 -16 -11 -23 -12 -6 -6
9 1 -14 -9 -24 -12 -5 -5
12 -2 -12 -14 -23 -11 -3 -4
17 -1 -14 -18 -25 -13 -6 -7
16 2 -14 -19 -27 -13 -7 -7
12 -4 -14 -16 -28 -14 -7 -8
11 -5 -15 -14 -26 -16 -8 -8
5 -4 -11 -8 -23 -15 -10 -8
-1 -3 -9 -7 -23 -14 -9 -6
-4 -3 -7 -8 -22 -12 -7 -7
-11 -5 -3 -5 -20 -10 -7 -5
-12 -4 -2 -3 -22 -13 -9 -7
-6 -10 -4 -7 -25 -16 -12 -11
-4 -13 -6 -11 -29 -19 -12 -12
5 -10 -6 -18 -31 -21 -15 -13
12 -6 -8 -18 -32 -21 -15 -13
8 -9 -9 -15 -32 -22 -16 -15
6 -12 -6 -9 -27 -20 -13 -12
3 -10 -7 -9 -28 -21 -16 -13
2 -9 -7 -9 -28 -20 -17 -14
3 -11 -5 -9 -28 -19 -16 -14
0 -8 -3 -7 -27 -17 -12 -11
-4 -8 -1 -6 -25 -15 -9 -10
-3 -10 -1 -7 -25 -16 -10 -11
-2 -8 2 -5 -26 -17 -10 -11
0 -8 3 -2 -25 -17 -11 -12
7 -11 -1 -5 -29 -21 -16 -17
14 -12 -2 -9 -33 -23 -18 -18
13 -11 -3 -11 -32 -22 -19 -19
6 -13 -3 -12 -30 -21 -16 -17
4 -12 -2 -14 -30 -19 -15 -16
3 -10 1 -10 -28 -17 -13 -15
1 -13 0 -11 -29 -17 -13 -16
0 -13 0 -9 -29 -18 -14 -17
-3 -13 1 -6 -27 -16 -13 -15
-5 -16 3 -4 -25 -15 -12 -13
