I II V1 V2 V3 V4 V5 V6
1 12 0 -14 -9 0 1 4
1 12 -2 -15 -10 -2 0 3
1 12 -3 -16 -11 -3 0 3
0 12 -4 -17 -12 -4 -2 2
0 12 -4 -16 -12 -4 -2 3
0 12 -4 -15 -12 -4 -2 3
1 11 -4 -14 -11 -4 -2 4
1 11 -4 -13 -11 -4 -2 5
2 10 -3 -12 -10 -3 0 6
2 8 -3 -12 -10 -3 0 5
2 7 -3 -12 -10 -3 0 4
2 5 -2 -11 -9 -3 0 2
2 3 -2 -11 -9 -3 0 1
2 1 0 -10 -8 -3 -2 0
0 -2 0 -10 -9 -6 -5 -2
-2 -5 0 -11 -9 -8 -7 -3
-4 -7 0 -12 -10 -10 -9 -5
-6 -10 0 -12 -11 -12 -11 -6
-7 -12 -2 -13 -12 -14 -13 -7
-7 -12 -2 -14 -14 -14 -13 -8
-7 -12 -2 -14 -15 -15 -14 -9
-7 -12 -3 -15 -16 -16 -15 -11
-7 -12 -3 -16 -18 -16 -15 -12
-7 -13 -4 -17 -19 -17 -16 -13
-7 -14 -4 -17 -19 -17 -16 -13
-7 -15 -4 -17 -19 -17 -16 -13
-7 -16 -4 -17 -19 -17 -17 -13
-7 -17 -4 -17 -19 -17 -17 -13
-7 -18 -3 -16 -18 -18 -18 -14
-7 -18 -3 -16 -18 -18 -18 -14
-7 -18 -3 -16 -18 -18 -18 -14
-7 -19 -3 -16 -18 -18 -18 -14
-7 -19 -3 -16 -18 -18 -18 -14
-8 -20 -3 -17 -17 -18 -17 -14
-8 -20 -3 -17 -17 -18 -17 -14
-8 -20 -3 -17 -17 -18 -17 -14
-8 -20 -2 -16 -17 -18 -18 -14
-8 -20 -2 -16 -17 -18 -18 -14
-8 -21 0 -15 -18 -18 -19 -15
-8 -21 0 -15 -18 -18 -19 -15
-8 -21 0 -15 -18 -18 -19 -15
-8 -21 0 -15 -17 -18 -19 -16
-8 -21 0 -15 -17 -18 -19 -16
-9 -21 -2 -15 -16 -17 -19 -17
-9 -21 -2 -15 -16 -17 -19 -17
-9 -21 -2 -15 -16 -17 -19 -17
-9 -21 -2 -15 -16 -18 -19 -17
-9 -21 -2 -15 -16 -18 -19 -17
-9 -22 1 -11 -14 -18 -19 -18
-7 -22 4 -4 -9 -15 -17 -18
-5 -22 8 4 -3 -12 -16 -18
-3 -23 11 12 3 -9 -14 -17
0 -23 15 19 8 -6 -12 -17
4 -22 18 30 20 4 -5 -12
11 -16 23 47 39 22 12 -2
18 -10 28 63 60 40 27 9
25 -3 32 79 80 59 44 19
31 4 37 96 101 77 59 29
42 17 37 103 120 101 81 45
56 42 28 96 141 131 113 70
69 66 19 89 161 161 144 95
84 91 10 80 181 191 176 120
97 115 1 73 201 222 206 145
106 134 -15 51 201 237 226 162
105 143 -37 7 171 229 225 170
104 152 -61 -38 139 220 225 177
103 160 -83 -82 108 212 224 184
102 170 -107 -127 77 203 223 191
90 168 -121 -164 39 177 203 185
61 146 -123 -192 -8 125 157 156
32 125 -126 -220 -56 73 111 127
4 102 -128 -247 -103 21 65 98
-25 80 -130 -275 -150 -31 19 69
-45 62 -131 -286 -180 -67 -16 45
-50 48 -126 -269 -181 -78 -31 28
-54 33 -121 -252 -183 -90 -47 12
-58 18 -117 -234 -184 -101 -63 -5
-63 4 -112 -217 -186 -112 -78 -22
-64 -6 -105 -196 -179 -115 -87 -32
-57 -7 -92 -173 -158 -104 -80 -32
-50 -7 -78 -149 -137 -92 -73 -32
-43 -8 -66 -124 -115 -80 -67 -31
-36 -9 -53 -101 -94 -68 -60 -31
-30 -10 -43 -81 -76 -59 -55 -30
-28 -12 -34 -68 -66 -52 -50 -28
-25 -13 -27 -55 -55 -46 -46 -27
-22 -15 -19 -43 -44 -38 -40 -25
-19 -17 -12 -29 -32 -32 -35 -23
-17 -18 -7 -21 -25 -27 -32 -22
-16 -18 -6 -18 -23 -26 -31 -22
-15 -18 -5 -16 -21 -25 -31 -22
-14 -19 -4 -14 -19 -23 -30 -22
-13 -19 -3 -12 -18 -22 -29 -22
-12 -20 -2 -10 -16 -21 -28 -21
-11 -20 0 -8 -14 -20 -27 -21
-11 -20 1 -7 -13 -19 -27 -21
-10 -20 3 -5 -11 -18 -26 -21
-9 -20 4 -3 -9 -17 -25 -21
-8 -20 5 -2 -8 -16 -24 -20
-8 -20 5 -2 -8 -15 -23 -20
-8 -20 5 -2 -8 -14 -22 -20
-8 -20 5 -2 -7 -13 -21 -19
-8 -20 5 -2 -7 -12 -20 -19
-8 -19 6 -2 -6 -11 -19 -18
-8 -19 6 -2 -5 -11 -19 -18
-8 -19 6 0 -5 -12 -19 -18
-7 -19 6 1 -4 -13 -19 -18
-7 -19 6 1 -3 -13 -19 -18
-6 -18 7 2 -2 -14 -20 -18
-6 -18 7 2 -2 -13 -20 -18
-6 -18 7 2 -2 -13 -20 -18
-6 -17 7 2 -2 -12 -19 -18
-6 -17 7 2 -2 -11 -19 -18
-5 -16 7 1 -2 -10 -18 -17
-5 -16 7 2 -2 -10 -18 -17
-5 -16 7 2 0 -10 -18 -17
-5 -16 8 3 1 -9 -18 -17
-5 -16 8 4 1 -9 -18 -17
-4 -17 9 5 2 -8 -18 -16
-4 -17 9 5 2 -7 -18 -16
-4 -17 9 5 2 -7 -18 -16
-4 -16 9 6 3 -6 -17 -16
-4 -16 9 6 3 -5 -17 -16
-3 -15 9 7 4 -4 -16 -15
-3 -15 9 8 5 -4 -16 -15
-3 -15 9 9 5 -3 -16 -15
-3 -15 10 11 6 -2 -16 -15
-3 -15 10 12 7 -2 -16 -15
-2 -16 11 13 8 0 -15 -15
-2 -16 11 13 8 0 -15 -15
-2 -15 11 13 8 0 -14 -14
0 -14 11 14 9 1 -13 -13
0 -14 11 14 9 1 -13 -13
1 -13 10 15 10 2 -12 -12
2 -13 10 16 11 2 -12 -12
3 -13 10 18 12 2 -12 -12
4 -13 10 19 14 2 -13 -12
5 -13 10 21 15 2 -13 -12
6 -13 11 22 16 3 -14 -13
6 -13 11 24 17 3 -13 -12
6 -12 11 26 18 4 -12 -12
5 -11 12 28 19 5 -10 -11
5 -11 12 29 20 5 -9 -10
4 -10 13 31 21 6 -8 -9
4 -10 14 33 23 6 -8 -9
4 -10 14 35 24 6 -8 -9
5 -10 15 37 26 7 -8 -9
5 -10 16 38 27 7 -8 -9
6 -10 17 40 29 8 -8 -8
6 -9 17 42 29 8 -8 -8
7 -9 17 43 29 8 -8 -7
7 -8 17 44 30 9 -7 -7
8 -7 17 46 30 9 -7 -6
9 -6 16 47 31 10 -6 -5
9 -6 16 48 31 10 -6 -5
9 -5 17 48 32 10 -6 -5
9 -5 17 49 32 10 -6 -5
9 -4 18 50 33 10 -6 -5
10 -3 19 51 34 9 -6 -4
10 -2 19 51 34 9 -6 -4
10 0 19 51 33 9 -6 -4
10 1 18 50 33 9 -6 -3
10 3 18 50 32 9 -6 -3
10 4 17 49 31 10 -5 -2
10 4 17 49 31 10 -5 -2
10 4 17 49 30 10 -5 -2
9 4 18 48 30 9 -6 -2
9 4 18 48 29 9 -6 -2
8 3 19 47 28 8 -7 -3
7 3 19 46 27 8 -7 -3
6 3 19 45 26 8 -7 -3
5 4 19 44 25 8 -7 -3
4 4 19 43 24 8 -7 -3
3 5 18 42 23 7 -6 -2
3 5 18 40 23 7 -6 -2
3 5 18 39 23 7 -6 -2
3 5 19 38 22 7 -6 -2
3 5 19 37 22 7 -6 -2
4 4 20 36 21 6 -5 0
4 4 19 34 21 6 -5 0
4 4 19 32 21 7 -4 0
4 4 18 30 21 7 -4 0
4 4 17 28 21 8 -3 0
4 5 16 26 20 9 -2 1
4 5 16 25 19 9 -2 1
4 5 16 23 19 9 -2 1
4 4 16 22 18 9 -2 1
4 4 16 20 17 9 -2 1
5 3 16 19 16 9 0 1
5 3 15 16 15 9 0 1
5 3 14 14 13 9 0 1
5 3 13 12 12 9 0 1
5 3 11 9 10 9 0 1
4 4 10 7 9 9 0 0
3 3 10 6 9 8 -2 -2
3 2 10 5 8 8 -3 -2
2 1 10 4 8 7 -4 -3
1 0 10 2 7 6 -6 -4
0 -2 10 1 6 5 -7 -5
0 -2 10 0 5 5 -7 -5
0 -3 9 -2 4 4 -7 -5
-2 -3 9 -3 3 4 -7 -5
-2 -4 8 -5 1 3 -7 -5
-3 -5 7 -6 0 2 -8 -6
-3 -6 7 -6 -2 1 -8 -7
-4 -6 7 -6 -2 0 -8 -8
-4 -7 7 -7 -3 -2 -9 -9
-5 -8 7 -7 -4 -3 -9 -10
-6 -9 8 -8 -5 -4 -10 -11
-6 -9 8 -8 -5 -4 -10 -11
-6 -9 7 -9 -5 -4 -10 -11
-6 -9 7 -9 -6 -4 -11 -11
-6 -9 6 -10 -6 -4 -11 -11
-6 -8 5 -11 -7 -5 -12 -12
-6 -8 5 -11 -7 -5 -12 -12
-6 -7 5 -11 -7 -5 -12 -12
-6 -7 5 -10 -7 -5 -12 -12
-6 -6 5 -10 -7 -5 -12 -12
-6 -5 5 -9 -7 -6 -11 -13
-6 -5 5 -9 -7 -6 -11 -13
-6 -5 5 -9 -7 -6 -11 -13
-6 -5 5 -10 -7 -6 -11 -13
-6 -5 5 -10 -7 -6 -11 -13
-6 -5 5 -11 -7 -6 -11 -12
-6 -5 5 -11 -7 -6 -11 -12
-6 -5 5 -10 -7 -6 -11 -12
-6 -5 5 -10 -6 -6 -11 -12
-6 -5 5 -9 -6 -6 -11 -12
-7 -5 5 -8 -5 -7 -11 -12
-7 -5 5 -8 -5 -7 -11 -12
-7 -5 5 -8 -5 -7 -11 -12
-7 -5 5 -8 -5 -6 -11 -12
-7 -5 5 -8 -5 -6 -11 -12
-7 -5 6 -8 -4 -5 -10 -11
-7 -6 6 -8 -4 -5 -10 -11
-7 -7 6 -7 -4 -6 -10 -12
-7 -8 6 -7 -4 -6 -10 -12
-7 -9 6 -6 -4 -7 -10 -13
-8 -10 7 -5 -5 -8 -11 -14
-8 -10 7 -5 -5 -8 -11 -13
-7 -10 7 -5 -5 -7 -11 -13
-7 -9 8 -5 -5 -7 -11 -12
-6 -9 8 -5 -5 -6 -11 -11
-5 -8 9 -5 -4 -5 -10 -10
-5 -8 9 -5 -4 -5 -10 -10
-5 -8 9 -5 -4 -5 -10 -10
-5 -7 9 -5 -5 -5 -10 -10
-5 -7 9 -5 -5 -5 -10 -10
-5 -6 8 -4 -6 -6 -10 -11
-5 -6 8 -4 -6 -6 -10 -11
-5 -6 8 -4 -6 -6 -10 -11
-5 -5 8 -4 -6 -5 -10 -11
-5 -5 8 -4 -6 -5 -10 -11
-5 -4 8 -4 -5 -4 -9 -10
-5 -3 8 -3 -4 -4 -9 -10
-6 -2 9 -3 -3 -4 -8 -10
-6 0 9 -2 -2 -3 -8 -9
-7 2 10 0 0 -3 -7 -9
-8 3 11 1 1 -2 -6 -8
-8 3 11 1 1 -2 -6 -8
-7 4 12 1 1 0 -5 -7
-6 5 13 1 1 0 -5 -6
-5 6 14 1 1 1 -4 -5
-4 7 15 2 1 2 -3 -4
-4 7 15 2 1 2 -3 -4
-4 7 15 2 1 2 -3 -4
-3 7 16 2 1 2 -3 -4
-3 7 16 2 1 2 -3 -4
-2 8 17 3 2 2 -2 -3
-2 9 16 3 2 2 -2 -2
0 11 14 2 2 3 0 0
1 13 13 1 3 3 1 1
2 14 12 0 3 4 2 2
3 16 10 -2 4 5 3 3
3 16 7 -4 2 4 2 3
3 16 4 -6 0 3 1 3
4 15 1 -8 -3 2 0 2
4 15 -2 -10 -5 1 -3 2
5 14 -5 -12 -7 0 -4 1
5 13 -5 -12 -7 0 -4 1
5 12 -5 -13 -8 -2 -4 1
5 11 -5 -13 -9 -3 -4 1
5 10 -5 -14 -10 -4 -4 1
4 9 -4 -15 -11 -5 -5 0
4 9 -4 -15 -11 -5 -5 0
5 9 -4 -14 -10 -4 -5 0
5 9 -3 -13 -10 -4 -4 1
6 9 -3 -12 -9 -3 -4 1
7 10 -2 -11 -8 -2 -3 2
7 8 -2 -11 -8 -2 -3 2
6 6 -2 -10 -8 -3 -3 1
6 4 0 -10 -8 -3 -3 1
5 2 0 -9 -8 -4 -3 0
4 0 1 -8 -7 -5 -4 -2
3 -2 1 -8 -7 -5 -5 -3
2 -4 1 -8 -8 -6 -7 -5
1 -5 1 -8 -9 -7 -8 -7
-2 -6 1 -8 -10 -8 -9 -8
-3 -8 2 -9 -11 -9 -11 -10
-4 -10 2 -10 -12 -10 -12 -10
-5 -12 1 -11 -13 -11 -13 -11
-6 -14 1 -12 -14 -12 -14 -11
-7 -16 0 -14 -16 -14 -15 -12
-8 -18 -2 -15 -17 -15 -16 -13
-8 -18 -2 -15 -17 -15 -16 -13
-8 -18 -2 -15 -17 -15 -16 -13
-8 -19 -2 -15 -17 -16 -16 -14
-8 -19 -2 -15 -17 -16 -16 -14
-8 -20 0 -14 -18 -17 -16 -15
-8 -20 0 -14 -18 -17 -16 -15
-8 -20 0 -14 -18 -17 -16 -15
-8 -20 0 -14 -18 -17 -16 -15
-8 -20 0 -14 -18 -17 -16 -15
-7 -20 -2 -15 -18 -17 -17 -14
-7 -20 -2 -15 -18 -17 -17 -14
-8 -21 -2 -14 -18 -17 -17 -14
-8 -22 -2 -14 -18 -17 -17 -15
-9 -23 -2 -13 -18 -17 -17 -15
-10 -24 -2 -12 -17 -17 -17 -16
-10 -24 -2 -12 -17 -17 -17 -16
-10 -24 -2 -12 -17 -17 -17 -16
-10 -24 -2 -12 -17 -17 -17 -15
-10 -24 -2 -12 -17 -17 -17 -15
-9 -24 -2 -11 -16 -16 -16 -14
-9 -24 -2 -11 -16 -16 -16 -14
-9 -24 -2 -11 -16 -16 -16 -14
-9 -25 -2 -11 -16 -16 -17 -14
-9 -25 -2 -11 -16 -16 -17 -14
-9 -26 0 -9 -17 -17 -18 -15
-7 -26 1 -4 -14 -15 -17 -15
-6 -26 3 2 -11 -14 -16 -15
-4 -26 5 8 -8 -12 -15 -15
-2 -26 6 13 -5 -10 -14 -15
2 -25 9 21 2 -6 -11 -15
8 -20 15 37 18 9 2 -8
14 -14 22 55 34 24 15 0
20 -9 29 71 52 38 27 7
26 -3 35 89 68 53 39 15
33 6 40 103 86 70 56 25
49 28 33 100 106 99 85 48
63 50 27 97 127 128 113 71
78 72 20 94 146 156 142 95
94 94 13 91 167 185 171 118
106 114 4 80 181 209 195 139
109 127 -18 38 157 205 199 150
112 140 -40 -4 135 202 204 161
115 152 -62 -46 112 198 209 173
118 164 -83 -88 90 195 213 184
116 173 -102 -128 63 185 211 189
87 154 -107 -159 16 139 171 165
57 136 -111 -191 -30 94 131 141
26 116 -116 -223 -76 49 91 116
-4 98 -121 -255 -122 3 51 92
-30 79 -126 -280 -161 -37 14 68
-38 62 -122 -268 -168 -53 -6 50
-46 46 -120 -256 -174 -68 -24 31
-54 29 -117 -244 -180 -85 -44 13
-62 12 -115 -232 -186 -100 -63 -6
-68 -3 -111 -219 -188 -112 -79 -21
-62 -5 -99 -194 -170 -102 -73 -21
-55 -7 -87 -170 -151 -93 -67 -22
-48 -9 -75 -146 -132 -82 -62 -23
-40 -12 -63 -121 -113 -73 -56 -24
-34 -14 -52 -99 -96 -63 -51 -25
-30 -14 -43 -83 -83 -55 -45 -23
-26 -14 -33 -67 -71 -48 -39 -21
-22 -15 -25 -52 -59 -39 -34 -19
-18 -15 -16 -35 -47 -31 -29 -16
-14 -16 -8 -22 -35 -24 -24 -14
-13 -16 -7 -19 -33 -23 -23 -14
-12 -16 -6 -16 -30 -21 -22 -14
-11 -16 -5 -13 -28 -20 -21 -14
-10 -16 -4 -10 -26 -19 -20 -14
-9 -17 -3 -7 -23 -17 -19 -14
-9 -17 -2 -5 -22 -17 -19 -14
-9 -18 0 -2 -20 -16 -19 -14
-9 -19 1 1 -18 -16 -19 -14
-9 -20 2 3 -17 -15 -19 -14
-8 -21 4 6 -15 -14 -19 -15
-8 -21 4 6 -15 -14 -19 -15
-7 -21 4 7 -15 -14 -18 -15
-7 -21 4 7 -15 -13 -18 -14
-6 -21 4 8 -15 -13 -17 -14
-5 -21 4 9 -14 -12 -16 -13
-5 -21 4 10 -13 -12 -16 -13
-5 -21 5 11 -12 -12 -16 -13
-5 -21 5 12 -11 -11 -16 -13
-5 -21 6 13 -10 -11 -16 -13
-5 -20 7 15 -8 -10 -16 -12
-5 -20 7 15 -8 -10 -16 -11
-5 -19 7 15 -8 -10 -15 -10
-4 -19 7 15 -8 -10 -14 -9
-4 -18 7 15 -8 -10 -13 -8
-3 -17 7 16 -7 -9 -12 -6
-3 -17 7 17 -7 -9 -12 -6
-2 -17 7 18 -6 -9 -12 -6
-2 -17 8 19 -6 -8 -12 -7
0 -17 8 20 -5 -8 -12 -7
1 -17 9 21 -4 -7 -12 -8
1 -17 9 21 -4 -7 -12 -8
1 -16 9 21 -4 -7 -11 -8
1 -16 9 21 -4 -6 -11 -7
1 -15 9 21 -4 -6 -10 -7
0 -14 9 21 -3 -5 -9 -6
0 -14 9 22 -2 -5 -9 -6
0 -14 9 24 0 -5 -9 -6
0 -15 9 26 1 -5 -9 -6
0 -15 9 27 2 -5 -9 -6
0 -16 8 29 3 -5 -10 -6
1 -16 8 29 3 -5 -10 -6
2 -15 8 29 3 -4 -10 -6
3 -15 8 29 3 -3 -9 -5
4 -14 8 29 3 -2 -9 -5
5 -13 8 29 4 0 -8 -4
5 -13 8 31 5 0 -8 -4
6 -12 8 32 6 0 -8 -4
6 -12 9 34 8 0 -8 -4
7 -11 9 36 9 0 -8 -4
8 -10 10 38 11 0 -8 -3
8 -10 10 39 11 0 -8 -3
8 -10 10 40 11 0 -7 -3
8 -9 10 42 12 0 -7 -2
8 -9 10 43 12 0 -6 -2
8 -8 10 45 13 1 -5 0
8 -8 10 47 14 1 -5 0
8 -8 11 49 15 2 -5 0
8 -8 11 51 17 2 -5 0
8 -8 12 53 18 3 -5 0
8 -8 13 55 20 4 -4 1
8 -7 13 55 20 4 -4 1
8 -5 13 56 20 5 -3 2
8 -4 13 57 21 5 -3 3
8 -2 13 58 21 6 -2 4
9 1 14 59 22 7 0 5
9 1 14 60 22 7 0 5
9 1 14 62 23 7 0 5
9 1 14 63 23 7 0 5
9 1 14 65 24 7 0 5
10 0 14 67 25 7 0 5
10 0 14 67 25 7 0 5
10 1 14 66 25 7 0 5
10 1 14 65 24 7 0 5
10 2 14 64 24 7 0 5
11 3 14 63 23 6 0 6
11 3 14 63 23 6 0 6
11 3 15 63 23 6 0 6
10 3 16 63 23 5 0 6
10 3 17 63 23 5 0 6
9 3 18 64 22 4 0 6
9 3 18 63 21 4 0 6
9 3 17 62 20 3 0 6
9 4 17 61 19 3 0 6
9 4 16 60 18 2 0 6
8 5 15 58 16 1 -2 6
8 5 15 58 16 1 -2 6
8 5 15 58 16 1 -2 7
8 6 16 57 16 1 -2 7
8 6 16 57 16 1 -2 8
7 7 17 56 17 1 -2 9
7 7 17 55 17 2 0 9
7 7 17 53 17 3 1 10
6 7 16 52 17 4 2 11
6 7 16 50 17 5 3 12
5 8 15 48 16 6 5 13
5 8 15 47 16 6 5 13
5 8 15 45 16 6 5 12
5 8 14 44 15 6 5 12
5 8 14 42 15 6 5 11
4 7 13 39 14 5 4 10
4 7 13 37 14 5 4 10
4 6 13 35 13 5 4 10
4 5 12 33 13 5 4 9
4 4 12 31 12 5 4 9
3 3 11 28 11 5 5 8
3 2 11 27 10 5 4 8
2 1 11 25 9 4 3 7
2 0 11 24 8 4 2 6
1 -2 11 22 7 3 1 5
0 -3 10 20 5 2 0 4
0 -3 10 19 5 2 0 4
0 -3 9 17 4 2 0 4
0 -3 9 16 3 1 0 4
0 -3 8 14 2 1 0 4
-2 -3 7 12 1 0 -2 3
-2 -3 7 12 0 0 -2 3
-3 -4 7 12 -2 -2 -3 2
-3 -5 6 11 -3 -3 -4 1
-4 -6 6 11 -4 -4 -5 0
-5 -7 5 10 -5 -5 -6 -2
-5 -7 5 10 -5 -5 -6 -2
-5 -7 5 9 -5 -5 -6 0
-5 -7 5 9 -5 -5 -6 1
-5 -7 5 8 -5 -5 -6 2
-4 -6 6 7 -6 -4 -5 3
-5 -6 6 7 -6 -4 -5 3
-6 -6 6 7 -6 -5 -6 3
-7 -6 7 8 -5 -5 -6 2
-8 -6 7 8 -5 -6 -7 2
-9 -6 8 9 -4 -7 -8 1
-9 -6 8 9 -4 -7 -8 1
-9 -6 7 8 -4 -7 -8 1
-8 -6 6 8 -4 -6 -7 1
-8 -6 5 7 -4 -6 -7 1
-7 -7 4 6 -4 -5 -6 0
-7 -7 4 6 -4 -5 -6 0
-7 -7 5 7 -4 -4 -6 0
-7 -7 6 7 -4 -4 -6 -2
-7 -7 7 8 -4 -3 -6 -2
-6 -8 8 9 -3 -2 -7 -3
-6 -8 8 9 -3 -2 -7 -3
-6 -8 8 9 -3 -2 -7 -3
-6 -8 8 9 -3 -2 -6 -2
-6 -8 8 9 -3 -2 -6 -2
-7 -8 8 8 -3 -2 -5 0
-7 -8 8 8 -3 -2 -5 0
-7 -8 8 8 -3 -2 -5 0
-7 -8 8 9 -3 -2 -6 0
-7 -8 8 9 -3 -2 -6 0
-6 -8 9 10 -2 -3 -7 -2
-6 -8 9 9 -2 -3 -7 -2
-6 -8 9 8 -2 -3 -7 -2
-6 -8 8 7 -2 -3 -6 -2
-6 -8 8 6 -2 -3 -6 -2
-7 -9 7 5 -3 -2 -5 0
-7 -9 7 5 -3 -2 -5 0
-7 -9 7 5 -3 -2 -5 0
-7 -9 7 6 -3 -2 -5 0
-7 -9 7 6 -3 -2 -5 0
-7 -8 7 7 -2 -3 -4 1
-7 -8 7 7 -2 -3 -4 1
-7 -8 7 7 -2 -3 -4 1
-7 -8 7 6 -2 -3 -4 1
-7 -8 7 6 -2 -3 -4 1
-7 -7 7 5 -2 -2 -4 1
-7 -6 8 5 -2 -2 -4 1
-7 -4 10 6 -2 -2 -4 1
-7 -3 11 7 0 0 -4 1
-7 0 13 8 0 0 -4 1
-7 2 15 9 1 1 -4 1
-7 3 15 9 1 1 -4 1
-7 4 15 9 1 1 -3 1
-7 5 15 8 1 2 -3 2
-7 6 15 8 1 2 -2 2
-6 7 16 7 2 3 0 3
-6 7 16 7 2 3 0 3
-5 7 17 7 3 4 1 3
-5 7 17 8 3 4 1 3
-4 7 18 8 4 5 2 3
-3 8 19 9 5 6 3 3
-3 9 18 8 5 6 3 3
-2 10 16 7 5 6 3 4
-2 12 14 5 5 6 4 4
0 13 12 4 5 6 4 5
1 15 10 2 4 7 5 6
1 15 8 1 3 6 5 6
2 15 6 -2 2 5 4 5
2 15 4 -3 1 4 3 4
3 15 2 -5 0 3 2 3
4 15 -2 -7 -3 2 1 2
4 15 -2 -8 -4 2 1 2
4 15 -3 -9 -5 1 1 2
4 15 -3 -10 -6 0 0 2
4 15 -4 -11 -7 -2 0 2
4 14 -5 -13 -9 -3 -2 2
5 13 -5 -12 -9 -3 -2 2
6 12 -4 -11 -8 -2 0 2
7 11 -4 -10 -8 -2 1 2
8 11 -3 -10 -7 0 2 2
9 10 -3 -9 -7 0 2 2
9 8 -2 -8 -6 1 3 3
8 6 0 -8 -6 1 3 3
6 4 0 -7 -6 1 2 3
5 2 1 -7 -6 1 2 3
4 1 1 -7 -6 1 2 3
2 -3 2 -6 -5 -2 -2 0
0 -5 2 -7 -6 -3 -4 -4
-3 -8 1 -8 -7 -5 -7 -6
-5 -10 1 -9 -8 -6 -9 -9
-6 -12 1 -9 -9 -7 -11 -11
-7 -13 0 -11 -11 -9 -12 -12
-7 -14 0 -12 -12 -10 -12 -12
-8 -14 0 -13 -13 -11 -12 -12
-8 -15 0 -14 -14 -12 -12 -12
-8 -15 0 -15 -15 -13 -12 -12
-9 -16 -2 -16 -16 -14 -13 -13
-9 -17 -2 -16 -16 -14 -14 -13
-9 -17 -2 -15 -15 -15 -14 -14
-9 -18 -2 -15 -15 -15 -15 -14
-9 -18 -2 -15 -15 -15 -15 -14
-8 -19 -2 -14 -14 -16 -16 -15
-8 -19 -2 -15 -15 -16 -16 -16
-8 -19 -2 -16 -16 -16 -17 -16
-8 -19 -2 -17 -17 -16 -17 -17
-8 -19 -2 -17 -17 -16 -17 -17
-9 -19 -3 -18 -18 -17 -18 -18
-10 -19 -3 -18 -18 -17 -18 -19
-10 -19 -3 -18 -18 -17 -18 -19
-11 -19 -3 -18 -18 -17 -18 -20
-11 -19 -3 -18 -18 -17 -18 -20
-12 -20 -3 -17 -18 -17 -19 -21
-12 -20 -3 -17 -18 -17 -19 -21
-12 -20 -3 -17 -18 -17 -19 -21
-12 -20 -3 -17 -18 -17 -19 -21
-12 -20 -3 -17 -18 -17 -19 -21
-11 -19 -3 -17 -17 -18 -18 -20
-11 -19 -3 -17 -17 -18 -19 -21
-11 -19 -3 -17 -17 -19 -19 -21
-11 -19 -3 -17 -17 -19 -20 -22
-11 -19 -3 -17 -17 -19 -20 -22
-9 -19 1 -9 -13 -18 -20 -23
-7 -19 3 -2 -8 -15 -18 -23
-5 -20 5 7 -2 -13 -16 -23
-3 -20 7 15 4 -10 -14 -23
0 -20 9 22 9 -8 -13 -23
8 -15 15 38 29 12 5 -12
16 -8 21 56 51 31 22 0
24 0 27 73 71 51 39 11
32 6 33 90 93 71 58 22
40 13 39 107 114 91 75 33
54 36 32 99 130 118 105 58
68 60 22 89 145 146 135 84
81 85 13 79 160 174 164 109
96 108 4 69 176 201 195 135
109 132 -6 59 191 229 225 159
107 140 -25 16 163 219 225 165
103 146 -46 -29 133 204 222 171
100 153 -66 -74 103 191 219 176
96 160 -87 -119 72 178 216 180
93 167 -107 -164 42 163 213 185
64 148 -108 -191 -3 118 169 158
34 128 -109 -217 -48 71 121 128
5 107 -110 -242 -93 24 75 98
-25 87 -111 -267 -138 -22 29 67
-55 66 -112 -293 -183 -69 -17 37
-59 51 -110 -279 -186 -81 -32 21
-62 35 -107 -262 -186 -92 -46 6
-64 21 -104 -244 -186 -102 -59 -11
-67 6 -101 -227 -186 -112 -72 -26
-69 -10 -98 -210 -186 -122 -86 -43
-64 -12 -88 -186 -165 -113 -80 -43
-57 -13 -76 -162 -145 -101 -73 -40
-49 -14 -65 -139 -124 -89 -65 -38
-41 -15 -55 -114 -103 -77 -58 -36
-34 -16 -44 -91 -82 -65 -51 -35
-30 -17 -36 -78 -72 -59 -47 -33
-27 -17 -30 -67 -62 -53 -41 -32
-23 -17 -23 -56 -53 -47 -37 -30
-19 -17 -17 -44 -44 -40 -33 -29
-16 -17 -10 -32 -33 -34 -29 -28
-15 -18 -9 -29 -31 -32 -28 -27
-14 -18 -8 -25 -29 -31 -28 -27
-13 -18 -7 -22 -27 -30 -27 -27
-12 -18 -6 -19 -25 -29 -27 -27
-11 -18 -5 -16 -23 -28 -27 -27
-10 -18 -3 -14 -21 -27 -26 -27
-10 -18 -2 -12 -19 -26 -25 -27
-10 -19 0 -10 -18 -25 -24 -27
-10 -19 1 -8 -16 -24 -23 -27
-10 -19 2 -6 -15 -23 -23 -27
-9 -20 3 -5 -14 -22 -22 -26
-8 -19 3 -4 -14 -21 -21 -25
-7 -18 3 -3 -14 -21 -21 -24
-6 -17 3 -2 -14 -20 -20 -23
-5 -17 3 -2 -14 -20 -20 -22
-4 -16 3 1 -12 -19 -19 -21
-4 -17 4 2 -11 -19 -19 -21
-4 -17 5 3 -10 -18 -19 -21
-4 -18 6 4 -9 -18 -19 -21
-4 -18 6 5 -8 -18 -19 -21
-3 -19 7 6 -7 -17 -19 -21
-3 -19 6 6 -7 -17 -18 -21
-2 -18 6 6 -8 -16 -18 -20
-2 -18 5 6 -8 -16 -17 -20
-2 -18 5 6 -8 -16 -17 -20
0 -17 4 6 -8 -15 -16 -19
0 -17 5 7 -7 -14 -16 -19
