I II V1 V2 V3 V4 V5 V6
-8 -7 5 12 -12 -7 -4 0
-10 -8 6 12 -11 -5 -3 1
-8 -5 6 12 -10 -4 -4 1
-9 -4 5 12 -10 -5 -5 0
-14 -8 5 12 -11 -6 -5 -2
-13 -9 5 12 -12 -6 -5 -3
-5 -5 5 12 -11 -5 -5 -3
2 -3 5 12 -10 -5 -4 -3
1 -3 3 11 -11 -6 -4 -2
-4 -5 2 10 -10 -6 -4 0
-6 -8 0 8 -12 -8 -6 -3
-7 -10 -2 6 -14 -9 -8 -5
-6 -9 -2 5 -15 -9 -8 -5
-6 -8 1 6 -14 -8 -7 -4
-7 -8 0 6 -14 -9 -7 -4
-11 -10 0 5 -16 -11 -9 -6
-15 -14 -2 5 -16 -12 -9 -7
-12 -13 0 5 -15 -12 -10 -8
-4 -6 1 6 -13 -10 -8 -6
0 -3 3 7 -12 -8 -6 -4
-4 -6 2 6 -12 -8 -5 -4
-4 -7 2 6 -12 -7 -4 -3
-4 -7 2 5 -12 -7 -4 -2
-9 -9 0 4 -14 -9 -6 -3
-14 -11 0 2 -16 -11 -9 -6
-13 -11 1 4 -15 -11 -8 -6
-10 -9 2 5 -13 -10 -8 -5
-10 -10 1 3 -14 -12 -10 -8
-12 -13 0 2 -15 -12 -11 -9
-13 -15 1 3 -14 -11 -10 -8
-10 -12 2 3 -12 -9 -9 -7
-6 -9 3 3 -12 -8 -8 -5
-6 -8 3 2 -13 -9 -8 -5
-10 -9 2 1 -13 -11 -9 -7
-11 -9 2 0 -14 -12 -9 -7
-10 -8 3 2 -14 -12 -9 -7
-7 -7 3 2 -14 -12 -9 -7
-6 -4 3 3 -14 -11 -8 -7
-6 -5 5 5 -10 -7 -6 -5
-10 -9 1 1 -12 -9 -8 -8
-13 -13 0 -3 -12 -10 -9 -10
-12 -10 2 1 -11 -7 -7 -7
-9 -8 6 4 -9 -6 -4 -2
-9 -11 3 0 -13 -12 -8 -5
-13 -16 0 -5 -17 -17 -11 -7
-12 -13 1 -4 -16 -16 -10 -6
-6 -4 3 2 -13 -13 -6 -2
-7 0 6 5 -9 -9 -4 1
-10 -4 5 4 -9 -10 -6 0
-7 -6 0 0 -12 -13 -11 -4
-6 -7 -2 -2 -13 -13 -11 -6
-8 -4 2 1 -10 -9 -7 -4
-10 2 4 3 -7 -7 -5 -2
-12 3 3 3 -7 -8 -6 -3
-13 0 4 3 -8 -7 -5 -2
-9 3 4 4 -8 -7 -5 0
-5 4 5 6 -5 -5 -3 2
-9 1 4 5 -5 -6 -4 1
-10 0 4 4 -5 -5 -4 2
-9 6 5 4 -4 -4 -3 3
-10 7 5 5 -3 -4 -2 3
-10 5 3 3 -5 -4 -2 2
-6 4 2 2 -6 -5 -3 1
-4 4 0 1 -7 -6 -3 0
-8 1 2 3 -6 -5 -3 0
-10 0 2 3 -6 -6 -4 0
-8 0 1 2 -6 -8 -6 -3
-5 5 -3 0 -6 -8 -5 -2
-3 16 1 2 -2 -3 1 6
2 25 2 3 2 2 4 10
2 23 -3 -3 -2 0 3 8
-4 13 -7 -6 -7 -4 0 4
-6 11 -5 -5 -6 -4 0 4
-2 15 -4 -2 -3 -2 2 6
2 17 -4 0 0 0 2 6
2 16 -6 0 0 0 2 6
1 16 -7 -2 0 0 2 7
3 17 -7 -2 0 1 4 9
3 16 -7 -4 -2 0 3 8
2 14 -8 -6 -3 0 3 8
3 15 -8 -8 -3 1 3 9
2 14 -11 -10 -6 -3 1 7
-4 8 -10 -10 -8 -4 1 6
-6 6 -7 -7 -6 -3 3 8
-3 9 -5 -4 -4 0 5 9
0 7 -6 -5 -5 -3 3 6
-2 3 -5 -5 -5 -5 -2 3
0 5 -2 -3 -3 -4 -3 2
-4 5 0 -3 -2 -4 -3 2
-9 -3 -2 -5 -4 -8 -7 -3
-11 -8 -2 -7 -7 -11 -11 -8
-9 -6 1 -5 -7 -11 -12 -9
-7 -3 2 -4 -5 -10 -10 -7
-11 -5 5 -2 -3 -7 -7 -4
-14 -6 5 -3 -4 -7 -6 -2
-15 -7 5 -4 -7 -10 -8 -3
-14 -10 3 -6 -10 -16 -11 -7
-10 -12 3 -6 -10 -16 -12 -8
-8 -11 4 -5 -8 -14 -11 -7
-9 -11 4 -5 -7 -12 -11 -6
-9 -11 4 -6 -7 -13 -12 -7
-10 -10 3 -7 -8 -14 -12 -9
-11 -10 3 -8 -9 -14 -12 -9
-11 -9 5 -7 -9 -13 -11 -7
-12 -9 6 -6 -9 -13 -11 -7
-16 -12 6 -6 -10 -14 -12 -7
-17 -13 5 -7 -10 -15 -14 -8
-13 -11 5 -7 -8 -14 -13 -9
-10 -10 6 -6 -6 -13 -12 -8
-10 -10 7 -6 -6 -12 -12 -8
-15 -9 8 -6 -5 -11 -11 -7
-13 -7 10 -5 -3 -10 -9 -6
-6 -3 11 -4 -2 -9 -8 -5
-8 -5 10 -5 -4 -10 -9 -5
-17 -14 6 -7 -7 -12 -11 -8
-19 -20 3 -10 -10 -16 -16 -12
-15 -20 3 -10 -10 -17 -17 -13
-16 -17 5 -7 -8 -16 -17 -11
-16 -13 10 -3 -4 -15 -16 -10
-13 -10 15 5 2 -14 -16 -11
-16 -13 20 12 10 -11 -16 -14
-21 -18 24 22 20 -5 -15 -16
-17 -16 29 32 31 7 -10 -14
-8 -10 32 42 45 22 0 -8
1 -9 34 50 57 40 13 -2
8 -9 36 62 74 64 29 7
17 -5 36 77 97 93 49 18
29 9 33 92 122 129 75 36
46 25 21 90 140 169 107 58
65 38 1 68 146 207 141 80
80 47 -26 35 144 244 171 98
89 54 -52 0 134 281 201 116
98 63 -72 -36 118 319 234 136
111 71 -88 -65 105 353 264 153
118 71 -94 -77 103 379 280 160
115 58 -92 -80 105 387 278 153
112 38 -86 -81 101 376 260 137
107 15 -76 -81 91 348 225 113
89 -14 -71 -85 70 299 175 79
64 -39 -68 -94 37 232 119 46
45 -39 -66 -107 -2 161 76 23
27 -23 -68 -128 -45 91 44 13
0 -13 -71 -146 -88 23 13 5
-25 -8 -73 -158 -122 -35 -19 -8
-30 10 -69 -161 -141 -74 -38 -15
-25 25 -64 -156 -143 -92 -47 -16
-29 20 -59 -144 -133 -92 -48 -18
-32 9 -54 -126 -116 -80 -43 -18
-25 5 -46 -103 -94 -66 -36 -15
-20 2 -37 -81 -73 -55 -32 -14
-20 -4 -28 -64 -58 -48 -30 -16
-18 -4 -17 -49 -45 -41 -27 -16
-16 -3 -8 -36 -35 -37 -24 -15
-18 -5 -3 -26 -28 -34 -22 -14
-20 -6 1 -20 -23 -31 -20 -13
-19 -4 3 -16 -19 -29 -20 -12
-16 -2 6 -13 -15 -27 -19 -12
-16 -4 9 -10 -12 -25 -19 -12
-16 -6 12 -6 -8 -21 -17 -10
-10 -3 15 -3 -4 -19 -16 -10
-3 3 18 0 -4 -20 -16 -10
-9 0 18 2 -5 -22 -16 -10
-19 -13 15 0 -9 -27 -21 -13
-21 -18 13 -2 -11 -31 -24 -16
-14 -15 15 2 -8 -29 -22 -14
-10 -14 17 5 -4 -26 -19 -12
-10 -15 18 6 -2 -24 -18 -11
-13 -14 16 5 -2 -24 -19 -11
-15 -11 18 6 -2 -23 -18 -10
-13 -9 20 8 1 -21 -17 -9
-5 -4 21 9 1 -20 -16 -9
-2 -2 22 10 2 -19 -17 -9
-8 -7 21 10 1 -20 -17 -9
-15 -12 18 8 -2 -24 -20 -13
-16 -17 17 8 -3 -26 -21 -14
-16 -17 18 10 -3 -24 -21 -14
-14 -12 19 11 1 -23 -19 -12
-11 -7 19 12 3 -21 -16 -11
-8 -5 18 11 2 -20 -16 -12
-7 -4 18 12 3 -18 -15 -11
-8 -4 18 12 3 -19 -15 -12
-11 -9 17 10 1 -21 -17 -14
-13 -12 17 11 0 -22 -18 -14
-11 -9 19 13 1 -21 -17 -11
-8 -6 23 19 7 -17 -13 -7
-8 -8 22 20 7 -18 -13 -9
-12 -12 16 15 3 -22 -18 -14
-16 -12 15 13 3 -22 -17 -14
-13 -5 18 15 6 -18 -13 -9
-11 0 20 17 7 -16 -12 -7
-11 -4 19 15 6 -17 -13 -7
-10 -7 19 15 4 -19 -14 -8
-7 -7 20 16 4 -20 -14 -8
-3 -6 19 17 5 -20 -15 -9
-5 -7 19 17 6 -20 -14 -9
-10 -9 18 17 5 -21 -15 -11
-12 -9 18 17 5 -21 -16 -12
-10 -7 19 17 7 -19 -14 -11
-13 -9 18 16 7 -18 -14 -11
-15 -10 16 16 7 -18 -14 -11
-12 -9 16 16 6 -19 -14 -10
-5 -5 17 18 6 -19 -13 -9
2 0 18 19 5 -20 -14 -10
2 0 18 20 6 -20 -14 -10
-4 -5 19 21 8 -18 -13 -9
-10 -9 18 20 7 -19 -14 -9
-16 -11 17 20 8 -19 -15 -10
-13 -10 17 21 10 -18 -14 -11
-8 -7 17 22 11 -16 -13 -10
-5 -4 15 21 10 -17 -15 -11
-8 -5 16 23 10 -15 -14 -10
-10 -4 19 25 12 -13 -10 -9
-6 0 20 26 13 -13 -10 -9
-2 3 20 26 12 -14 -12 -9
-6 -2 19 27 12 -15 -13 -9
-10 -3 19 27 13 -14 -12 -8
-5 3 20 30 17 -11 -10 -7
-6 3 18 29 17 -12 -11 -9
-17 -7 15 26 14 -13 -12 -10
-18 -9 15 26 13 -12 -13 -11
-8 -4 15 27 15 -12 -13 -10
-2 -5 13 26 13 -14 -14 -12
-3 -5 14 28 15 -13 -13 -11
2 3 17 33 19 -9 -9 -8
6 10 20 37 23 -6 -6 -5
5 9 18 36 23 -7 -7 -6
-2 4 17 35 24 -6 -8 -7
-5 2 16 35 25 -6 -8 -8
-5 1 17 36 27 -2 -7 -7
-5 0 17 37 28 0 -6 -6
-2 1 16 37 27 -2 -5 -5
4 5 16 38 28 0 -4 -3
4 7 18 42 30 2 -2 1
-2 6 19 45 33 3 0 2
-3 5 20 46 35 6 2 3
1 7 20 48 37 8 3 4
4 10 19 48 38 8 3 4
3 8 15 46 37 7 1 0
1 2 13 45 37 7 0 -3
3 4 14 46 38 9 1 -3
9 10 17 47 40 12 4 0
10 9 15 46 39 13 5 0
4 3 12 45 37 11 3 -2
4 4 13 47 38 11 4 0
11 13 15 50 43 15 9 4
15 17 15 52 46 19 12 8
13 15 12 52 46 20 12 8
12 15 10 51 46 21 12 7
14 17 9 50 45 22 13 9
15 18 10 50 47 25 17 12
14 16 9 48 46 26 17 13
12 14 7 46 44 25 16 12
11 15 6 46 43 25 17 12
13 17 7 48 45 26 19 13
14 19 6 49 45 27 20 14
14 20 5 48 45 28 20 14
12 21 5 49 47 30 21 17
10 19 4 46 45 29 21 16
14 19 1 42 42 27 20 14
24 27 0 38 38 26 19 13
26 32 1 38 37 26 20 15
16 25 2 39 37 28 22 16
12 20 1 38 36 28 22 16
21 26 1 38 37 29 22 17
27 30 3 39 38 30 24 19
24 27 4 38 38 29 23 19
19 24 2 35 35 26 20 17
15 20 0 32 32 25 19 15
11 18 -3 30 29 23 19 14
11 19 -2 28 28 23 19 14
16 21 -2 26 27 22 18 13
17 20 -3 25 25 20 17 13
13 18 -2 25 24 20 17 13
9 16 1 27 25 19 17 13
7 15 2 27 24 18 15 12
7 17 3 27 26 19 16 13
12 24 6 29 28 21 18 15
15 26 7 28 27 21 17 13
7 18 4 23 22 17 12 7
-5 11 1 18 18 12 7 2
-3 14 2 19 18 12 7 2
3 17 4 20 17 13 8 4
1 15 5 19 17 11 7 4
1 11 5 18 16 9 5 1
4 9 4 17 15 7 2 -3
7 10 5 17 15 7 1 -3
8 13 7 18 17 9 3 0
6 12 6 16 17 9 4 1
2 7 4 13 13 6 2 0
0 5 3 11 11 4 0 -3
3 9 5 11 12 6 2 -2
4 11 6 11 12 6 1 -2
1 8 6 12 10 5 -2 -3
-6 2 6 11 9 3 -4 -5
-11 -4 4 8 8 1 -6 -8
-11 -6 4 7 7 0 -7 -9
-10 -3 4 6 7 0 -8 -10
-6 2 5 7 8 0 -7 -10
0 7 5 8 9 1 -5 -9
1 8 8 8 10 3 -4 -8
-5 2 6 5 6 1 -7 -11
-8 -2 5 4 4 0 -8 -11
-7 1 8 6 6 2 -7 -11
-7 2 9 7 7 2 -7 -10
-8 1 9 7 7 1 -9 -11
-5 5 9 8 8 2 -8 -9
1 10 12 10 11 4 -5 -7
-2 4 10 8 8 2 -5 -8
-9 -7 4 3 3 -4 -10 -12
-11 -8 3 0 1 -5 -12 -13
-10 -4 5 1 2 -4 -10 -11
-11 -3 7 4 2 -4 -9 -9
-10 -3 8 4 2 -4 -9 -10
-10 -5 7 2 1 -6 -10 -12
-11 -9 4 0 -4 -10 -13 -15
-10 -10 3 0 -3 -10 -14 -16
-5 -7 5 2 0 -8 -13 -15
-3 -3 6 3 2 -6 -12 -13
-3 -2 8 4 4 -4 -11 -12
-3 -2 9 4 5 -3 -10 -11
-3 1 8 5 4 -3 -9 -10
-7 -2 7 5 3 -4 -9 -10
-10 -6 6 2 1 -7 -12 -11
-10 -6 7 3 1 -8 -13 -11
-8 -4 9 6 3 -8 -12 -10
-8 -7 8 5 2 -9 -13 -12
-10 -8 7 4 1 -10 -13 -13
-7 -4 8 6 3 -7 -11 -10
-3 1 8 6 4 -6 -11 -11
-4 -3 6 4 2 -8 -13 -13
-9 -8 7 4 2 -9 -13 -14
-10 -8 8 4 2 -9 -13 -14
-5 -3 10 6 2 -8 -12 -12
-3 0 9 6 2 -10 -13 -13
-8 -7 8 5 1 -12 -14 -14
-12 -11 6 2 -2 -14 -16 -16
-10 -9 6 2 0 -14 -15 -15
-8 -8 6 3 2 -12 -15 -14
-10 -5 8 4 2 -11 -15 -13
-10 1 10 6 4 -7 -13 -11
-6 4 11 7 6 -5 -10 -9
-7 0 10 6 4 -6 -11 -10
-9 -7 7 3 0 -10 -14 -13
-6 -7 5 2 0 -11 -14 -14
-3 -4 6 3 1 -10 -13 -13
-4 -4 7 4 4 -8 -12 -11
-5 -5 6 3 2 -10 -14 -12
-6 -6 6 2 1 -12 -14 -13
-8 -7 4 1 0 -12 -15 -14
-9 -8 3 0 -2 -12 -16 -16
-7 -6 2 0 -2 -12 -16 -15
-3 1 5 3 2 -10 -13 -12
-6 2 8 6 4 -7 -10 -8
-11 -4 7 5 3 -8 -11 -9
-11 -7 6 5 3 -8 -12 -9
-6 -3 8 6 5 -6 -11 -9
-2 2 9 6 5 -7 -11 -9
-2 2 6 4 3 -9 -12 -11
0 3 4 3 2 -8 -11 -10
4 7 4 1 1 -8 -11 -9
2 8 5 2 1 -7 -9 -8
-2 5 5 2 1 -8 -9 -8
2 3 5 2 0 -10 -10 -9
1 1 5 2 0 -9 -10 -9
-7 -6 4 3 1 -8 -9 -9
-11 -8 3 1 0 -8 -10 -9
-5 -3 3 1 1 -7 -10 -9
2 3 3 2 2 -6 -8 -8
-2 2 4 2 1 -6 -8 -8
-5 1 3 1 0 -7 -9 -8
1 5 3 1 -2 -8 -10 -8
6 7 3 1 -2 -8 -10 -9
1 3 3 2 -2 -8 -10 -10
-5 -2 4 2 0 -8 -9 -10
-2 3 5 3 1 -6 -8 -8
3 6 6 4 2 -5 -7 -6
0 4 4 2 0 -7 -10 -8
-8 0 2 1 0 -8 -10 -8
-11 -5 2 0 -2 -8 -10 -8
-10 -6 1 -3 -4 -9 -11 -9
-9 -6 1 -2 -5 -9 -11 -9
-9 -6 2 0 -5 -9 -10 -9
-8 -5 2 0 -5 -10 -10 -9
-4 -3 4 1 -3 -9 -9 -7
1 0 4 0 -3 -9 -9 -6
0 -3 3 -2 -5 -10 -10 -8
-3 -4 0 -5 -6 -12 -12 -10
-4 -5 -2 -5 -6 -11 -12 -9
-5 -5 1 -4 -5 -10 -12 -9
-7 -4 3 0 -3 -6 -9 -7
-10 -2 4 0 -2 -6 -8 -6
-7 1 3 -3 -3 -8 -9 -7
1 6 3 -2 -3 -8 -9 -7
6 8 4 1 -2 -7 -9 -8
5 2 1 -3 -6 -11 -13 -12
1 -6 -2 -6 -9 -14 -15 -13
-3 -5 1 -5 -6 -11 -12 -10
-3 -2 1 -4 -5 -10 -10 -8
-3 -2 0 -6 -7 -11 -10 -9
-3 -4 0 -6 -8 -12 -11 -10
-3 -3 1 -5 -7 -11 -12 -10
-3 -2 3 -4 -7 -10 -10 -10
-3 -2 4 -4 -7 -10 -9 -9
-3 -2 3 -4 -9 -13 -11 -9
0 -3 1 -6 -10 -15 -13 -9
1 -3 1 -4 -8 -14 -12 -9
-5 -3 2 -3 -6 -12 -11 -7
-9 -5 2 -5 -7 -12 -11 -7
-4 -4 1 -7 -10 -12 -12 -8
2 0 1 -7 -8 -11 -11 -8
-4 -2 1 -7 -8 -11 -10 -8
-10 -8 0 -8 -11 -13 -12 -8
-7 -9 -3 -10 -14 -16 -15 -10
-3 -9 -3 -10 -13 -16 -14 -10
-6 -9 -2 -8 -12 -15 -13 -9
-10 -9 0 -8 -11 -14 -12 -9
-6 -6 1 -7 -11 -14 -13 -9
0 -2 1 -7 -10 -14 -13 -9
-3 -3 2 -7 -9 -13 -13 -9
-6 -6 0 -9 -11 -15 -14 -10
-6 -3 -2 -9 -12 -15 -14 -10
-2 2 0 -8 -11 -15 -13 -8
1 1 0 -7 -11 -14 -13 -7
-2 -5 -2 -8 -12 -15 -13 -8
-9 -7 0 -6 -11 -14 -11 -6
-12 -4 2 -4 -9 -12 -10 -5
-8 3 3 -3 -7 -10 -10 -3
-6 6 3 -4 -7 -10 -10 -4
-6 5 3 -4 -8 -11 -10 -6
-3 5 2 -5 -8 -12 -11 -7
0 7 1 -5 -8 -12 -11 -6
-5 5 1 -4 -8 -11 -10 -6
-7 -2 1 -4 -8 -10 -11 -7
-4 0 1 -4 -8 -10 -10 -7
3 8 3 -2 -5 -9 -8 -5
7 12 6 0 -3 -7 -7 -4
6 9 4 -2 -5 -7 -9 -5
1 2 0 -5 -9 -10 -11 -6
-5 0 0 -5 -8 -9 -11 -6
-5 4 1 -4 -5 -7 -8 -4
0 10 2 -3 -4 -6 -7 -3
3 15 3 -2 -3 -6 -7 -3
3 15 1 -4 -5 -9 -7 -3
-2 12 -3 -6 -8 -10 -7 -3
-2 12 -5 -7 -9 -9 -8 -3
6 18 -5 -6 -8 -8 -6 0
13 24 -4 -7 -7 -6 -3 2
12 23 -4 -6 -5 -4 -2 3
7 16 -5 -7 -5 -5 -4 1
6 14 -6 -8 -6 -6 -5 0
8 19 -5 -6 -5 -4 -4 3
8 21 -4 -5 -4 -3 -3 5
8 20 -6 -7 -6 -5 -4 4
12 18 -8 -10 -9 -7 -4 4
15 18 -10 -11 -10 -7 -4 4
10 17 -9 -9 -9 -6 -3 5
4 13 -10 -11 -9 -7 -5 5
4 9 -12 -14 -13 -10 -7 2
9 10 -13 -16 -14 -11 -8 0
15 15 -10 -14 -11 -7 -5 3
16 18 -7 -10 -7 -4 -2 6
9 13 -5 -9 -7 -4 -2 5
2 7 -5 -10 -9 -7 -4 2
2 6 -5 -10 -11 -9 -8 -2
3 6 -4 -11 -12 -10 -10 -3
1 0 -3 -12 -14 -14 -13 -6
0 -6 -3 -11 -14 -14 -15 -7
1 -5 1 -9 -11 -12 -13 -6
-2 -4 1 -10 -11 -12 -13 -7
-8 -9 0 -11 -13 -14 -14 -8
-10 -10 -4 -13 -16 -15 -16 -11
-7 -7 -2 -11 -14 -14 -13 -9
-4 -5 -2 -11 -15 -15 -15 -9
-6 -9 -2 -10 -14 -15 -15 -9
-7 -11 -2 -11 -16 -17 -16 -10
-5 -11 -2 -11 -16 -17 -17 -10
-4 -10 -2 -11 -15 -16 -16 -10
-7 -11 -2 -11 -16 -18 -18 -11
-10 -14 -3 -13 -17 -19 -19 -12
-9 -14 -3 -13 -18 -19 -18 -13
0 -9 -4 -13 -18 -18 -18 -13
7 -5 -2 -12 -18 -17 -18 -11
5 -7 -2 -11 -18 -17 -17 -10
-4 -10 0 -10 -16 -15 -15 -9
-8 -11 0 -9 -14 -14 -15 -8
-5 -9 1 -7 -12 -12 -14 -8
-5 -10 0 -8 -12 -12 -15 -9
-10 -13 -2 -9 -13 -13 -16 -10
-10 -13 -3 -11 -15 -15 -17 -10
-2 -9 0 -10 -15 -14 -15 -9
2 -6 0 -10 -16 -16 -16 -9
-7 -12 -2 -12 -17 -18 -17 -10
-12 -17 -3 -13 -19 -20 -18 -11
-9 -15 1 -10 -17 -20 -18 -11
-2 -11 6 -3 -11 -17 -18 -10
2 -9 13 8 -2 -12 -15 -10
1 -10 19 18 10 -5 -15 -11
0 -13 24 30 22 6 -11 -9
4 -12 24 36 31 17 -5 -9
10 -10 22 42 40 32 5 -5
15 -10 22 51 56 55 19 4
22 -7 25 67 79 84 38 15
35 5 25 84 105 118 65 31
49 16 15 86 123 155 94 49
56 25 -5 68 132 193 125 67
65 36 -27 40 135 233 157 88
85 51 -52 9 130 273 192 110
105 61 -75 -30 114 310 224 130
116 67 -95 -66 98 345 252 146
123 69 -105 -83 92 372 272 156
131 63 -106 -90 92 383 274 153
127 43 -101 -91 90 370 259 139
113 14 -93 -91 79 342 228 114
98 -14 -87 -92 63 297 183 85
84 -34 -79 -96 37 235 131 53
68 -39 -74 -106 4 165 86 30
52 -25 -76 -126 -39 93 50 17
30 -8 -79 -145 -85 23 19 8
2 -3 -80 -160 -120 -38 -12 -5
-25 0 -85 -174 -148 -89 -40 -16
-33 10 -85 -176 -159 -116 -55 -21
-25 18 -77 -161 -151 -119 -54 -20
-19 12 -69 -141 -133 -110 -49 -19
-18 3 -62 -118 -113 -99 -41 -18
-17 -3 -55 -96 -93 -89 -36 -17
-18 -9 -45 -74 -73 -80 -33 -16
-15 -11 -33 -58 -60 -74 -30 -16
-8 -6 -22 -44 -48 -68 -25 -12
-4 0 -15 -33 -38 -64 -22 -9
-9 -2 -10 -27 -31 -62 -20 -8
-11 -5 -9 -25 -29 -63 -21 -9
-9 -5 -6 -22 -25 -62 -21 -9
-8 -4 -3 -19 -23 -63 -20 -10
-10 -5 0 -15 -20 -62 -18 -9
-9 -7 1 -12 -19 -63 -19 -10
-4 -9 2 -11 -19 -65 -20 -12
-3 -10 3 -11 -19 -66 -20 -12
-6 -13 4 -9 -18 -65 -21 -11
-7 -13 4 -8 -16 -59 -21 -11
-9 -14 5 -6 -15 -56 -20 -11
-13 -18 5 -5 -15 -56 -21 -11
-14 -18 5 -6 -14 -57 -22 -12
-10 -12 6 -6 -12 -55 -19 -10
-5 -7 7 -4 -11 -52 -16 -10
-3 -8 7 -3 -10 -51 -16 -10
-3 -10 6 -4 -12 -53 -19 -11
-9 -12 7 -3 -12 -53 -19 -11
-14 -12 8 1 -11 -52 -18 -9
-10 -11 8 1 -12 -54 -19 -10
-4 -11 8 0 -11 -54 -19 -10
-6 -12 8 -2 -12 -54 -19 -10
-9 -12 8 -2 -12 -54 -19 -11
-5 -9 10 1 -9 -50 -16 -9
-2 -9 11 2 -7 -48 -14 -8
-5 -10 9 2 -9 -49 -15 -9
-7 -12 7 1 -12 -51 -18 -11
-5 -13 7 1 -11 -52 -18 -12
-4 -14 7 2 -12 -52 -17 -11
-7 -13 8 3 -12 -52 -17 -10
-8 -10 10 5 -10 -50 -15 -9
-9 -10 11 6 -8 -48 -13 -8
-10 -10 10 6 -6 -48 -13 -8
-9 -10 10 5 -6 -49 -14 -8
-7 -10 10 5 -7 -48 -15 -8
-8 -9 9 6 -7 -47 -15 -9
-10 -9 9 7 -8 -47 -15 -10
-6 -9 9 8 -9 -46 -16 -10
0 -7 10 9 -8 -46 -15 -9
-2 -9 10 8 -8 -47 -14 -7
-7 -14 9 6 -10 -50 -14 -8
-9 -15 10 7 -9 -51 -14 -7
-7 -11 12 11 -5 -48 -12 -5
1 -7 12 10 -4 -47 -13 -7
5 -4 12 9 -6 -46 -12 -6
1 -6 12 9 -7 -45 -11 -4
-7 -10 11 10 -7 -45 -12 -4
-8 -10 11 10 -8 -45 -12 -5
-3 -5 12 12 -6 -43 -11 -4
0 0 13 13 -4 -43 -10 -3
-3 -4 10 11 -6 -45 -13 -5
-6 -8 10 10 -6 -45 -13 -5
-4 -7 11 11 -4 -44 -12 -5
-2 -6 12 11 -2 -41 -11 -4
-4 -7 11 10 -3 -43 -12 -5
-7 -9 9 9 -5 -43 -13 -6
-7 -8 11 12 -2 -39 -11 -4
-5 -3 15 16 2 -36 -8 0
-3 0 14 17 1 -37 -8 0
0 -3 12 15 0 -39 -10 -4
0 -3 12 15 0 -39 -10 -4
-4 -4 14 16 2 -37 -9 -3
-8 -8 12 15 1 -37 -10 -4
-10 -8 12 16 2 -36 -10 -4
-8 -6 13 17 4 -34 -8 -4
-6 -7 12 18 4 -34 -9 -4
-5 -8 12 19 5 -32 -9 -3
-4 -6 13 22 6 -30 -7 0
-4 -3 15 24 8 -29 -6 1
-4 -3 14 24 8 -30 -7 0
-3 -3 13 23 8 -31 -9 -3
-2 -2 14 24 11 -30 -8 -3
-3 1 15 26 13 -27 -5 1
-5 0 15 27 14 -26 -4 2
-6 -3 15 27 15 -24 -3 3
-2 2 15 29 16 -23 -3 3
3 5 15 31 16 -23 -3 2
7 4 13 30 14 -25 -5 -2
10 2 12 30 14 -25 -6 -2
8 3 13 32 17 -23 -5 2
7 6 15 34 20 -22 -2 3
10 6 16 36 22 -21 1 3
11 5 16 36 23 -19 2 4
8 6 16 37 25 -17 3 5
8 8 15 38 26 -15 4 5
12 10 13 39 27 -14 4 6
12 10 14 40 28 -12 6 8
8 8 14 42 28 -11 7 9
9 7 13 44 28 -12 8 10
14 11 14 44 29 -11 9 11
20 18 16 46 33 -8 13 14
21 22 18 49 36 -4 17 18
13 15 15 48 36 -2 18 18
4 6 9 43 32 -5 15 14
7 6 9 40 30 -4 15 14
13 15 11 44 33 1 17 18
10 15 11 45 33 1 19 20
5 7 8 43 31 1 18 19
10 9 6 40 29 1 16 18
18 17 8 43 32 4 19 22
18 20 8 43 33 5 21 23
16 18 6 39 30 3 19 22
19 18 3 36 27 1 18 20
19 19 3 35 27 2 20 21
14 19 4 36 29 6 23 24
16 20 5 37 29 8 24 25
24 23 4 37 29 8 25 26
26 24 4 36 28 9 26 26
23 24 5 36 27 9 26 26
22 25 6 37 27 9 27 28
23 24 6 36 27 10 27 28
21 21 5 34 25 9 26 27
21 20 4 32 23 8 24 26
20 21 4 31 22 6 25 26
19 19 4 28 20 5 24 25
17 21 5 28 20 5 23 24
17 25 7 29 21 7 24 26
16 26 7 28 19 5 23 25
12 21 6 25 15 1 20 22
9 19 5 23 13 -3 18 20
10 21 6 24 14 -2 19 22
12 23 6 23 14 0 20 22
11 22 6 22 14 0 19 21
9 20 6 21 14 -2 17 20
11 18 7 21 13 -3 16 18
14 16 7 20 11 -4 14 16
14 13 9 20 10 -4 13 16
13 13 9 20 9 -5 11 15
14 15 9 19 8 -6 10 13
10 13 10 18 8 -7 9 12
4 9 8 17 6 -9 7 11
1 7 9 16 6 -9 6 10
3 9 10 15 7 -8 6 9
2 10 11 16 8 -7 7 9
-2 7 12 16 9 -7 7 7
0 6 12 14 7 -9 4 5
1 7 11 13 4 -11 3 4
-2 7 12 14 3 -11 4 4
-4 7 12 13 1 -12 2 3
-4 7 13 13 1 -12 1 2
-6 6 13 14 2 -12 2 3
-8 4 13 14 2 -11 3 4
-6 3 12 11 1 -13 1 4
-4 3 12 11 2 -13 1 5
-2 4 14 11 3 -11 1 5
2 4 14 10 3 -11 0 3
-2 1 12 9 1 -13 -3 1
-8 -3 11 9 1 -15 -4 0
-8 0 12 10 1 -14 -3 1
-6 3 13 10 0 -14 -3 2
-9 -2 13 9 -4 -15 -3 2
-10 -8 11 6 -7 -18 -7 -3
-8 -6 11 6 -6 -18 -9 -4
-5 0 12 7 -3 -17 -7 -2
-5 1 12 7 -3 -15 -6 0
-4 -2 12 6 -5 -16 -7 0
