I II V1 V2 V3 V4 V5 V6
-4 -5 4 2 1 -3 -3 -7
-4 -5 4 2 1 -3 -3 -7
-5 -6 3 2 0 -3 -3 -7
-5 -7 3 2 0 -3 -3 -7
-6 -8 2 2 -2 -4 -3 -8
-6 -8 2 2 -2 -4 -3 -8
-6 -7 2 2 -2 -4 -3 -8
-6 -6 2 2 -2 -4 -4 -8
-6 -6 2 2 -2 -4 -4 -8
-5 -5 2 1 -3 -5 -5 -9
-5 -5 2 1 -3 -5 -5 -9
-5 -5 2 0 -3 -5 -5 -9
-5 -5 1 -2 -4 -5 -6 -9
-5 -5 1 -2 -4 -5 -6 -9
-4 -6 0 -3 -5 -5 -7 -10
-4 -6 0 -3 -5 -5 -7 -10
-4 -6 1 -3 -5 -5 -7 -10
-4 -6 2 -2 -5 -5 -7 -10
-4 -6 2 -2 -5 -5 -7 -10
-4 -5 3 0 -4 -6 -6 -9
-4 -5 3 0 -4 -6 -6 -9
-4 -5 3 0 -4 -6 -6 -9
-4 -4 3 0 -4 -5 -6 -9
-4 -4 3 0 -4 -5 -6 -9
-3 -3 3 -2 -4 -4 -5 -8
-3 -3 3 -2 -4 -4 -5 -8
-3 -4 4 -2 -4 -4 -5 -8
-4 -5 5 0 -3 -4 -5 -8
-4 -5 5 0 -3 -4 -5 -8
-5 -6 6 1 -2 -4 -4 -9
-5 -5 6 2 0 -3 -4 -9
-4 -4 6 3 1 -3 -4 -9
-3 -3 7 5 3 -2 -3 -8
-3 -2 7 6 4 0 -3 -8
-2 0 8 7 5 1 -2 -7
0 2 8 7 5 1 -2 -6
0 3 8 7 5 1 -2 -6
1 5 9 7 5 1 -2 -5
2 7 9 7 5 1 -2 -4
3 8 9 6 4 1 0 -3
4 7 7 5 4 1 0 -3
4 6 4 3 3 1 0 -3
5 5 1 2 2 1 0 -3
6 4 -3 0 2 1 0 -3
7 3 -5 -2 1 0 0 -4
7 3 -5 -2 1 0 0 -4
7 3 -5 -3 1 0 0 -4
8 2 -5 -4 1 0 0 -3
8 2 -5 -4 1 0 0 -3
9 1 -6 -5 0 -2 0 -2
9 1 -6 -5 -2 -3 0 -2
9 1 -6 -5 -2 -3 0 -2
9 1 -6 -6 -3 -4 0 -2
9 1 -6 -6 -4 -5 0 -2
8 0 -7 -7 -5 -6 -2 -2
8 0 -7 -8 -5 -6 -2 -2
8 -2 -7 -8 -6 -7 -2 -3
9 -3 -7 -9 -7 -8 -3 -4
9 -3 -7 -10 -7 -8 -3 -4
10 -4 -8 -11 -8 -9 -4 -5
7 -5 -7 -11 -8 -9 -4 -5
5 -5 -7 -11 -8 -9 -5 -5
3 -6 -6 -11 -8 -9 -6 -6
1 -7 -5 -11 -8 -9 -6 -6
-2 -8 -4 -12 -9 -10 -7 -7
-3 -8 -3 -11 -9 -10 -7 -7
-5 -8 -2 -11 -9 -10 -7 -7
-6 -7 0 -10 -9 -10 -8 -8
-8 -7 1 -9 -9 -10 -8 -8
-9 -6 2 -8 -9 -10 -9 -9
-9 -6 2 -9 -10 -11 -10 -10
-9 -6 1 -11 -10 -12 -11 -10
-9 -7 0 -12 -11 -13 -12 -11
-9 -7 0 -14 -12 -14 -13 -12
-8 -8 -2 -15 -13 -15 -14 -13
-8 -8 -2 -15 -13 -14 -14 -13
-8 -8 -2 -15 -13 -14 -14 -12
-8 -9 0 -14 -12 -13 -14 -11
-8 -9 0 -14 -12 -12 -14 -11
-8 -10 1 -13 -11 -11 -13 -10
-8 -10 1 -13 -11 -11 -13 -11
-9 -10 1 -13 -11 -11 -13 -11
-10 -10 1 -13 -11 -11 -13 -12
-10 -10 1 -13 -11 -11 -13 -13
-11 -10 1 -11 -11 -12 -12 -14
-11 -10 3 -8 -9 -11 -12 -14
-11 -10 5 -5 -7 -11 -12 -14
-10 -11 7 -2 -5 -10 -12 -14
-10 -11 9 2 -3 -9 -12 -14
-7 -10 13 14 11 2 -7 -10
0 -3 19 38 44 28 11 -2
6 5 25 64 76 55 28 7
12 11 31 89 108 80 46 16
18 18 38 114 141 107 64 24
27 27 44 138 175 136 85 36
43 40 48 159 209 170 112 54
57 53 52 181 242 203 140 71
72 66 57 201 277 237 168 89
88 78 61 223 311 271 195 106
94 84 53 210 302 269 200 112
82 72 18 130 214 200 160 96
71 61 -16 51 126 133 121 79
60 50 -51 -29 36 64 82 63
49 38 -85 -109 -52 -5 43 47
37 27 -113 -172 -120 -58 11 32
27 16 -133 -203 -154 -83 -9 22
17 6 -152 -236 -189 -109 -28 13
7 -5 -172 -268 -223 -135 -48 3
-4 -16 -191 -301 -257 -160 -66 -7
-11 -23 -196 -308 -268 -172 -77 -14
-10 -21 -171 -266 -234 -153 -69 -14
-10 -19 -145 -224 -200 -135 -61 -13
-9 -17 -119 -182 -166 -116 -53 -12
-8 -16 -95 -139 -133 -98 -46 -12
-7 -14 -73 -106 -105 -82 -38 -11
-6 -12 -61 -88 -90 -71 -34 -10
-5 -11 -49 -70 -74 -60 -30 -9
-4 -9 -36 -53 -59 -49 -25 -8
-3 -8 -24 -35 -43 -37 -21 -7
-2 -6 -15 -22 -31 -29 -18 -6
-2 -6 -12 -19 -28 -26 -17 -7
-3 -6 -9 -15 -25 -23 -16 -7
-4 -7 -6 -11 -21 -21 -15 -8
-4 -7 -3 -8 -18 -18 -14 -9
-5 -8 1 -5 -15 -16 -13 -10
-5 -9 1 -5 -15 -16 -13 -11
-5 -10 1 -5 -15 -16 -13 -12
-6 -11 1 -5 -15 -16 -14 -13
-6 -12 1 -5 -15 -16 -14 -14
-7 -13 1 -6 -15 -17 -15 -15
-7 -13 1 -6 -14 -16 -15 -15
-7 -13 1 -5 -13 -15 -14 -14
-7 -12 2 -5 -12 -14 -14 -14
-7 -12 2 -4 -11 -13 -13 -13
-8 -11 3 -3 -10 -12 -12 -12
-8 -11 3 -3 -10 -12 -12 -12
-7 -11 3 -2 -10 -12 -12 -12
-7 -11 4 -2 -10 -11 -12 -12
-6 -11 4 0 -10 -11 -12 -12
-5 -10 5 1 -9 -10 -11 -12
-6 -10 5 1 -9 -10 -11 -12
-7 -10 5 1 -9 -10 -11 -12
-8 -11 5 1 -9 -10 -11 -12
-9 -11 5 1 -9 -10 -11 -12
-10 -12 4 0 -9 -11 -12 -13
-9 -12 5 0 -8 -11 -12 -12
-8 -11 6 1 -8 -11 -12 -12
-7 -11 7 1 -7 -11 -12 -11
-5 -10 9 2 -6 -11 -12 -10
-4 -9 10 3 -5 -10 -11 -9
-4 -9 10 3 -5 -10 -11 -9
-4 -9 10 3 -5 -10 -11 -9
-4 -8 9 4 -5 -10 -11 -9
-4 -8 9 4 -5 -10 -11 -9
-5 -7 8 5 -6 -9 -10 -9
-5 -7 8 5 -6 -9 -10 -9
-5 -7 8 5 -6 -9 -10 -9
-5 -7 8 6 -5 -9 -10 -9
-5 -7 8 6 -5 -9 -10 -9
-4 -7 9 7 -4 -8 -10 -9
-4 -7 9 8 -4 -8 -10 -9
-4 -7 9 8 -4 -8 -10 -8
-4 -7 9 9 -3 -7 -9 -8
-4 -7 9 10 -3 -7 -9 -7
-4 -6 10 11 -2 -6 -8 -6
-4 -6 10 11 -2 -6 -8 -6
-4 -6 10 11 -2 -6 -8 -6
-3 -5 10 11 -2 -6 -7 -6
-3 -5 10 11 -2 -6 -7 -6
-2 -4 10 11 0 -5 -6 -5
-2 -4 10 11 0 -5 -6 -4
-2 -4 10 11 0 -5 -6 -3
-2 -4 10 12 1 -5 -6 -2
-2 -4 10 12 1 -5 -6 0
0 -5 11 13 2 -4 -5 1
0 -5 11 14 2 -4 -5 1
0 -5 11 14 3 -3 -5 1
0 -5 11 15 3 -3 -4 1
0 -5 11 16 4 -2 -4 1
0 -5 12 17 5 0 -3 2
0 -5 12 18 5 0 -3 2
0 -5 12 18 5 0 -3 2
0 -4 12 19 6 1 -2 2
0 -4 12 20 6 1 -2 2
0 -3 13 21 7 2 0 3
2 -2 13 21 8 3 0 4
3 0 13 22 9 4 0 4
5 1 14 22 10 5 1 5
6 3 14 23 11 6 1 6
8 4 15 24 12 7 2 7
8 5 15 24 13 7 3 8
8 6 15 24 13 8 5 9
8 7 15 24 14 8 6 10
8 8 15 24 15 9 7 12
8 9 15 24 16 10 9 13
8 10 16 26 17 11 10 14
8 12 17 28 17 12 11 15
9 13 18 29 18 13 12 16
9 14 19 31 19 15 14 18
10 16 20 33 20 16 15 19
10 17 20 33 20 16 16 20
10 18 20 33 20 16 16 20
10 19 20 32 20 17 17 21
10 21 20 32 20 17 18 22
11 22 21 31 20 18 19 23
11 22 21 30 20 18 19 23
12 22 21 29 20 18 19 23
12 22 21 28 20 18 19 24
13 22 21 27 20 18 19 24
14 21 20 26 19 17 19 25
14 22 20 25 17 17 19 26
14 23 20 24 16 17 20 27
14 24 20 23 14 17 20 28
14 25 20 22 13 17 21 29
14 26 19 21 11 16 22 30
14 26 19 21 10 16 22 30
14 26 19 21 10 16 22 30
14 26 18 20 9 15 21 30
14 26 18 20 8 15 21 30
15 26 17 19 7 14 20 29
15 26 17 19 7 14 20 29
15 26 17 18 7 14 20 29
16 26 17 18 7 14 20 29
16 26 17 17 7 14 20 29
17 26 17 16 6 13 19 28
16 25 16 16 6 13 18 27
16 24 16 15 6 13 17 25
15 23 15 15 6 13 16 24
14 21 14 14 6 13 15 23
13 20 13 13 7 12 14 21
12 18 13 13 7 11 13 20
11 17 13 13 7 10 12 19
10 15 13 13 6 9 11 18
8 14 13 13 6 8 9 16
7 12 12 13 5 7 8 15
7 10 12 13 4 6 7 14
6 8 11 12 3 5 5 13
6 7 11 12 2 4 4 12
5 5 10 11 1 2 3 10
4 3 9 10 0 1 1 9
4 3 9 9 0 1 1 9
3 2 9 8 -2 1 1 9
2 2 8 7 -2 0 0 8
1 1 8 5 -3 0 0 8
0 0 7 4 -4 -2 -2 7
1 0 7 4 -4 -2 -2 7
2 0 7 4 -4 -2 -2 7
3 0 6 4 -5 -2 -3 7
4 0 6 4 -5 -2 -3 7
5 0 5 3 -6 -3 -4 6
4 -2 5 3 -6 -3 -4 6
2 -3 5 3 -6 -3 -4 5
1 -4 5 3 -6 -3 -4 5
0 -5 5 3 -6 -3 -4 4
-3 -6 4 2 -6 -4 -5 3
-3 -6 4 2 -6 -4 -5 3
-3 -6 4 2 -6 -4 -5 3
-2 -5 4 2 -6 -4 -5 3
-2 -5 4 2 -6 -4 -5 3
0 -4 4 1 -5 -4 -5 3
0 -4 4 1 -5 -4 -5 3
0 -4 4 1 -5 -4 -5 3
0 -4 4 1 -5 -3 -5 3
0 -4 4 1 -5 -3 -5 3
-2 -4 5 2 -4 -2 -4 4
-2 -4 5 2 -4 -2 -4 4
-2 -4 5 2 -3 -2 -4 4
-2 -5 5 3 -3 -2 -4 4
-2 -5 5 3 -2 -2 -4 4
-2 -6 6 4 0 -2 -5 4
-2 -6 6 4 0 -2 -5 4
-2 -6 6 4 0 -2 -5 4
-2 -6 6 4 0 -2 -5 4
-2 -6 6 4 0 -2 -5 4
0 -5 6 4 0 -3 -5 4
0 -5 6 4 0 -3 -5 4
0 -5 6 4 0 -3 -5 4
1 -4 6 4 0 -3 -5 4
1 -4 6 4 0 -3 -5 4
2 -3 5 5 1 -2 -6 3
2 -3 5 5 1 -2 -6 3
2 -3 5 5 1 -2 -6 3
1 -3 5 5 1 -2 -5 3
1 -3 5 5 1 -2 -5 3
0 -4 6 4 0 -3 -4 2
0 -4 6 4 0 -3 -4 2
0 -4 6 4 0 -3 -4 2
0 -4 6 4 0 -3 -5 2
0 -4 6 4 0 -3 -5 2
-2 -5 5 4 0 -2 -6 1
-2 -5 5 4 0 -2 -6 1
-2 -5 5 4 0 -2 -6 1
-2 -5 5 4 -2 -2 -6 2
-2 -5 5 4 -2 -2 -6 2
-2 -5 4 3 -3 -3 -7 3
-2 -5 4 3 -3 -3 -7 3
-2 -5 4 3 -3 -3 -7 3
-2 -5 3 2 -3 -3 -7 2
-2 -5 3 2 -3 -3 -7 2
-2 -5 2 1 -4 -4 -7 1
-2 -5 2 1 -4 -4 -7 1
-2 -5 2 0 -4 -4 -7 1
-2 -5 2 0 -4 -4 -7 1
-2 -5 2 -2 -4 -4 -7 1
-3 -6 2 -3 -4 -4 -7 2
-3 -6 2 -3 -4 -4 -7 2
-3 -6 2 -3 -4 -4 -7 2
-3 -6 2 -3 -5 -5 -8 1
-3 -6 2 -3 -5 -5 -8 1
-2 -5 1 -4 -6 -6 -9 0
-2 -5 1 -4 -6 -6 -9 0
-2 -5 1 -4 -6 -6 -9 0
-2 -5 1 -4 -6 -6 -9 0
-2 -5 1 -4 -6 -6 -9 0
-2 -5 1 -5 -6 -6 -9 -2
-2 -5 1 -5 -6 -6 -9 -2
-2 -5 1 -5 -6 -6 -9 -2
-3 -5 1 -5 -7 -6 -9 -2
-3 -5 1 -5 -7 -6 -9 -2
-4 -5 1 -5 -8 -7 -10 0
-4 -5 1 -5 -8 -7 -10 0
-3 -5 2 -4 -7 -7 -9 0
-2 -4 3 -3 -7 -7 -9 0
0 -4 4 -2 -6 -7 -8 0
1 -3 5 0 -5 -7 -7 -2
1 -3 5 0 -5 -7 -7 -2
2 -3 5 0 -5 -6 -7 -2
2 -2 6 0 -4 -6 -7 -2
3 -2 6 0 -4 -5 -7 -2
4 0 7 1 -3 -4 -7 -2
4 0 7 1 -3 -3 -7 -2
4 0 8 2 -2 -2 -7 -2
4 0 9 2 0 0 -6 0
4 0 10 3 1 1 -6 0
4 1 11 4 2 2 -5 1
4 1 11 4 2 2 -5 1
4 2 11 4 2 2 -5 1
4 2 11 5 3 2 -5 1
4 3 11 5 3 2 -5 1
5 4 10 6 4 2 -4 2
6 4 7 6 4 2 -4 2
8 4 4 5 4 2 -4 2
10 4 2 5 4 2 -3 3
11 4 -2 4 4 2 -3 3
13 4 -5 3 3 2 -2 4
13 4 -5 2 2 2 -2 4
13 4 -5 1 1 1 -2 4
13 3 -5 0 0 1 -2 4
13 3 -5 -2 -2 0 -2 4
12 2 -6 -4 -3 -2 -2 3
11 2 -6 -4 -3 -2 -2 3
10 2 -6 -5 -4 -3 -3 2
9 2 -6 -5 -4 -3 -3 1
8 2 -6 -6 -5 -4 -4 0
7 1 -6 -7 -6 -5 -5 -2
7 0 -6 -7 -6 -5 -5 -2
7 -2 -6 -7 -6 -5 -5 -2
7 -3 -7 -7 -6 -6 -5 -2
7 -4 -7 -7 -6 -6 -5 -2
7 -6 -8 -7 -7 -7 -5 -3
6 -6 -7 -7 -7 -7 -5 -3
4 -6 -6 -7 -7 -7 -5 -3
3 -6 -5 -7 -7 -7 -5 -4
2 -6 -4 -7 -7 -7 -5 -4
0 -5 -2 -6 -6 -6 -5 -5
-2 -5 -2 -6 -6 -7 -6 -6
-4 -5 -2 -7 -7 -8 -7 -7
-6 -6 -2 -7 -8 -9 -8 -8
-7 -6 -2 -8 -9 -10 -9 -9
-9 -7 -2 -9 -10 -11 -11 -11
-9 -7 -2 -9 -10 -11 -11 -11
-9 -7 -2 -9 -10 -11 -11 -11
-9 -7 -2 -9 -10 -11 -11 -11
-9 -7 -2 -9 -10 -11 -11 -11
-9 -6 0 -9 -10 -10 -11 -11
-9 -6 0 -9 -10 -10 -11 -11
-9 -6 0 -9 -10 -10 -11 -11
-9 -7 0 -9 -10 -10 -11 -12
-9 -7 0 -9 -10 -10 -11 -12
-10 -8 -2 -10 -10 -10 -12 -13
-10 -8 -2 -10 -10 -10 -12 -13
-10 -8 -2 -10 -10 -10 -12 -13
-10 -8 -2 -9 -10 -10 -12 -13
-10 -8 -2 -9 -10 -10 -12 -13
-11 -7 0 -8 -9 -9 -11 -12
-11 -7 3 -2 -4 -7 -11 -13
-11 -7 6 4 2 -4 -10 -14
-11 -7 10 9 7 -2 -10 -15
-11 -7 13 15 11 1 -9 -16
-10 -6 16 23 20 7 -6 -16
-4 3 24 54 60 39 17 -4
2 12 32 85 100 71 38 8
8 21 40 115 140 104 60 20
14 30 49 146 180 136 82 31
20 39 56 174 217 167 104 44
36 52 56 182 234 185 125 60
53 64 55 190 252 203 145 75
69 77 55 197 269 222 164 91
86 90 54 205 286 240 185 106
100 99 49 202 290 248 198 118
84 81 8 112 192 176 152 95
67 63 -32 22 93 102 105 72
51 45 -73 -68 -6 29 59 50
34 26 -113 -158 -104 -44 13 26
20 10 -150 -239 -193 -110 -30 6
14 3 -158 -251 -206 -121 -38 1
8 -4 -165 -263 -220 -134 -48 -4
2 -11 -174 -274 -234 -145 -57 -9
-4 -18 -181 -285 -247 -156 -66 -13
-10 -24 -186 -293 -257 -165 -73 -18
-10 -21 -160 -248 -221 -145 -64 -17
-10 -18 -135 -205 -185 -123 -55 -16
-10 -15 -109 -162 -149 -102 -46 -15
-10 -12 -83 -118 -114 -81 -36 -14
-11 -9 -59 -78 -80 -62 -27 -13
-11 -9 -50 -65 -69 -54 -25 -13
-10 -8 -39 -52 -57 -46 -22 -13
-9 -8 -29 -38 -45 -38 -19 -13
-8 -7 -19 -25 -33 -30 -17 -13
-7 -6 -10 -13 -22 -23 -14 -12
-7 -6 -8 -11 -20 -21 -14 -13
-8 -6 -6 -9 -18 -19 -14 -14
-9 -7 -4 -7 -16 -17 -14 -16
-10 -7 -2 -5 -13 -15 -14 -17
-11 -8 1 -3 -11 -13 -14 -19
-11 -8 1 -2 -11 -13 -14 -19
-11 -8 1 0 -10 -13 -14 -19
-11 -8 2 1 -9 -13 -13 -19
-11 -8 2 2 -8 -13 -13 -19
-12 -9 3 3 -7 -12 -12 -19
-12 -9 3 3 -7 -12 -12 -19
-12 -9 3 3 -7 -12 -12 -19
-12 -10 3 3 -7 -12 -12 -19
-12 -10 3 3 -7 -12 -12 -19
-12 -11 4 4 -6 -11 -12 -20
-12 -11 4 4 -6 -11 -12 -20
-12 -11 4 4 -5 -11 -12 -20
-11 -10 5 4 -5 -11 -12 -20
-11 -10 5 4 -4 -11 -12 -20
-10 -9 6 4 -3 -10 -11 -20
-10 -9 6 4 -3 -10 -11 -20
-10 -9 6 4 -3 -10 -11 -20
-10 -10 6 3 -4 -10 -11 -19
-10 -10 6 3 -4 -10 -11 -19
-10 -11 7 2 -5 -10 -10 -18
-10 -11 7 2 -5 -10 -10 -18
-10 -10 7 3 -4 -10 -10 -18
-10 -10 6 4 -4 -9 -10 -18
-10 -9 6 5 -3 -9 -10 -18
-11 -8 5 6 -2 -8 -9 -18
-11 -8 5 6 -2 -8 -9 -18
-11 -8 5 6 -2 -8 -9 -18
-10 -7 6 6 0 -8 -9 -19
-10 -7 6 6 0 -8 -9 -19
-9 -6 7 6 1 -7 -10 -20
-9 -6 7 6 1 -7 -10 -20
-9 -6 7 7 1 -6 -10 -20
-9 -6 7 8 1 -5 -9 -19
-9 -6 7 9 1 -4 -9 -19
-8 -7 8 10 2 -3 -8 -18
-8 -7 8 10 2 -3 -8 -18
-8 -7 8 10 2 -3 -8 -18
-8 -7 8 10 2 -4 -8 -19
-8 -7 8 10 2 -4 -8 -19
-9 -8 8 11 3 -5 -8 -20
-9 -8 8 11 3 -5 -7 -20
-9 -8 9 11 3 -4 -6 -19
-9 -7 10 11 3 -3 -5 -19
-9 -7 11 11 3 -2 -4 -18
-8 -6 12 11 4 0 -3 -17
-8 -6 12 11 5 0 -3 -17
-8 -5 12 11 6 0 -3 -17
-7 -4 12 12 7 0 -4 -17
-7 -3 12 12 8 0 -4 -17
-6 -2 12 13 9 1 -5 -17
-6 -2 12 13 9 1 -5 -17
-6 -2 12 14 9 1 -4 -16
-6 -2 12 15 9 1 -3 -15
-6 -2 12 16 9 1 -2 -14
-5 -3 13 17 10 1 0 -13
-5 -3 13 17 10 2 0 -13
-4 -2 14 17 11 3 1 -13
-3 -2 14 18 11 5 2 -12
-2 0 15 18 12 6 3 -12
0 1 16 19 13 8 4 -11
0 1 16 20 14 8 4 -11
0 1 16 21 15 8 4 -11
0 1 16 22 16 8 4 -11
0 1 16 23 17 8 4 -11
0 1 16 24 18 8 4 -11
0 2 16 24 18 8 5 -11
1 3 17 25 19 9 6 -10
1 4 17 26 19 9 7 -9
2 5 18 27 20 10 8 -8
3 7 19 28 21 11 9 -7
3 8 20 29 22 12 10 -6
4 9 21 30 23 13 11 -5
5 11 22 31 24 14 13 -3
6 12 23 32 25 15 14 -2
7 14 24 34 26 17 16 1
7 15 24 34 26 17 16 2
7 16 24 34 26 17 16 3
8 18 24 34 26 17 17 4
8 19 24 34 26 17 17 5
9 21 23 34 25 18 18 6
9 21 23 34 25 18 19 6
10 21 24 34 24 19 20 6
10 21 24 33 24 19 21 6
11 21 25 33 23 20 22 6
12 22 26 32 22 21 23 7
12 22 26 31 22 21 23 7
12 23 25 30 21 20 23 7
12 23 25 28 20 20 23 7
12 24 24 27 19 19 23 7
12 25 23 25 18 18 22 7
12 25 23 25 18 18 22 7
12 25 23 24 18 19 22 8
12 25 23 23 17 20 23 8
12 25 23 22 17 21 23 9
11 26 23 21 16 22 24 10
11 26 23 21 16 22 24 10
11 25 23 21 16 21 24 10
11 24 22 20 16 20 24 10
11 23 22 20 16 19 24 10
11 22 21 19 16 18 23 9
11 21 21 19 16 18 22 8
11 19 20 19 16 18 21 6
10 18 19 19 16 17 19 4
10 16 18 19 16 17 18 2
9 14 17 18 16 16 16 0
9 14 17 17 16 15 15 -2
8 13 16 16 15 14 14 -3
8 12 16 15 14 13 12 -5
7 11 15 14 13 12 11 -6
6 10 14 13 12 10 9 -8
6 8 14 13 12 10 9 -8
5 6 13 12 11 9 8 -8
4 4 12 12 11 9 8 -9
3 2 11 11 10 8 7 -9
2 0 10 10 9 7 6 -10
2 0 10 9 8 6 5 -10
1 0 9 8 7 5 4 -11
1 0 9 6 6 4 3 -11
0 0 8 5 5 3 2 -12
-2 0 7 3 3 2 1 -13
-2 0 7 3 3 2 1 -13
-2 0 7 3 3 2 1 -13
0 -2 7 3 3 2 1 -13
0 -2 7 3 3 2 1 -13
0 -2 7 3 3 2 1 -13
1 -3 6 3 2 1 0 -14
0 -3 6 3 2 1 0 -14
0 -4 6 3 2 0 -2 -15
-2 -4 6 3 2 0 -2 -15
-2 -4 6 3 2 0 -2 -15
-3 -5 5 3 1 -2 -3 -16
-3 -5 5 3 1 -2 -3 -16
-3 -5 5 3 1 -2 -3 -16
-3 -5 5 3 1 -2 -3 -16
-3 -5 5 3 1 -2 -3 -16
-2 -5 6 4 2 -2 -3 -15
-2 -5 6 4 2 -2 -3 -15
-2 -5 7 4 2 -2 -3 -15
-2 -5 7 4 2 -2 -3 -15
-2 -5 7 4 2 -2 -3 -15
-3 -5 8 5 3 0 -3 -14
-3 -5 8 5 3 0 -3 -14
-3 -5 8 5 3 0 -3 -14
-3 -5 8 5 3 0 -3 -14
-3 -5 8 5 3 0 -3 -14
-3 -6 9 5 4 0 -4 -14
-3 -5 9 5 4 0 -4 -14
-3 -5 9 5 4 0 -4 -14
-3 -4 9 5 4 0 -4 -14
-3 -4 9 5 4 0 -4 -14
-3 -3 9 5 5 1 -4 -15
-3 -3 9 5 5 1 -4 -15
-3 -3 9 5 5 1 -4 -15
-3 -3 9 5 5 1 -4 -15
-3 -3 9 5 5 1 -4 -15
-4 -4 9 5 6 1 -4 -14
-4 -4 9 5 6 1 -4 -14
-3 -4 9 5 6 1 -4 -14
-3 -4 9 5 6 1 -4 -14
-3 -4 9 5 6 1 -4 -14
-2 -5 9 5 5 1 -4 -13
-2 -5 9 5 5 1 -4 -13
-3 -5 9 5 5 1 -4 -13
-3 -5 9 5 5 1 -4 -13
-3 -5 9 5 5 1 -4 -13
-4 -6 8 4 5 0 -5 -13
-3 -6 8 4 4 0 -5 -13
-3 -6 8 4 4 0 -5 -13
-2 -6 8 4 3 0 -5 -13
-2 -6 8 4 3 0 -5 -13
0 -6 7 3 2 0 -5 -13
0 -6 7 3 2 0 -5 -13
-2 -6 7 2 2 0 -5 -13
-2 -6 7 2 2 0 -5 -13
-2 -6 7 2 2 0 -5 -13
-3 -6 7 1 2 -2 -5 -13
-3 -6 7 0 1 -2 -5 -13
-3 -6 6 0 0 -3 -6 -13
-3 -6 6 -2 -2 -3 -6 -13
-3 -6 6 -2 -2 -3 -6 -13
-3 -6 5 -3 -3 -4 -7 -13
-3 -6 5 -3 -3 -4 -7 -13
-3 -6 5 -3 -3 -4 -7 -13
-3 -6 5 -3 -3 -4 -7 -13
-3 -6 5 -3 -3 -4 -7 -13
-2 -5 5 -3 -3 -4 -7 -13
-2 -5 5 -3 -3 -4 -7 -13
-3 -5 5 -3 -3 -4 -8 -13
-3 -5 5 -3 -3 -4 -8 -13
-3 -5 5 -3 -3 -4 -8 -13
-4 -6 6 -4 -3 -4 -9 -12
-4 -6 6 -4 -3 -4 -9 -12
-4 -6 7 -3 -3 -3 -9 -12
-4 -6 7 -3 -3 -3 -9 -12
-4 -6 7 -3 -3 -3 -9 -12
-3 -6 8 -2 -2 -2 -9 -12
-3 -6 8 -2 -2 -2 -9 -12
-2 -5 8 -2 -2 -2 -8 -12
-2 -5 8 -2 -2 -2 -8 -12
-2 -5 8 -2 -2 -2 -8 -12
0 -4 9 1 1 -2 -7 -11
1 -4 9 2 2 0 -6 -11
1 -4 9 4 3 1 -5 -11
2 -4 9 5 4 2 -4 -11
2 -4 9 6 5 2 -4 -11
3 -2 10 7 6 3 -3 -10
3 0 11 7 6 3 -3 -9
3 1 12 7 6 4 -2 -8
3 2 13 7 6 4 -2 -7
3 3 13 7 6 4 -2 -7
4 4 12 7 7 5 0 -6
5 4 9 6 7 5 0 -5
7 4 7 5 6 5 1 -4
8 4 4 4 6 5 1 -3
9 4 2 4 6 5 1 -2
10 3 1 2 5 4 2 0
10 2 0 1 4 4 2 0
11 2 -2 0 3 4 2 0
11 1 -3 -2 2 4 2 0
11 1 -4 -3 1 4 2 0
12 0 -5 -4 0 3 2 0
12 0 -5 -4 0 2 1 0
11 0 -5 -5 -2 2 1 0
11 0 -5 -5 -2 1 0 0
11 0 -5 -5 -2 1 0 0
10 -2 -4 -6 -3 0 -2 -2
10 -2 -4 -7 -4 0 -3 -2
10 -2 -4 -7 -4 -2 -3 -2
10 -2 -4 -8 -5 -2 -4 -2
10 -2 -4 -8 -5 -2 -4 -2
8 -3 -5 -9 -6 -3 -5 -3
7 -3 -4 -9 -6 -3 -5 -3
6 -4 -3 -9 -6 -4 -6 -3
5 -4 -2 -9 -6 -4 -6 -3
4 -4 0 -9 -6 -4 -6 -3
1 -5 1 -8 -6 -5 -7 -4
-2 -6 1 -9 -7 -6 -8 -5
-4 -7 1 -10 -8 -7 -8 -5
-7 -8 1 -11 -9 -8 -9 -6
-9 -9 1 -11 -10 -8 -9 -6
-10 -10 1 -12 -11 -9 -10 -7
-10 -10 1 -12 -11 -9 -10 -7
-9 -10 1 -12 -11 -9 -11 -8
-9 -10 1 -12 -11 -9 -11 -8
-9 -10 1 -12 -11 -9 -11 -8
-8 -10 1 -11 -12 -10 -12 -9
-8 -10 1 -11 -12 -10 -12 -9
-8 -10 1 -11 -12 -10 -12 -9
-8 -10 1 -11 -12 -10 -12 -9
-8 -10 1 -11 -12 -10 -12 -9
-8 -10 2 -11 -13 -10 -13 -9
-8 -10 2 -11 -12 -10 -13 -9
-8 -10 2 -10 -12 -10 -13 -9
-8 -10 2 -10 -11 -10 -13 -9
-8 -10 2 -10 -11 -10 -13 -9
-8 -10 3 -7 -9 -9 -12 -9
-8 -10 5 -5 -8 -9 -12 -9
-8 -10 6 -3 -6 -9 -12 -9
-8 -10 8 1 -5 -9 -12 -9
-8 -10 9 3 -4 -9 -12 -9
-6 -7 14 21 21 13 0 -4
-3 0 18 42 49 35 15 4
1 5 23 62 76 59 30 11
5 10 27 82 104 81 45 18
8 16 32 103 131 105 60 25
22 28 40 131 173 140 88 42
37 42 49 159 216 176 116 59
53 56 58 188 259 213 145 77
