I II V1 V2 V3 V4 V5 V6
-2 -17 -9 -32 -31 -24 -43 -25
-7 -14 -5 -27 -25 -17 -38 -22
-17 -18 -4 -26 -24 -16 -39 -22
-10 -17 -2 -23 -23 -14 -37 -21
-5 -8 4 -19 -14 -3 -27 -13
-19 -11 3 -17 -16 -8 -30 -15
-10 -17 -2 -23 -22 -15 -35 -18
-6 -18 -4 -25 -24 -16 -35 -19
-16 -20 -3 -24 -25 -18 -37 -21
-14 -26 -3 -22 -31 -27 -44 -28
-7 -26 4 -16 -28 -26 -46 -31
-13 -29 13 -3 -23 -24 -48 -35
-23 -35 24 12 -14 -18 -47 -33
-28 -38 31 25 -7 -16 -48 -35
-25 -25 46 47 14 1 -34 -24
-36 -9 63 77 36 12 -25 -16
-15 11 84 107 60 26 -16 -7
5 29 101 130 83 43 -4 2
4 32 100 135 103 58 7 9
15 42 80 119 113 70 18 18
36 64 43 81 126 95 42 38
31 80 22 72 162 138 74 65
41 99 4 77 204 186 111 96
55 122 -16 74 245 232 145 126
65 145 -32 77 293 286 188 160
72 162 -63 82 329 331 218 187
104 189 -106 68 361 373 252 218
125 223 -147 47 393 416 292 254
129 249 -191 15 398 440 324 286
123 255 -229 -36 368 426 326 297
132 231 -244 -80 312 391 307 285
120 192 -245 -115 238 341 275 263
96 157 -252 -162 153 275 240 240
85 131 -259 -225 47 191 195 210
72 113 -263 -292 -73 100 153 184
49 92 -255 -310 -148 31 113 155
56 72 -241 -289 -161 -3 82 129
53 56 -215 -258 -151 -16 61 105
44 39 -188 -223 -135 -19 45 86
44 24 -166 -197 -128 -28 25 66
55 22 -147 -174 -112 -22 22 59
51 24 -124 -147 -91 -12 19 53
39 19 -106 -123 -78 -8 12 44
28 13 -88 -103 -64 -7 8 38
20 13 -71 -90 -52 -1 10 35
-5 6 -53 -73 -48 -7 -3 21
0 0 -43 -62 -47 -13 -10 12
6 -3 -35 -51 -39 -12 -14 6
1 -5 -25 -38 -33 -10 -16 4
8 -5 -22 -33 -34 -15 -22 -1
22 0 -17 -27 -25 -9 -17 0
12 3 -7 -19 -15 0 -14 -1
-4 -5 -1 -13 -13 3 -13 -1
-8 -7 2 -11 -12 1 -14 -2
-8 -7 9 -6 -5 11 -6 2
-25 -14 12 -2 -7 4 -14 -2
-19 -19 7 -6 -14 -5 -22 -9
-18 -14 10 -1 -10 0 -19 -5
-28 -15 12 3 -9 -2 -23 -8
-13 -12 8 0 -16 -15 -33 -15
4 -9 8 -2 -14 -10 -28 -13
-4 -8 12 3 -9 -6 -24 -13
2 -1 15 5 -5 -1 -21 -11
5 -1 18 7 -3 1 -19 -8
3 2 25 14 6 11 -10 -1
-14 -3 25 15 4 7 -13 -5
-8 -10 21 10 -4 -1 -19 -9
-3 -8 20 12 -2 -2 -19 -10
-7 -12 22 16 -3 -3 -23 -12
-6 -16 17 10 -10 -13 -31 -18
8 -13 16 9 -8 -8 -28 -16
-5 -12 20 13 -1 -1 -23 -12
-10 -11 22 14 1 2 -22 -12
-6 -8 22 15 2 3 -20 -12
-8 -7 27 20 8 12 -12 -6
-19 -7 30 25 8 10 -14 -6
-4 -6 27 21 4 6 -15 -8
-5 -5 26 20 5 4 -16 -9
-6 -5 28 23 6 4 -17 -9
-2 -8 22 18 -3 -7 -27 -17
10 -8 20 16 -2 -4 -25 -18
7 -4 22 19 4 1 -22 -16
-5 -7 24 20 5 3 -21 -15
-12 -9 26 23 7 5 -19 -12
-9 -2 34 30 16 18 -8 -4
-19 -1 35 34 15 14 -11 -5
-5 -4 29 28 10 9 -14 -8
-3 -8 26 26 11 8 -15 -9
-4 -9 26 29 10 7 -17 -10
3 -6 22 27 4 -1 -23 -14
5 -4 24 28 9 4 -17 -11
1 1 32 36 17 14 -11 -5
-1 3 34 39 20 17 -9 -4
-7 -2 35 38 18 15 -11 -4
-12 -3 38 41 24 22 -3 0
-28 -10 39 43 22 18 -8 -4
-12 -9 34 38 15 11 -13 -8
1 -5 33 42 19 13 -11 -6
5 -1 35 46 20 14 -11 -5
5 -1 32 44 17 10 -16 -9
9 -2 33 45 23 17 -9 -5
4 1 37 51 31 25 -3 0
3 5 40 54 33 28 -2 1
-3 2 42 55 33 27 -3 2
-8 5 44 57 39 34 5 6
-21 1 45 60 38 31 2 5
-11 0 43 61 33 25 -2 3
2 0 41 62 35 26 -1 4
1 4 43 61 35 25 -1 3
8 8 41 62 30 18 -6 -3
19 10 40 62 34 26 -1 2
12 9 42 66 40 34 4 3
11 16 47 71 43 38 6 7
6 17 51 76 48 41 10 12
1 19 56 79 54 48 15 15
-13 10 55 81 51 44 10 10
-6 9 51 81 50 39 6 9
-6 6 50 81 50 38 5 7
-10 5 51 85 49 37 5 6
3 7 50 86 45 32 1 3
22 14 48 85 48 38 6 6
13 18 52 91 57 46 13 10
5 16 54 95 58 48 13 11
7 14 55 96 60 51 14 12
2 18 59 100 68 58 21 18
-11 24 63 106 69 57 19 18
-1 22 60 103 64 51 16 16
2 21 59 105 65 52 15 16
-2 19 60 107 63 50 12 14
0 15 54 106 59 44 6 9
16 25 56 109 65 52 14 15
18 31 61 112 74 62 23 19
9 25 62 115 76 64 23 19
7 27 64 116 79 67 26 21
11 33 69 118 85 76 35 28
0 33 70 122 85 73 31 26
14 35 66 118 79 66 25 22
16 29 64 117 77 64 24 21
10 28 62 117 76 60 19 18
14 29 57 113 70 52 14 13
18 30 56 112 74 58 19 18
7 26 60 116 79 68 26 23
4 27 61 116 79 69 28 24
4 27 59 112 77 66 26 23
6 36 66 116 86 77 37 33
-6 32 68 118 85 75 36 32
8 34 63 112 78 65 30 28
17 39 61 111 77 65 30 28
13 34 59 108 73 61 25 24
12 27 51 102 64 51 15 16
24 34 48 96 65 52 18 18
12 36 52 98 69 59 23 20
7 35 52 97 69 58 22 19
8 30 48 92 66 56 19 19
3 31 53 92 71 64 29 26
-14 28 53 92 68 61 27 24
-5 22 46 83 61 52 20 19
8 29 42 78 58 51 19 19
7 35 43 77 56 48 20 20
3 34 37 70 48 39 12 16
14 34 33 63 48 40 14 16
2 29 34 59 49 42 15 16
-16 21 31 55 45 39 12 13
-12 23 30 52 44 38 12 14
-7 25 33 52 46 45 20 19
-16 26 34 52 45 43 19 20
-4 30 30 45 40 36 15 17
5 28 24 38 35 30 11 14
1 22 20 32 29 27 6 10
8 18 14 25 20 17 -1 3
13 16 11 20 18 17 1 4
1 15 12 19 20 22 5 6
-11 13 13 18 18 21 4 7
-9 15 11 14 15 17 2 5
-15 13 16 16 21 26 9 10
-22 16 19 17 17 21 5 8
-2 22 15 12 12 16 3 8
-2 19 13 9 13 16 2 7
-12 13 10 6 10 12 -2 2
-1 8 4 1 1 0 -10 -3
11 7 0 -5 -2 1 -7 -3
-3 2 3 -2 1 8 -3 -1
-14 -1 4 -2 1 7 -4 0
-18 -3 4 -3 -1 3 -7 -2
-16 4 8 -1 4 11 1 5
-23 4 10 1 1 6 -3 2
-13 2 4 -5 -7 -4 -12 -6
-13 -3 1 -9 -11 -6 -14 -8
-20 -11 -4 -13 -17 -11 -19 -14
-11 -14 -9 -18 -23 -18 -27 -19
2 -7 -10 -19 -21 -14 -22 -16
-5 1 -4 -15 -17 -8 -18 -12
-8 1 -1 -13 -15 -5 -16 -9
-6 2 -2 -13 -16 -8 -17 -10
-12 2 2 -10 -9 -1 -10 -5
-23 0 3 -10 -11 -5 -14 -7
-17 1 -1 -14 -18 -12 -20 -10
-13 -1 -5 -17 -19 -14 -20 -15
-9 -5 -5 -17 -21 -14 -22 -15
-1 -7 -11 -22 -30 -25 -31 -22
8 -1 -10 -21 -24 -17 -23 -16
-7 -1 -6 -17 -19 -10 -18 -13
-12 -3 -4 -16 -18 -8 -17 -12
-5 -3 -4 -17 -17 -8 -15 -13
-5 0 0 -14 -11 1 -7 -7
-19 -1 3 -11 -13 -4 -10 -9
-14 -4 -4 -18 -18 -12 -16 -13
-9 -3 -7 -18 -20 -14 -19 -15
-9 -1 -7 -17 -21 -15 -20 -16
-7 -5 -11 -20 -26 -23 -28 -20
3 -3 -12 -22 -24 -18 -23 -16
3 -2 -8 -18 -19 -12 -17 -13
3 1 -6 -18 -20 -11 -17 -12
4 -2 -7 -20 -21 -12 -19 -14
-2 -6 -3 -16 -14 -3 -10 -8
-21 -12 -1 -14 -18 -7 -14 -11
-7 -1 -2 -13 -19 -11 -14 -9
1 8 -2 -13 -18 -11 -15 -9
-5 5 -3 -14 -21 -14 -18 -13
-4 0 -8 -19 -27 -22 -26 -19
-1 -6 -11 -21 -29 -22 -27 -20
-8 -7 -9 -20 -27 -20 -27 -21
-8 -5 -7 -19 -25 -17 -25 -19
-7 -2 -3 -16 -21 -14 -21 -15
-2 1 1 -14 -15 -5 -13 -11
-10 3 5 -6 -13 -5 -14 -10
-9 -2 2 -9 -17 -12 -18 -14
-9 -9 -2 -15 -20 -16 -20 -17
-17 -15 -3 -14 -23 -19 -23 -19
-15 -12 -8 -18 -29 -26 -29 -22
4 -2 -9 -20 -28 -24 -27 -21
-7 -5 -6 -18 -24 -19 -26 -20
-14 -6 -2 -15 -21 -16 -23 -18
-7 -1 0 -12 -20 -14 -22 -16
-5 0 2 -10 -13 -6 -13 -12
-16 -3 4 -7 -13 -7 -15 -13
-3 2 1 -10 -17 -13 -18 -15
2 0 -1 -12 -17 -13 -17 -15
2 2 4 -7 -13 -10 -15 -14
11 4 0 -10 -21 -19 -23 -19
15 2 -4 -14 -22 -17 -19 -18
0 -1 -3 -12 -20 -14 -19 -17
-6 0 0 -9 -19 -12 -18 -15
-8 -4 0 -10 -19 -13 -20 -15
-10 -3 3 -8 -13 -5 -13 -11
-19 -2 9 -3 -12 -5 -14 -11
-11 -6 5 -7 -17 -11 -16 -14
-4 -7 1 -11 -20 -16 -19 -16
-3 -11 0 -11 -21 -17 -21 -17
-3 -14 -7 -16 -30 -25 -29 -25
7 -10 -7 -18 -26 -22 -23 -22
2 -7 -5 -15 -23 -17 -22 -20
-2 -6 -3 -14 -22 -16 -22 -19
4 -1 0 -11 -19 -15 -20 -16
1 -4 4 -9 -14 -7 -14 -12
-24 -13 6 -6 -15 -11 -19 -17
-22 -16 5 -10 -18 -16 -21 -20
-18 -17 2 -12 -20 -18 -23 -22
-14 -15 0 -13 -22 -20 -24 -26
-13 -20 -4 -16 -26 -25 -29 -29
-4 -16 -6 -18 -26 -23 -28 -27
-3 -4 -1 -13 -20 -15 -23 -21
-5 -6 0 -13 -21 -18 -25 -22
-5 -7 1 -12 -22 -19 -27 -22
-12 -11 2 -12 -18 -13 -21 -19
-26 -15 6 -8 -19 -16 -23 -20
-18 -15 0 -13 -25 -22 -30 -24
-7 -9 -3 -15 -26 -24 -29 -25
-2 -9 -1 -13 -24 -25 -28 -24
-2 -16 -6 -16 -30 -30 -33 -27
3 -17 -11 -23 -33 -31 -31 -28
-5 -19 -8 -20 -31 -26 -29 -26
-4 -14 -6 -18 -27 -22 -24 -23
2 -8 -4 -17 -27 -21 -24 -21
5 -2 0 -13 -20 -12 -16 -16
-12 -6 4 -10 -18 -13 -17 -16
-4 -1 0 -12 -24 -21 -24 -19
5 -1 -1 -13 -24 -22 -23 -22
-4 -12 -4 -16 -27 -27 -27 -25
-7 -16 -8 -21 -34 -33 -34 -29
11 -7 -11 -21 -32 -30 -29 -25
8 -2 -7 -18 -26 -23 -24 -22
4 -4 -4 -16 -25 -21 -22 -22
2 -7 -5 -16 -26 -21 -22 -23
0 -7 -1 -13 -18 -13 -14 -16
-12 -14 0 -14 -21 -15 -19 -20
-6 -16 -5 -20 -29 -24 -28 -27
-1 -12 -7 -22 -29 -26 -28 -27
-4 -17 -8 -21 -30 -28 -30 -28
-3 -20 -14 -26 -40 -39 -39 -35
6 -13 -12 -26 -38 -36 -35 -31
5 -9 -9 -22 -33 -29 -30 -29
4 -5 -7 -21 -30 -27 -30 -27
2 -7 -4 -19 -28 -24 -25 -24
-1 -8 -2 -14 -22 -15 -18 -18
-15 -13 0 -15 -23 -20 -22 -22
-4 -15 -6 -22 -29 -29 -27 -26
-1 -12 -8 -20 -33 -32 -28 -28
-5 -13 -7 -21 -34 -32 -30 -28
-6 -16 -9 -23 -38 -38 -35 -31
-2 -14 -12 -24 -39 -38 -34 -31
-4 -15 -9 -22 -36 -32 -31 -28
-8 -17 -8 -23 -36 -30 -30 -28
-9 -19 -7 -22 -34 -30 -29 -28
-9 -16 -6 -21 -28 -22 -22 -23
-21 -18 -3 -17 -28 -25 -23 -25
-12 -19 -8 -22 -33 -30 -26 -28
-7 -21 -10 -24 -34 -30 -26 -28
-6 -21 -12 -25 -37 -33 -30 -30
4 -20 -16 -28 -43 -41 -35 -34
15 -14 -15 -28 -40 -37 -31 -30
5 -13 -12 -26 -37 -34 -29 -28
-2 -15 -10 -24 -34 -31 -25 -26
-3 -18 -7 -23 -34 -30 -26 -26
-3 -21 -7 -23 -29 -23 -19 -22
-15 -21 -5 -21 -30 -26 -22 -24
-7 -20 -8 -24 -34 -31 -23 -26
-2 -17 -9 -24 -34 -29 -21 -25
-6 -15 -8 -22 -33 -29 -21 -25
-3 -18 -12 -27 -41 -38 -29 -30
5 -21 -16 -30 -41 -37 -28 -30
-3 -23 -13 -27 -39 -33 -27 -30
-5 -18 -9 -24 -35 -31 -25 -28
-5 -17 -9 -24 -35 -32 -27 -30
-8 -15 -7 -22 -32 -28 -24 -26
-22 -20 -5 -20 -33 -31 -26 -28
-12 -19 -10 -24 -38 -37 -30 -31
2 -13 -10 -25 -37 -36 -28 -31
5 -10 -10 -24 -36 -35 -27 -30
5 -15 -15 -28 -44 -44 -34 -35
10 -19 -16 -30 -44 -41 -31 -33
5 -15 -10 -24 -39 -36 -28 -30
3 -13 -8 -22 -37 -36 -28 -30
4 -17 -10 -26 -39 -38 -29 -32
-1 -19 -10 -26 -35 -33 -26 -29
-17 -21 -8 -23 -36 -35 -28 -31
-15 -25 -14 -28 -39 -40 -31 -34
-13 -20 -9 -23 -35 -32 -25 -29
-17 -20 -6 -20 -33 -31 -23 -29
-8 -21 -12 -25 -41 -43 -31 -35
12 -16 -14 -27 -40 -40 -27 -31
6 -14 -11 -25 -37 -34 -23 -28
0 -20 -12 -27 -38 -36 -25 -30
7 -14 -10 -25 -37 -36 -25 -30
10 -11 -8 -23 -34 -30 -21 -28
-12 -20 -7 -21 -35 -35 -26 -31
-4 -19 -10 -24 -37 -38 -28 -32
3 -13 -10 -23 -37 -37 -27 -30
1 -13 -9 -22 -36 -36 -25 -30
4 -18 -14 -27 -43 -43 -29 -34
10 -17 -16 -28 -43 -41 -26 -30
8 -17 -14 -29 -40 -35 -22 -28
10 -17 -14 -28 -38 -34 -22 -28
7 -16 -11 -25 -36 -34 -20 -27
8 -11 -7 -21 -29 -26 -12 -21
-6 -12 -3 -17 -28 -29 -15 -24
0 -11 -5 -18 -31 -34 -19 -29
5 -9 -7 -20 -31 -34 -18 -29
-4 -12 -8 -20 -33 -36 -22 -31
-1 -14 -10 -22 -38 -43 -29 -34
11 -13 -10 -22 -36 -39 -24 -31
9 -11 -7 -20 -33 -35 -22 -27
10 -10 -9 -22 -33 -34 -20 -27
6 -14 -10 -22 -34 -35 -21 -28
7 -6 -4 -17 -26 -25 -11 -20
-12 -7 0 -14 -25 -26 -12 -21
-4 -7 -4 -16 -27 -32 -18 -24
8 -2 -7 -18 -29 -32 -18 -25
6 -6 -12 -20 -30 -36 -20 -28
11 -1 -16 -21 -34 -42 -26 -29
29 3 -19 -22 -33 -38 -22 -27
16 -1 -17 -21 -31 -33 -18 -24
9 -6 -16 -20 -29 -31 -16 -22
9 -7 -16 -21 -29 -31 -16 -23
10 -7 -12 -20 -26 -26 -10 -21
1 -9 -10 -18 -27 -28 -13 -25
13 -5 -9 -19 -27 -30 -12 -24
15 -5 -10 -21 -29 -31 -14 -24
10 -14 -13 -23 -32 -34 -18 -28
11 -17 -17 -26 -40 -44 -24 -31
27 -4 -14 -24 -36 -37 -19 -27
23 -3 -12 -20 -32 -32 -15 -24
17 -5 -11 -18 -30 -30 -12 -22
20 -7 -13 -20 -31 -30 -12 -23
16 -11 -15 -22 -30 -29 -8 -20
3 -19 -15 -22 -33 -33 -11 -22
12 -21 -18 -26 -38 -37 -14 -25
15 -19 -21 -31 -40 -39 -16 -26
11 -21 -23 -31 -41 -42 -19 -29
13 -25 -26 -35 -48 -49 -25 -33
18 -24 -26 -36 -49 -49 -25 -33
13 -24 -22 -32 -45 -42 -21 -29
12 -15 -17 -27 -40 -39 -18 -28
13 -13 -15 -24 -40 -41 -18 -29
8 -16 -15 -25 -38 -39 -16 -30
-13 -28 -11 -23 -38 -41 -20 -34
-2 -28 -13 -25 -40 -44 -23 -35
10 -19 -12 -24 -39 -41 -19 -33
6 -18 -10 -24 -39 -43 -21 -34
8 -23 -15 -29 -46 -51 -27 -37
12 -31 -23 -36 -52 -55 -31 -41
3 -32 -21 -35 -50 -53 -29 -39
0 -29 -19 -32 -49 -52 -28 -39
-1 -29 -19 -32 -49 -52 -28 -39
4 -20 -14 -28 -42 -44 -21 -33
-2 -23 -13 -27 -42 -46 -24 -35
1 -28 -16 -30 -45 -51 -28 -39
5 -30 -17 -30 -45 -50 -26 -39
3 -31 -19 -32 -48 -52 -27 -41
11 -26 -20 -32 -50 -56 -29 -41
26 -19 -18 -30 -45 -48 -21 -34
11 -20 -15 -28 -42 -43 -18 -30
10 -17 -13 -26 -41 -42 -18 -32
13 -17 -13 -26 -42 -42 -19 -32
8 -18 -11 -24 -36 -37 -15 -29
-5 -24 -9 -21 -37 -41 -18 -34
-3 -33 -14 -24 -42 -48 -25 -39
-2 -34 -10 -21 -43 -49 -27 -41
-6 -37 0 -11 -40 -50 -28 -44
-6 -42 4 -1 -40 -55 -37 -49
17 -34 11 11 -32 -47 -33 -45
11 -33 18 23 -20 -39 -28 -43
9 -22 28 38 -3 -29 -21 -38
11 -11 42 65 20 -16 -11 -30
11 -2 63 101 49 5 4 -19
5 7 86 134 77 21 14 -12
14 12 87 141 96 38 25 -4
20 20 72 128 112 57 41 9
30 39 40 97 123 80 62 30
49 62 8 80 151 118 93 56
76 88 -15 77 193 171 135 92
82 104 -35 72 238 225 174 125
89 125 -49 74 286 279 214 156
100 149 -77 67 329 331 254 191
116 181 -111 50 369 380 297 230
118 213 -150 20 393 411 328 260
136 251 -187 -22 391 422 349 284
127 244 -216 -71 358 401 344 286
109 202 -228 -105 292 352 309 264
105 166 -239 -144 202 282 267 236
110 141 -249 -195 105 209 230 213
99 121 -251 -250 -12 123 187 186
81 93 -259 -310 -147 20 134 150
73 70 -248 -307 -195 -33 99 123
74 62 -223 -273 -183 -42 83 106
52 45 -193 -236 -162 -47 63 86
49 30 -176 -213 -150 -56 44 63
49 19 -155 -188 -139 -56 35 51
39 7 -134 -162 -126 -57 25 40
33 -7 -123 -144 -121 -62 10 23
33 -11 -111 -132 -111 -59 6 17
29 -3 -94 -109 -94 -49 6 15
22 -6 -76 -90 -80 -41 5 9
14 -12 -65 -78 -75 -43 -1 -1
18 -8 -52 -67 -65 -37 2 -1
14 -6 -40 -52 -54 -34 0 -5
19 -8 -32 -40 -44 -32 1 -5
19 -10 -23 -28 -35 -27 3 -4
11 -17 -18 -23 -32 -28 0 -8
8 -20 -16 -20 -33 -32 -7 -14
20 -10 -12 -17 -29 -28 -3 -11
12 -13 -9 -15 -28 -25 -3 -11
1 -18 -5 -12 -27 -26 -4 -13
3 -17 -2 -8 -26 -25 -5 -13
2 -13 5 -1 -18 -18 1 -6
-8 -16 6 2 -16 -21 -3 -11
7 -11 2 -1 -20 -26 -7 -16
14 -8 2 0 -18 -25 -7 -17
8 -14 3 0 -18 -26 -7 -18
1 -20 1 -1 -23 -32 -14 -23
9 -15 2 -1 -22 -29 -12 -19
5 -14 5 2 -19 -24 -9 -16
-1 -17 7 3 -18 -23 -10 -17
-4 -16 9 6 -16 -23 -9 -15
-3 -14 12 11 -11 -16 -3 -13
-15 -19 15 15 -10 -18 -7 -15
-4 -20 12 12 -10 -20 -7 -16
1 -19 10 11 -10 -21 -7 -18
4 -18 8 9 -13 -24 -10 -20
11 -21 4 6 -17 -27 -14 -23
16 -16 5 6 -14 -23 -9 -18
7 -14 8 9 -10 -17 -6 -16
-1 -17 11 11 -9 -17 -5 -14
-8 -19 11 13 -9 -18 -6 -14
-8 -17 15 16 -3 -11 1 -10
-25 -28 17 20 -3 -12 -1 -12
-15 -31 13 16 -6 -17 -6 -17
-7 -28 11 17 -6 -17 -4 -18
-1 -19 13 18 -4 -16 -4 -17
14 -8 14 20 -4 -16 -5 -15
28 -2 12 18 -4 -13 -1 -12
18 -5 17 21 2 -6 4 -8
0 -17 18 22 2 -5 4 -9
-5 -23 14 19 -3 -10 0 -12
7 -9 22 28 7 -1 8 -5
-7 -14 24 32 10 -2 5 -6
-10 -22 19 29 5 -9 -2 -12
1 -13 19 29 5 -10 -2 -11
6 -11 21 30 7 -8 -1 -11
8 -12 18 28 2 -13 -4 -12
13 -11 16 25 3 -9 -2 -10
1 -16 19 28 8 -3 3 -5
2 -10 22 33 11 0 6 -4
5 -7 22 34 10 0 5 -3
2 -6 26 39 16 4 9 -1
-8 -13 26 42 16 2 7 -3
-6 -17 19 38 12 -4 1 -9
-2 -13 22 42 16 0 3 -7
2 -5 27 45 20 2 4 -7
4 -7 23 43 16 -2 -1 -9
10 -15 21 41 15 2 3 -7
9 -15 25 45 21 9 7 -2
6 -11 27 48 22 10 9 -2
10 -3 31 53 27 14 14 2
15 2 33 57 34 22 21 9
6 -3 33 60 34 18 18 5
9 -3 28 57 29 13 14 -1
3 -5 27 58 31 13 12 -1
2 -5 32 63 35 16 14 2
9 1 30 61 31 12 10 -1
17 6 31 63 34 18 15 4
16 8 36 68 41 26 22 12
16 9 38 72 43 29 24 12
15 9 39 76 45 31 25 13
19 12 43 80 50 38 33 19
7 6 43 85 52 36 30 16
11 3 39 82 50 33 27 13
9 -1 38 82 49 34 27 11
0 -4 38 83 49 32 24 10
9 0 36 83 49 29 20 7
28 9 35 86 51 32 23 9
22 10 39 89 54 36 26 13
15 10 42 92 58 39 27 14
10 15 49 100 64 46 33 21
13 18 54 106 72 55 42 26
3 13 55 111 75 55 41 25
7 12 51 108 72 50 39 21
13 16 50 106 73 50 38 21
9 18 51 109 73 51 38 22
12 19 51 110 72 49 35 21
20 20 49 110 73 51 37 23
15 17 49 109 72 53 36 23
8 14 50 112 75 54 37 23
8 16 52 113 75 55 39 24
11 20 56 117 82 64 46 30
3 16 58 120 85 65 46 29
7 13 52 115 79 57 41 23
12 15 50 113 77 57 38 22
12 15 49 112 78 57 39 23
14 15 47 108 74 53 36 20
19 21 47 108 76 55 39 24
19 23 50 109 78 59 42 27
10 19 51 111 78 58 42 28
9 20 51 109 76 57 41 29
10 19 52 109 77 59 45 31
4 18 52 109 76 57 44 30
14 20 48 104 73 53 41 28
15 21 45 99 71 51 38 25
13 18 42 95 69 49 37 24
13 17 39 91 64 45 35 22
16 24 38 89 66 46 38 25
8 22 40 87 67 51 41 28
3 18 39 85 63 48 39 27
8 23 39 83 61 46 39 27
5 20 38 79 60 47 41 28
-9 16 36 77 57 41 35 23
-3 16 31 71 51 33 31 19
-4 17 29 66 51 33 30 20
-6 18 29 61 49 32 29 20
9 22 25 55 43 28 25 18
16 21 22 49 41 28 27 19
11 23 23 46 40 29 28 20
-2 14 23 45 40 29 28 21
-12 7 19 38 33 22 23 17
-14 3 19 36 32 24 26 20
-23 1 17 33 28 18 21 15
-16 5 12 28 22 11 15 11
-13 7 9 24 20 11 14 10
-18 -1 6 18 15 5 10 6
-10 2 3 12 9 0 4 3
5 12 5 12 11 5 10 8
3 15 8 13 13 7 13 10
6 11 6 10 10 5 10 8
2 2 1 2 4 0 7 3
-6 1 4 4 7 4 15 8
-18 -1 6 7 7 3 13 7
-17 -10 1 0 -1 -6 6 0
-14 -5 3 2 1 -6 7 1
-17 -1 3 0 0 -7 5 0
-17 -5 -2 -6 -6 -15 -2 -5
-3 -2 -4 -9 -7 -12 1 -2
-7 -5 -4 -10 -8 -11 1 -1
-4 0 -2 -8 -9 -11 1 -1
-1 0 -1 -9 -9 -10 3 -2
-14 -9 -1 -9 -8 -8 6 0
-26 -11 1 -6 -7 -9 4 -1
-16 -5 -1 -8 -11 -14 1 -3
-12 -5 -2 -9 -11 -15 1 -4
-9 -6 -4 -11 -14 -17 -4 -6
-13 -12 -8 -15 -19 -23 -9 -11
-12 -14 -9 -18 -21 -24 -9 -10
-11 -13 -7 -16 -19 -20 -8 -7
-12 -9 -4 -14 -17 -18 -6 -5
-11 -6 0 -10 -13 -15 -3 -3
-8 -2 3 -10 -8 -9 5 3
-18 -7 2 -10 -11 -15 1 -2
-10 -5 -2 -13 -15 -19 -2 -4
-10 -7 -5 -16 -16 -22 -3 -6
-15 -7 -5 -16 -18 -22 -4 -5
-11 -9 -8 -20 -22 -27 -11 -10
-8 -11 -11 -23 -23 -27 -12 -10
-18 -9 -8 -21 -20 -23 -10 -9
-21 -5 -3 -17 -18 -19 -7 -6
-12 -8 -3 -18 -19 -22 -10 -9
10 -12 -10 -23 -22 -23 -10 -12
3 -14 -9 -23 -24 -26 -13 -13
6 -17 -14 -26 -29 -32 -18 -17
9 -17 -15 -27 -26 -29 -15 -15
7 -16 -16 -26 -28 -31 -17 -16
12 -14 -17 -28 -31 -37 -20 -19
25 -9 -17 -30 -30 -35 -19 -18
21 -11 -16 -30 -30 -34 -20 -19
17 -13 -16 -29 -31 -34 -22 -21
16 -15 -15 -29 -30 -34 -22 -22
19 -12 -11 -24 -24 -27 -14 -15
12 -9 -7 -20 -22 -26 -12 -13
24 1 -6 -18 -22 -27 -12 -12
23 2 -4 -16 -17 -22 -7 -9
10 -7 -6 -17 -18 -23 -10 -10
7 -14 -11 -25 -26 -31 -18 -18
17 -13 -14 -26 -27 -30 -16 -16
12 -11 -9 -24 -23 -27 -14 -13
12 -7 -8 -22 -23 -27 -14 -14
14 -6 -6 -19 -22 -26 -13 -13
12 -9 -6 -19 -20 -24 -9 -11
-4 -15 -4 -17 -20 -26 -11 -13
0 -18 -8 -19 -23 -29 -14 -15
4 -18 -10 -20 -23 -28 -16 -17
8 -19 -10 -20 -23 -28 -16 -17
14 -16 -11 -21 -25 -30 -19 -18
22 -14 -13 -24 -26 -31 -18 -18
19 -14 -13 -25 -25 -31 -19 -18
15 -11 -11 -22 -26 -32 -20 -18
10 -12 -8 -21 -25 -30 -18 -18
11 -7 -6 -17 -21 -25 -14 -13
-3 -11 -2 -12 -19 -26 -15 -14
-1 -17 -4 -13 -22 -29 -18 -16
2 -18 -6 -16 -24 -30 -18 -18
7 -14 -5 -15 -22 -28 -18 -17
13 -11 -7 -18 -23 -30 -18 -18
26 -5 -10 -21 -25 -30 -19 -17
23 -9 -7 -18 -20 -25 -16 -14
13 -15 -5 -17 -18 -23 -14 -14
11 -14 -3 -15 -19 -22 -13 -14
20 -4 -1 -11 -14 -17 -8 -8
5 -3 3 -8 -12 -19 -8 -9
6 -8 -1 -12 -17 -25 -14 -13
12 -13 -4 -15 -19 -26 -14 -15
12 -12 -5 -15 -21 -28 -16 -17
17 -11 -7 -18 -23 -30 -19 -19
24 -12 -10 -21 -25 -29 -18 -18
16 -15 -8 -21 -23 -28 -18 -17
7 -16 -6 -19 -22 -25 -15 -16
11 -12 -5 -18 -21 -25 -14 -15
18 -7 -3 -15 -18 -20 -9 -12
5 -12 -3 -15 -19 -24 -13 -16
6 -11 -4 -14 -22 -26 -16 -17
8 -11 -3 -15 -22 -26 -15 -18
1 -18 -4 -17 -23 -28 -18 -19
-8 -22 -5 -18 -25 -33 -24 -20
1 -19 -5 -18 -25 -31 -23 -19
16 -2 0 -14 -18 -24 -17 -13
21 4 2 -11 -17 -22 -15 -11
