I II V1 V2 V3 V4 V5 V6
-2 7 27 18 6 7 11 3
-2 9 27 17 7 6 10 2
-2 11 27 17 7 6 10 2
-3 13 28 16 8 5 9 1
-2 14 27 16 8 5 9 1
0 16 25 15 8 5 9 1
2 17 24 14 7 5 9 2
3 19 22 14 7 5 9 2
4 20 21 13 6 6 10 3
4 20 18 11 5 6 10 3
4 20 16 10 5 6 10 3
4 19 14 8 4 6 11 3
4 19 12 6 3 6 11 3
3 18 10 5 2 5 12 3
4 18 10 5 2 6 12 4
4 19 10 6 2 6 12 6
5 20 10 7 2 7 12 7
6 20 10 7 2 8 12 9
7 21 10 8 3 9 11 10
8 21 10 8 4 9 12 10
9 21 10 7 4 9 13 11
10 22 9 6 5 9 14 12
11 22 9 6 6 9 15 12
12 23 8 5 7 10 16 13
12 21 8 5 6 10 15 12
12 19 8 5 5 10 14 11
12 17 7 5 4 9 12 10
12 15 7 5 3 9 11 9
11 13 6 6 2 8 10 8
9 11 6 6 1 6 8 6
8 10 6 5 1 4 6 4
6 8 6 4 0 2 4 2
4 6 6 4 -2 0 3 1
3 4 6 3 -3 -3 1 -2
1 1 5 1 -5 -4 -2 -3
-2 -4 3 -2 -6 -6 -3 -4
-4 -7 2 -4 -8 -7 -5 -6
-5 -10 0 -6 -10 -9 -7 -7
-7 -13 -2 -8 -11 -10 -8 -8
-6 -13 -2 -8 -11 -10 -8 -8
-6 -13 -2 -8 -11 -10 -8 -8
-5 -12 -3 -8 -10 -10 -8 -7
-4 -12 -3 -8 -10 -10 -8 -7
-3 -11 -4 -9 -9 -10 -8 -6
-3 -12 -4 -9 -9 -10 -8 -6
-3 -14 -4 -9 -9 -10 -8 -6
-3 -15 -4 -9 -10 -10 -9 -6
-3 -17 -4 -9 -10 -10 -9 -6
-4 -18 -4 -9 -11 -10 -10 -7
-4 -18 -4 -9 -10 -10 -10 -7
-4 -18 -4 -9 -9 -10 -9 -7
-3 -17 -5 -9 -8 -10 -8 -6
-3 -17 -5 -9 -7 -10 -8 -6
0 -16 -6 -8 -5 -8 -7 -5
3 -16 -6 -2 1 -4 -5 -5
7 -16 -6 5 6 2 -3 -5
11 -15 -5 11 11 6 0 -5
14 -15 -5 17 16 10 1 -5
19 -10 -4 23 24 19 8 -2
24 3 -7 29 39 36 21 10
29 16 -10 35 55 54 35 22
35 28 -12 42 70 71 49 33
40 40 -15 49 86 89 63 45
47 53 -23 52 100 108 78 57
55 66 -40 49 114 132 97 71
62 79 -59 46 128 155 115 85
69 93 -76 43 141 179 134 98
77 105 -95 39 154 202 151 111
82 123 -114 28 158 219 168 127
79 149 -139 2 144 222 180 143
77 175 -162 -25 130 226 193 159
75 200 -186 -52 115 229 205 176
73 227 -211 -78 100 232 219 192
65 234 -236 -123 57 206 211 193
46 207 -266 -199 -38 126 163 165
26 181 -297 -275 -134 45 116 138
7 154 -326 -352 -228 -36 69 109
-13 128 -356 -428 -323 -117 22 81
-26 100 -369 -471 -384 -175 -16 56
-32 72 -352 -453 -383 -189 -38 33
-37 44 -335 -435 -382 -204 -61 11
-43 16 -317 -418 -381 -219 -82 -12
-48 -13 -300 -400 -380 -233 -105 -34
-51 -30 -275 -371 -362 -234 -116 -49
-48 -25 -238 -323 -316 -207 -107 -49
-44 -20 -201 -275 -269 -182 -98 -48
-40 -15 -163 -227 -222 -155 -89 -47
-37 -11 -127 -180 -176 -129 -78 -47
-34 -8 -97 -141 -139 -107 -71 -45
-31 -13 -82 -120 -120 -96 -65 -41
-28 -18 -67 -100 -102 -85 -60 -38
-25 -23 -53 -79 -82 -72 -54 -35
-22 -27 -37 -59 -64 -61 -49 -32
-20 -31 -25 -44 -50 -52 -44 -29
-17 -30 -19 -35 -43 -47 -40 -28
-14 -30 -13 -27 -35 -41 -37 -26
-11 -29 -7 -19 -27 -36 -34 -25
-8 -28 0 -12 -20 -31 -31 -23
-6 -27 5 -5 -14 -27 -28 -22
-5 -26 8 -2 -11 -25 -26 -22
-4 -25 10 2 -8 -23 -25 -21
-2 -24 13 5 -5 -21 -23 -20
0 -23 15 8 -2 -19 -22 -20
1 -22 17 10 2 -17 -20 -19
1 -22 17 12 3 -17 -19 -19
2 -22 18 14 4 -17 -19 -19
3 -23 19 16 5 -17 -18 -19
3 -23 19 17 6 -17 -17 -19
4 -24 20 19 7 -16 -16 -19
4 -24 21 20 9 -16 -16 -19
4 -24 22 21 11 -15 -16 -19
4 -25 23 22 13 -14 -16 -19
4 -25 24 23 14 -14 -16 -19
4 -26 25 24 16 -13 -15 -20
4 -26 26 25 16 -12 -15 -20
4 -25 27 26 17 -12 -15 -20
5 -25 28 27 17 -11 -14 -20
5 -24 29 28 18 -10 -14 -20
6 -23 30 29 19 -9 -13 -19
6 -23 31 31 21 -9 -13 -19
6 -23 33 33 22 -8 -13 -19
5 -24 34 35 24 -8 -13 -19
5 -24 36 37 25 -7 -13 -19
4 -25 37 39 27 -6 -14 -20
5 -25 39 42 28 -5 -14 -20
6 -25 40 45 29 -4 -14 -20
7 -24 43 47 30 -3 -13 -20
8 -24 44 49 31 -2 -13 -20
9 -23 46 51 32 0 -12 -20
10 -23 48 54 35 0 -12 -20
10 -23 49 56 38 0 -11 -20
11 -23 51 58 42 1 -11 -20
12 -23 52 61 45 1 -10 -20
13 -22 54 63 47 2 -9 -19
13 -22 56 66 49 3 -9 -19
13 -22 58 69 51 4 -9 -19
13 -22 60 72 52 5 -9 -19
13 -22 62 75 54 6 -9 -19
14 -23 64 77 56 7 -9 -19
14 -23 66 80 59 7 -8 -19
15 -23 69 82 61 7 -8 -19
15 -23 71 85 63 8 -7 -19
16 -23 73 88 66 8 -6 -19
17 -23 75 90 68 9 -5 -19
17 -23 77 93 70 11 -5 -19
18 -23 79 96 71 13 -4 -19
18 -23 81 99 73 15 -4 -18
19 -23 84 102 74 17 -3 -18
20 -22 86 104 76 19 -2 -17
20 -23 86 104 76 19 -2 -17
20 -24 86 104 76 18 -2 -17
19 -25 86 104 77 18 -3 -18
19 -26 86 104 77 17 -3 -18
18 -27 87 105 78 16 -4 -19
17 -27 86 104 76 15 -5 -19
16 -27 86 104 74 15 -5 -20
15 -28 85 103 72 14 -6 -20
13 -28 84 102 70 13 -7 -21
12 -29 82 101 68 12 -8 -22
13 -28 82 99 67 11 -8 -22
13 -26 81 98 66 11 -8 -22
14 -25 81 96 65 10 -8 -22
15 -23 80 95 63 9 -8 -22
16 -22 79 93 62 8 -8 -21
16 -21 79 91 61 8 -8 -20
16 -20 78 88 60 8 -8 -20
16 -19 78 86 59 8 -8 -19
16 -18 77 84 58 8 -8 -18
17 -17 76 81 57 7 -7 -17
17 -17 75 78 54 6 -8 -17
17 -17 74 76 52 5 -8 -17
16 -17 73 74 49 4 -9 -17
16 -17 71 71 46 3 -10 -17
15 -17 70 69 44 2 -11 -18
15 -16 67 66 42 2 -10 -17
15 -16 65 63 39 2 -10 -16
15 -15 62 60 37 1 -9 -15
15 -14 59 58 35 1 -8 -14
15 -13 57 55 33 0 -7 -13
15 -13 55 53 32 0 -7 -13
15 -13 53 51 31 0 -7 -12
15 -13 52 49 30 0 -8 -12
15 -13 50 47 28 0 -8 -11
14 -13 48 45 27 0 -9 -10
14 -11 45 40 26 0 -8 -10
14 -9 43 37 25 0 -8 -10
14 -8 40 34 24 0 -7 -9
14 -6 37 31 23 0 -6 -9
13 -4 35 28 22 -2 -5 -8
14 -4 34 26 21 -2 -4 -7
14 -3 32 25 20 -2 -4 -6
15 -3 31 23 19 0 -3 -5
16 -2 30 22 17 0 -2 -4
17 0 28 20 16 1 0 -3
16 0 25 16 13 -2 0 -3
16 -2 23 13 11 -4 0 -3
15 -2 20 10 8 -5 0 -3
14 -3 17 7 5 -7 0 -3
13 -4 15 4 3 -9 -2 -4
12 -4 14 3 2 -9 -3 -4
11 -5 14 1 1 -9 -4 -5
10 -5 13 0 0 -10 -5 -5
8 -6 12 -2 -2 -10 -7 -6
7 -7 11 -4 -3 -11 -8 -7
8 -5 11 -4 -3 -11 -8 -7
9 -3 11 -3 -3 -11 -7 -6
10 0 11 -3 -3 -11 -7 -6
11 2 11 -2 -3 -11 -6 -5
12 4 11 0 -2 -10 -5 -4
9 0 10 -2 -3 -10 -6 -5
6 -4 10 -2 -4 -11 -8 -5
3 -7 9 -3 -5 -11 -9 -6
0 -10 8 -4 -6 -12 -10 -7
-4 -13 7 -5 -7 -13 -12 -8
-3 -12 7 -5 -6 -13 -11 -8
-2 -11 8 -4 -6 -13 -10 -7
0 -10 8 -4 -5 -12 -9 -7
1 -9 9 -3 -4 -12 -8 -6
2 -8 10 -2 -3 -11 -7 -5
2 -8 12 0 -2 -10 -7 -5
2 -8 14 2 0 -9 -7 -5
2 -8 15 3 1 -8 -7 -4
2 -8 17 4 3 -7 -7 -4
1 -7 19 6 4 -6 -7 -3
1 -4 19 6 5 -6 -7 -3
1 -2 19 7 6 -6 -6 -3
0 2 19 7 7 -6 -6 -3
0 5 19 8 8 -6 -5 -3
-2 7 20 9 9 -6 -4 -3
-2 7 20 11 10 -5 -4 -3
0 7 21 13 12 -3 -3 -3
1 7 22 14 14 0 -2 -3
2 7 23 16 15 1 0 -3
3 6 24 18 17 3 1 -2
3 7 24 18 17 3 1 -2
3 8 25 18 17 3 1 -2
2 9 26 17 17 3 1 -2
2 11 27 17 17 3 1 -2
1 12 28 16 17 3 1 0
2 13 28 16 17 3 1 1
4 14 28 16 17 4 2 2
5 15 27 16 17 4 2 3
6 16 27 16 17 5 3 5
8 17 26 16 18 6 4 6
7 17 23 14 16 5 4 6
6 17 20 12 14 4 4 6
5 17 17 10 13 3 4 6
3 17 14 8 11 2 4 6
2 16 11 6 9 1 3 5
2 16 11 6 9 1 3 5
2 16 11 6 9 1 3 6
3 16 11 6 9 2 4 6
3 16 11 6 9 2 4 7
4 15 10 6 8 3 5 8
6 18 10 6 8 3 6 9
8 20 9 6 8 3 7 10
10 23 8 5 9 4 8 11
12 25 7 5 9 4 9 12
14 28 6 4 10 5 10 13
14 25 6 4 9 5 10 13
13 23 6 4 7 5 9 12
12 20 6 4 6 5 9 12
11 18 6 4 5 5 8 11
10 15 6 4 3 4 7 10
6 10 6 3 3 2 5 7
3 6 5 1 2 0 3 5
0 1 5 -2 1 -3 1 2
-5 -4 4 -3 0 -5 -2 0
-8 -8 3 -5 -2 -7 -4 -4
-8 -8 3 -5 -3 -7 -4 -4
-7 -9 3 -5 -4 -7 -4 -4
-7 -10 2 -6 -5 -8 -5 -4
-6 -11 2 -6 -7 -8 -5 -4
-5 -12 1 -7 -8 -9 -6 -4
-5 -12 1 -7 -8 -9 -6 -4
-5 -12 1 -7 -8 -9 -6 -5
-5 -12 0 -8 -8 -9 -6 -5
-5 -12 0 -8 -8 -9 -6 -6
-5 -11 -2 -9 -9 -10 -6 -7
-5 -11 -2 -9 -9 -10 -6 -7
-5 -12 -2 -9 -9 -10 -7 -7
-5 -13 -2 -9 -10 -10 -7 -8
-5 -14 -2 -9 -10 -10 -8 -8
-5 -15 -3 -8 -11 -11 -9 -9
-5 -15 -3 -8 -11 -11 -9 -9
-5 -15 -4 -8 -11 -11 -9 -9
-5 -14 -5 -9 -11 -11 -8 -9
-5 -14 -6 -9 -11 -11 -8 -9
-4 -13 -7 -10 -10 -11 -7 -8
0 -15 -7 -6 -6 -9 -7 -8
2 -17 -7 -3 -3 -7 -6 -8
5 -19 -7 1 1 -4 -6 -7
7 -21 -7 5 5 -2 -5 -7
10 -21 -6 9 10 3 -3 -5
15 -11 -6 16 21 15 9 4
20 1 -6 22 32 28 19 11
24 12 -5 29 44 42 29 19
29 23 -5 36 55 54 39 26
34 33 -6 43 67 69 52 35
44 45 -18 45 84 93 68 48
53 56 -31 48 100 117 86 61
62 66 -44 50 117 141 103 74
71 77 -56 53 134 164 120 87
79 91 -70 53 148 188 138 101
80 118 -92 37 148 205 156 118
81 145 -113 22 148 223 175 136
82 172 -135 7 147 240 193 153
84 199 -156 -9 147 258 213 171
81 221 -180 -35 131 260 222 184
61 215 -213 -110 45 189 186 167
40 209 -245 -186 -41 119 151 150
19 202 -278 -261 -129 49 115 133
-2 196 -310 -337 -215 -22 79 116
-20 184 -338 -400 -289 -86 45 98
-27 143 -338 -412 -313 -120 13 71
-34 102 -339 -424 -336 -155 -19 45
-41 62 -340 -435 -358 -189 -51 18
-49 21 -341 -446 -381 -224 -82 -9
-55 -13 -336 -448 -393 -249 -109 -31
-55 -15 -296 -397 -352 -227 -107 -34
-55 -17 -255 -345 -310 -205 -104 -37
-56 -19 -215 -294 -268 -184 -102 -41
-56 -22 -175 -241 -226 -161 -99 -45
-56 -24 -138 -194 -186 -141 -96 -48
-50 -23 -117 -166 -161 -124 -86 -45
-44 -21 -96 -139 -137 -107 -75 -40
-36 -19 -75 -110 -112 -91 -65 -37
-30 -18 -55 -82 -88 -74 -56 -33
-24 -16 -35 -58 -65 -59 -47 -30
-21 -17 -29 -49 -56 -53 -44 -28
-19 -19 -22 -39 -47 -47 -39 -26
-16 -20 -16 -30 -38 -39 -36 -24
-14 -21 -9 -21 -29 -33 -32 -21
-11 -23 -3 -13 -21 -27 -29 -19
-11 -23 1 -9 -18 -25 -29 -19
-11 -23 3 -6 -15 -23 -28 -19
-11 -23 6 -2 -11 -21 -28 -19
-11 -23 8 2 -8 -19 -27 -19
-10 -22 11 6 -5 -17 -26 -18
-10 -22 12 8 -3 -16 -26 -18
-9 -23 14 10 1 -14 -26 -18
-8 -24 15 12 3 -12 -26 -18
-7 -25 16 14 5 -11 -26 -18
-6 -26 18 16 8 -9 -26 -18
-6 -26 19 17 9 -9 -26 -18
-6 -25 20 19 10 -9 -25 -18
-6 -24 21 20 11 -9 -25 -17
-6 -23 22 21 12 -9 -24 -17
-5 -22 23 23 14 -9 -23 -16
-5 -22 24 24 15 -8 -23 -16
-4 -22 25 26 16 -7 -23 -15
-4 -23 26 27 17 -6 -22 -15
-3 -23 27 28 18 -5 -22 -14
-2 -24 28 30 20 -3 -21 -13
-2 -24 28 31 21 -3 -21 -14
-2 -23 29 32 22 -3 -21 -15
-2 -23 29 34 23 -3 -21 -16
-2 -22 30 35 24 -3 -21 -17
0 -21 31 37 25 -3 -22 -19
0 -22 31 38 25 -3 -23 -19
0 -23 32 39 25 -3 -25 -19
-2 -24 32 40 26 -2 -27 -20
-2 -25 33 42 26 -2 -28 -20
-3 -27 34 44 27 0 -30 -21
0 -24 36 47 29 1 -30 -21
3 -21 38 50 32 2 -30 -21
6 -18 40 54 35 3 -30 -20
8 -15 43 57 37 4 -30 -20
11 -12 45 60 40 6 -30 -19
9 -15 45 61 40 6 -30 -19
6 -18 46 62 42 6 -31 -20
3 -22 46 63 42 6 -32 -20
1 -25 47 64 43 6 -33 -21
-3 -28 48 66 44 5 -34 -22
-2 -27 50 69 46 6 -34 -22
1 -26 52 72 49 7 -33 -22
2 -25 54 75 52 9 -32 -21
4 -24 57 79 54 10 -31 -21
6 -22 59 82 57 12 -30 -20
6 -23 60 85 58 13 -30 -20
6 -24 61 86 59 14 -30 -20
5 -25 62 88 61 15 -30 -20
5 -26 63 90 62 16 -30 -20
4 -27 64 92 64 17 -31 -20
4 -27 65 93 64 17 -31 -20
5 -26 66 95 65 17 -31 -20
6 -26 67 96 66 17 -31 -20
7 -25 68 98 67 17 -31 -20
8 -24 70 100 68 18 -31 -20
8 -24 70 100 68 18 -31 -20
8 -24 70 100 67 18 -31 -20
8 -23 70 100 66 18 -32 -19
8 -23 70 100 65 18 -32 -19
7 -22 71 99 64 18 -33 -18
7 -22 71 98 64 17 -33 -18
7 -21 71 97 63 16 -34 -18
7 -21 70 95 62 15 -34 -18
7 -20 70 94 61 14 -35 -18
8 -19 69 92 60 12 -36 -19
8 -19 71 90 58 12 -36 -18
8 -19 74 88 56 12 -35 -17
8 -19 76 86 54 12 -34 -15
8 -19 78 84 52 12 -33 -14
8 -20 81 81 50 12 -32 -12
8 -19 81 79 49 11 -32 -12
8 -18 80 77 47 10 -33 -12
8 -16 79 75 46 8 -33 -13
8 -15 78 72 44 7 -34 -13
7 -13 77 70 42 5 -35 -14
7 -13 75 68 40 5 -35 -14
7 -13 72 65 38 5 -35 -13
7 -12 70 62 36 5 -35 -12
7 -12 68 60 34 5 -35 -11
6 -11 65 57 32 4 -35 -10
6 -9 64 55 31 4 -35 -10
6 -7 63 53 30 4 -34 -10
7 -5 62 51 29 4 -33 -10
7 -3 61 48 28 4 -32 -10
8 0 59 46 27 5 -31 -9
7 0 56 43 25 5 -31 -9
6 0 53 39 22 5 -31 -8
5 -2 50 36 19 5 -31 -7
4 -2 46 32 17 5 -31 -6
2 -3 43 29 14 4 -30 -5
1 -4 40 28 14 3 -30 -5
-2 -6 38 26 13 2 -30 -5
-4 -7 36 24 12 1 -30 -5
-6 -9 34 22 11 0 -30 -5
-8 -11 31 20 10 -3 -30 -5
-7 -9 30 19 9 -3 -30 -5
-6 -7 29 17 7 -3 -30 -4
-4 -5 28 15 6 -3 -30 -4
-3 -3 27 13 4 -3 -30 -3
0 0 26 11 2 -2 -30 -2
0 -2 25 10 1 -2 -30 -2
-2 -3 23 8 0 -3 -30 -3
-2 -4 22 6 -2 -4 -30 -3
-3 -5 20 4 -3 -5 -30 -4
-4 -7 18 2 -4 -6 -30 -5
-4 -7 18 2 -4 -6 -28 -5
-4 -7 18 1 -5 -6 -26 -4
-4 -7 17 1 -6 -6 -24 -3
-4 -7 17 0 -7 -6 -22 -2
-4 -6 16 -2 -8 -7 -20 0
-4 -6 16 -2 -8 -7 -20 0
-4 -6 16 -2 -8 -7 -19 0
-4 -6 16 0 -8 -7 -19 0
-4 -6 16 0 -8 -7 -18 0
-5 -6 15 1 -8 -8 -17 -2
-5 -6 15 1 -8 -8 -16 -2
-5 -6 15 1 -8 -8 -15 -2
-4 -7 15 1 -8 -7 -14 -2
-4 -7 15 1 -8 -7 -13 -2
-3 -8 16 1 -9 -6 -11 -2
-3 -7 16 2 -9 -6 -11 -2
-3 -6 16 3 -9 -6 -10 -3
-3 -4 16 4 -8 -7 -10 -3
-3 -3 16 5 -8 -7 -9 -4
-3 0 17 6 -7 -8 -8 -5
-3 0 18 7 -6 -7 -7 -5
-3 0 19 8 -4 -6 -5 -4
-3 0 20 9 -3 -5 -3 -4
-3 0 21 10 0 -4 0 -3
-4 -2 23 11 2 -2 2 -2
-3 2 24 12 3 0 2 -2
0 5 25 13 4 1 3 -2
1 8 26 14 6 2 3 0
3 11 27 15 7 3 4 0
5 14 28 17 9 4 5 1
4 13 28 17 9 4 5 1
3 12 28 17 9 4 5 1
2 11 28 17 9 4 5 1
1 10 28 17 9 4 5 1
-2 8 29 16 9 4 5 1
-2 8 28 16 9 4 5 1
-2 8 27 16 9 3 5 1
-2 8 26 15 9 3 5 1
-2 8 25 15 9 2 5 1
-3 8 23 14 9 1 4 1
-3 9 21 13 8 1 4 1
-3 10 19 12 7 2 5 2
-3 11 17 11 6 2 6 3
-3 12 15 10 5 3 7 4
-2 13 13 8 4 4 8 5
0 14 12 8 4 4 8 5
2 16 11 8 4 4 8 5
3 17 10 7 4 4 8 6
5 19 9 7 4 4 8 6
7 21 8 6 3 4 7 7
7 21 8 6 3 4 7 7
7 20 7 6 3 4 8 8
7 19 6 5 3 5 8 9
7 18 5 5 3 5 9 10
6 17 4 4 2 6 10 11
6 16 4 4 2 6 10 11
6 15 4 4 2 6 10 10
7 14 4 4 2 6 10 10
7 13 4 4 2 6 10 9
8 11 4 4 2 7 9 8
7 9 4 3 1 5 8 7
5 7 4 2 0 3 6 5
3 5 4 1 -2 1 4 4
1 3 4 0 -3 -2 2 2
-2 0 4 -2 -5 -5 0 0
-2 -2 4 -2 -5 -5 -2 0
-2 -4 3 -3 -5 -5 -3 0
-2 -6 3 -4 -5 -6 -4 -2
-2 -8 2 -5 -5 -6 -5 -2
-3 -10 1 -6 -6 -7 -6 -3
-3 -11 1 -7 -6 -7 -6 -4
-3 -12 0 -8 -7 -8 -7 -5
-4 -13 -2 -9 -8 -8 -7 -6
-4 -14 -3 -10 -9 -9 -8 -7
-5 -15 -4 -11 -10 -10 -9 -8
-5 -15 -4 -11 -10 -10 -9 -8
-5 -14 -4 -11 -10 -10 -9 -8
-4 -13 -4 -11 -10 -10 -9 -8
-4 -12 -4 -11 -10 -10 -9 -8
-3 -11 -4 -10 -9 -10 -8 -9
-3 -11 -4 -10 -9 -10 -8 -9
-2 -11 -4 -10 -9 -10 -8 -9
-2 -10 -4 -10 -9 -9 -8 -9
0 -10 -4 -10 -9 -9 -8 -9
1 -9 -5 -9 -10 -8 -9 -9
3 -10 -5 -7 -8 -7 -9 -9
6 -11 -5 -4 -5 -6 -8 -9
9 -12 -5 0 -3 -4 -7 -9
12 -13 -5 3 1 -3 -6 -9
15 -15 -6 6 4 0 -5 -8
16 -9 -6 12 14 12 4 0
18 -2 -6 19 24 24 13 7
19 6 -6 25 34 37 21 14
21 13 -6 32 45 50 30 20
22 19 -6 38 55 62 38 27
32 31 -17 42 71 88 57 40
43 43 -28 45 88 112 74 53
53 54 -38 47 104 137 92 65
63 65 -50 50 120 161 109 77
73 76 -60 52 137 186 127 90
76 101 -79 40 139 205 147 109
78 126 -99 27 141 224 167 129
81 150 -118 14 142 243 186 147
84 175 -138 1 144 262 205 167
86 199 -157 -12 145 280 225 185
66 197 -190 -86 63 215 192 171
44 193 -224 -160 -21 147 158 154
22 189 -257 -234 -105 79 123 138
1 185 -289 -308 -188 12 90 121
-21 182 -322 -383 -272 -57 55 105
-28 143 -325 -397 -299 -93 22 78
-35 103 -327 -411 -323 -129 -10 52
-43 64 -330 -426 -349 -163 -43 25
-50 25 -332 -439 -374 -199 -74 -2
-56 -15 -335 -453 -399 -235 -107 -28
-57 -17 -298 -406 -361 -217 -106 -33
-58 -19 -260 -357 -320 -196 -103 -37
-59 -21 -221 -307 -280 -176 -100 -41
-60 -23 -182 -258 -240 -156 -97 -46
-60 -24 -143 -208 -199 -136 -95 -50
-55 -24 -121 -179 -174 -118 -86 -48
-49 -23 -101 -150 -147 -102 -76 -45
-41 -22 -79 -121 -121 -85 -68 -40
-35 -21 -59 -92 -96 -68 -59 -37
-29 -20 -37 -63 -69 -51 -51 -34
-26 -20 -29 -53 -60 -45 -47 -31
-23 -21 -22 -44 -51 -38 -43 -29
-21 -23 -15 -33 -41 -32 -38 -27
-18 -24 -8 -23 -33 -26 -34 -25
-16 -25 0 -14 -24 -20 -30 -23
-14 -26 3 -10 -20 -17 -28 -22
-13 -26 6 -6 -16 -15 -27 -22
-12 -26 9 -2 -13 -13 -26 -22
-11 -26 12 3 -9 -11 -25 -22
-10 -26 14 6 -6 -9 -24 -22
-9 -26 15 8 -4 -8 -23 -21
-9 -25 16 10 -2 -7 -22 -21
-8 -24 17 12 1 -6 -21 -21
-8 -23 18 14 3 -5 -20 -21
-8 -22 19 15 5 -5 -20 -21
-7 -21 21 17 6 -4 -19 -20
-6 -22 23 19 7 -4 -19 -20
-6 -22 24 20 8 -3 -19 -20
-5 -23 26 22 9 -3 -19 -20
-5 -23 27 23 10 -3 -19 -20
-4 -24 28 24 12 0 -19 -19
-4 -24 29 25 13 1 -18 -18
-4 -24 29 25 15 2 -17 -18
-4 -24 30 26 16 3 -16 -17
-4 -24 30 26 17 4 -16 -17
-5 -27 31 27 18 5 -16 -16
-8 -29 31 28 18 4 -17 -17
-10 -31 31 29 18 3 -19 -18
-13 -33 31 30 18 2 -20 -19
-15 -35 31 30 18 1 -21 -19
-15 -36 31 33 18 0 -22 -20
-13 -35 33 35 20 1 -21 -20
-11 -34 34 37 22 2 -20 -20
-9 -33 36 39 24 3 -19 -20
-7 -32 37 42 25 3 -18 -20
-6 -31 39 45 27 4 -17 -19
-6 -31 42 48 29 5 -17 -19
-5 -30 44 50 31 5 -17 -19
-5 -30 46 53 33 6 -17 -19
-5 -30 48 55 34 6 -17 -19
-4 -29 49 57 36 7 -17 -18
-4 -29 50 59 38 8 -17 -18
-4 -29 51 61 40 9 -16 -18
-4 -29 52 63 43 10 -16 -18
-4 -29 53 64 44 10 -16 -18
-3 -29 56 67 46 11 -15 -17
-2 -29 58 70 48 11 -15 -17
-2 -29 61 72 50 12 -15 -17
0 -29 63 75 52 12 -15 -17
0 -29 65 77 53 12 -15 -17
1 -28 66 79 55 14 -15 -18
1 -28 67 81 56 15 -14 -18
1 -28 67 82 57 16 -13 -17
1 -28 68 85 58 17 -12 -17
1 -28 68 86 59 18 -11 -17
3 -28 70 88 60 19 -10 -16
4 -26 72 90 61 20 -10 -16
6 -25 74 92 62 20 -10 -16
7 -23 76 94 63 21 -10 -16
8 -22 77 96 64 21 -10 -16
9 -21 78 97 65 22 -10 -17
8 -22 78 97 64 21 -10 -17
7 -23 78 96 63 21 -10 -17
6 -24 78 96 62 20 -10 -17
6 -24 78 96 62 20 -10 -17
5 -25 77 94 60 19 -9 -16
5 -26 76 93 59 18 -9 -16
4 -27 76 91 57 18 -9 -16
4 -28 75 90 56 17 -9 -16
4 -28 75 89 55 17 -9 -16
3 -27 73 86 53 16 -10 -15
3 -25 72 84 51 15 -10 -15
2 -23 71 81 49 14 -10 -16
2 -21 70 79 47 13 -10 -16
2 -19 69 77 45 12 -10 -16
0 -19 67 74 42 10 -11 -17
-3 -21 66 71 39 8 -12 -17
-4 -23 64 68 37 7 -13 -17
-6 -25 63 66 34 5 -14 -17
-7 -27 62 63 32 4 -15 -17
-8 -27 60 61 31 3 -15 -17
-7 -26 59 59 30 3 -14 -16
-6 -25 57 57 30 4 -13 -15
-5 -24 56 55 29 4 -12 -14
-5 -23 55 53 29 4 -11 -13
-4 -22 53 51 27 5 -10 -12
-4 -22 51 48 25 5 -9 -12
-4 -21 49 46 24 5 -8 -12
-4 -21 47 44 22 5 -7 -12
-4 -21 46 42 21 5 -7 -12
-5 -19 44 38 20 5 -6 -11
-5 -17 42 36 19 5 -6 -10
-4 -15 39 34 18 5 -5 -9
-4 -13 37 31 17 5 -5 -8
-4 -12 36 29 17 5 -5 -8
-3 -11 35 27 15 4 -4 -7
-3 -11 34 25 14 4 -3 -6
-3 -11 33 23 13 4 -3 -5
-3 -11 32 21 12 4 -2 -4
-3 -11 31 20 11 4 -2 -3
-4 -11 28 17 9 4 0 -2
-4 -11 26 15 7 3 0 -2
-5 -11 24 12 5 2 0 -2
-5 -11 21 9 3 1 0 -2
-5 -11 19 7 2 1 0 -2
-6 -10 18 5 0 0 -2 -3
-6 -9 17 4 -2 -2 -2 -3
-6 -9 17 3 -3 -2 -3 -2
-6 -8 16 2 -4 -3 -3 -2
-6 -8 16 1 -5 -3 -3 -2
-5 -7 15 0 -6 -4 -4 0
-5 -8 14 0 -6 -4 -4 0
-6 -8 13 0 -6 -4 -4 0
-6 -9 12 0 -6 -4 -4 0
-6 -9 12 0 -6 -4 -4 0
-6 -9 11 -2 -7 -4 -3 0
-3 -7 12 0 -7 -4 -3 1
0 -5 13 1 -7 -3 -2 1
2 -3 14 2 -7 -3 -2 2
4 0 14 3 -7 -3 -2 2
5 1 15 4 -7 -2 0 3
4 0 15 4 -7 -2 0 3
3 -2 14 4 -7 -3 -2 2
2 -3 14 4 -7 -3 -2 2
2 -4 14 4 -7 -3 -2 2
-2 -7 13 3 -8 -4 -3 1
-4 -9 13 3 -8 -4 -4 0
-7 -11 12 3 -8 -5 -5 -2
-10 -14 12 3 -8 -5 -6 -3
-12 -16 12 3 -8 -5 -7 -3
-13 -16 12 3 -8 -6 -8 -4
-12 -14 13 4 -7 -5 -7 -4
-11 -12 15 6 -5 -4 -7 -4
-10 -10 17 8 -3 -3 -6 -4
-9 -8 18 9 -2 -3 -6 -4
-8 -6 20 11 1 0 -5 -3
-8 -5 21 12 3 1 -5 -2
-7 -4 22 14 5 2 -4 -2
